source_ordinal	surface_id	trace_root_legacy_id	edge_id_count	edge_label_count	branch_id_count	declared_edge_count	pairability	hold_reason
962	SURF-CAW2026R00499	TRN-OBJ-81BB2C6DC7FA9D	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
963	SURF-CAW2026R00500	TRN-OBJ-EAF7867ADD0D96	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
964	SURF-CAW2026R00501	TRN-OBJ-D9787CA03C1455	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
965	SURF-CAW2026R00502	TRN-OBJ-9922FC2A1DDFEA	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
966	SURF-CAW2026R00503	TRN-OBJ-4F03E5640C3171	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
967	SURF-CAW2026R00504	TRN-OBJ-83A8237051CA22	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
968	SURF-CAW2026R00505	TRN-OBJ-DF47BFDABFBC63	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
969	SURF-CAW2026R00506	TRN-OBJ-075221F85ABF18	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
970	SURF-CAW2026R00507	TRN-OBJ-36A0A63E0980E5	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
971	SURF-CAW2026R00508	TRN-OBJ-25176BB98C2005	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
972	SURF-CAW2026R00509	TRN-OBJ-A7881587D3F902	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
973	SURF-CAW2026R00510	TRN-OBJ-70AF4E6D3943EB	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
974	SURF-CCE2026R00068	TRN-OBJ-A3E7D872E308B4	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
975	SURF-CCT2026R01918	TRN-OBJ-D471019B395281	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
976	SURF-CCT2026R03621	TRN-OBJ-4BBF56B71807C0	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
977	SURF-CRB2026V2R0266	TRN-OBJ-F0F1673E0154AA	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
978	SURF-CRB2026V3R00002	TRN-OBJ-E10780CC615CF3	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
979	SURF-GAX1970R060	TRN-OBJ-F7EC6C2831A9DD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
980	SURF-GAX1970R061	TRN-OBJ-594DC7C956BF24	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
981	SURF-GAX1970R062	TRN-OBJ-C93EE39330A88D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
982	SURF-LOCTRACE2026IED07B68F3A7964	TRN-OBJ-ED07B68F3A7964	12	6	6	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
983	SURF-NBPOSTERTRACE2026V1R0077	TRN-OBJ-B3D0E2581C4650	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
984	SURF-NBPOSTERTRACE2026V2R0052	TRN-OBJ-A2A2C56B1D3AC8	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
985	SURF-VAM20K-00254	TRN-OBJ-2840D71CC058F7	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
986	SURF-VAM20K-00255	TRN-OBJ-B93B9FA5E2BA8E	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
987	SURF-VAM20K-00256	TRN-OBJ-B248526F272459	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
988	SURF-CAW2026R00551	TRN-OBJ-2EC4C9455F064B	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
989	SURF-CAW2026R00552	TRN-OBJ-C6A885F5FAB5E1	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
990	SURF-CAW2026R00553	TRN-OBJ-5516E6C6AA6E6B	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
991	SURF-CAW2026R00555	TRN-OBJ-F28CAB8704E293	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
992	SURF-CAW2026R00557	TRN-OBJ-56E187E288F0A1	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
993	SURF-CAW2026R00558	TRN-OBJ-19A040AB8A5C39	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
994	SURF-CAW2026R00559	TRN-OBJ-70D16EE04AA710	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
995	SURF-CCT2026R01144	TRN-OBJ-F52341CC359EC6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
996	SURF-CCT2026R01776	TRN-OBJ-413110EC1DE283	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
997	SURF-CCT2026R03203	TRN-OBJ-9C25F889D29B94	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
998	SURF-GAX1970R063	TRN-OBJ-DA883C9BFD7AB5	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
999	SURF-VAM20K-00179-GROUP	TRN-OBJ-C6AE9A8646C972	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1000	SURF-CAW2026R00563	TRN-OBJ-6644CF0D10CFF2	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1001	SURF-CAW2026R00589	TRN-OBJ-872040EF844327	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1002	SURF-CCE2026R00044	TRN-OBJ-0546CF76157D43	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1003	SURF-CCT2026R02322	TRN-OBJ-BF53A46B149E32	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1004	SURF-CCT2026R02323	TRN-OBJ-C4BDAFB47799F1	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1005	SURF-CGS2026R0784	TRN-OBJ-448D3AC32EA0B7	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1006	SURF-CGS2026R0785	TRN-OBJ-14921531DFC94F	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1007	SURF-CGS2026R0786	TRN-OBJ-518BA2E1B8A8E8	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1008	SURF-CGS2026R0787	TRN-OBJ-1293625290EF79	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1009	SURF-CGS2026R0788	TRN-OBJ-00E60AB8141452	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1010	SURF-CGS2026R0789	TRN-OBJ-681CD3ABA57AC2	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1011	SURF-CGS2026R0790	TRN-OBJ-B8C81DC7DD5B51	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1012	SURF-CGS2026R0791	TRN-OBJ-73BD91082E5B1C	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1013	SURF-CGS2026R0792	TRN-OBJ-0CE3BA91EF595E	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1014	SURF-CGS2026R0793	TRN-OBJ-AE66886567C18D	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1015	SURF-CGS2026R0794	TRN-OBJ-E3ABC11D248DD3	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1016	SURF-CGS2026R0795	TRN-OBJ-E18D81B3DD5330	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1017	SURF-CGS2026R0796	TRN-OBJ-3F2A93B510003A	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1018	SURF-CGS2026R0797	TRN-OBJ-2D24C119174A19	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1019	SURF-CRB2026V2R0437	TRN-OBJ-1D13F8F7448BF5	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1020	SURF-ECAP016	TRN-OBJ-49FA4177CF760F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1021	SURF-GA1970R019	TRN-OBJ-2DA016C2699A1B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1022	SURF-GA1970R020	TRN-OBJ-B1F980B71EB2E4	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1023	SURF-GAX1970R064	TRN-OBJ-F47CCB064C8C98	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1024	SURF-GAX1970R065	TRN-OBJ-55F35E2453E94F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1025	SURF-GAX1970R066	TRN-OBJ-4337B7CA217644	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1026	SURF-GAX1970R067	TRN-OBJ-235BBF0629B83B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1027	SURF-GAX1970R068	TRN-OBJ-2EFFF3A8E177B0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1028	SURF-GAX1970R069	TRN-OBJ-420F55B7D38A2D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1029	SURF-LOCTRACE2026IB03804FEF8CF5E	TRN-OBJ-B03804FEF8CF5E	17	6	6	17	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1030	SURF-NMKTRACE2026R00442	TRN-OBJ-6F72E5F4EB001F	6	5	5	6	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1031	SURF-NMKTRACE2026R00452	TRN-OBJ-FC1A46AA67AB9F	8	5	5	8	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1032	SURF-VAM20K-00281	TRN-OBJ-010F61A62E6F10	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1033	SURF-VAM20K-00282	TRN-OBJ-8A7C857651CF22	14	5	5	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1034	SURF-CAW2026R00590	TRN-OBJ-185988DD338B6F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1035	SURF-CAW2026R00591	TRN-OBJ-48CB60AE08E42D	6	4	4	6	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1036	SURF-CAW2026R00592	TRN-OBJ-8246357FD366B3	7	4	4	7	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1037	SURF-CAW2026R00593	TRN-OBJ-A6AE6AE711F0C2	6	4	4	6	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1038	SURF-CAW2026R00598	TRN-OBJ-FBA8B13A22D25C	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1039	SURF-CAW2026R00599	TRN-OBJ-77CA9C12895F61	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1040	SURF-CAW2026R00627	TRN-OBJ-F4B7ED98F96089	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1041	SURF-CAW2026R00628	TRN-OBJ-15C4593B032968	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1042	SURF-CAW2026R00629	TRN-OBJ-32B832442E7CC4	4	3	4	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1043	SURF-CCE2026R00065	TRN-OBJ-E92F5279CBBAA2	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1044	SURF-CCE2026R00071	TRN-OBJ-E96D437E0AA634	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1045	SURF-CCT2026R00473	TRN-OBJ-667FA0D77C0F20	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1046	SURF-CCT2026R00474	TRN-OBJ-AE66EDA76E7E32	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1047	SURF-CCT2026R00475	TRN-OBJ-AF21987014487E	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1048	SURF-CCT2026R01483	TRN-OBJ-06AC9AA8937BC7	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1049	SURF-CCT2026R02324	TRN-OBJ-765B5A8ABEDD3C	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1050	SURF-CCT2026R03204	TRN-OBJ-283EFB2D57AD35	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1051	SURF-CCT2026R03205	TRN-OBJ-BA2C87E276EE5D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1052	SURF-CCT2026R03622	TRN-OBJ-1AD78ACEBE8AB1	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1053	SURF-CGS2026R0054	TRN-OBJ-FB332078F85C92	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1054	SURF-CHW2026R058	TRN-OBJ-5A57550CFCDF07	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1055	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	TRN-OBJ-7D024C49627D44	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1056	SURF-ER1830R030	TRN-OBJ-D1463FD22D5757	14	4	4	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1057	SURF-ER1830R041	TRN-OBJ-B795571FF8A45F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1058	SURF-GAX1970R070	TRN-OBJ-0F6569B7020AB4	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1059	SURF-GAX1970R071	TRN-OBJ-87C86AEEDBDD4E	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1060	SURF-GAX1970R072	TRN-OBJ-DF08322E2FB81E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1061	SURF-GAX1970R073	TRN-OBJ-6A3B77532B4561	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1062	SURF-GAX1970R074	TRN-OBJ-5D86B3EDA40A54	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1063	SURF-GAX1970R075	TRN-OBJ-27AE8FDECD89F6	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1064	SURF-LOCTRACE2026I6ACB3D48FDEF81	TRN-OBJ-6ACB3D48FDEF81	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1065	SURF-LOCTRACE2026I6DA45FFE47B948	TRN-OBJ-6DA45FFE47B948	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1066	SURF-LOCTRACE2026I9FC6DDC17B7770	TRN-OBJ-9FC6DDC17B7770	19	6	6	19	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1067	SURF-LOCTRACE2026IC1E0D8108FC7C7	TRN-OBJ-C1E0D8108FC7C7	10	6	6	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1068	SURF-LOCTRACE2026ID7202EA1682D07	TRN-OBJ-D7202EA1682D07	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1069	SURF-LOCTRACE2026IF3251BEB4F116B	TRN-OBJ-F3251BEB4F116B	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1070	SURF-NBPOSTERTRACE2026V1R0068	TRN-OBJ-4DEC4DC1A0CC87	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1071	SURF-NBPOSTERTRACE2026V1R0207	TRN-OBJ-DA9EE64AF014AC	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1072	SURF-NMKTRACE2026R00427	TRN-OBJ-017B9A6C3A60AC	6	5	5	6	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1073	SURF-NMKTRACE2026R00446	TRN-OBJ-3008575E44ABB1	6	5	5	6	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1074	SURF-VAM20K-02027	TRN-OBJ-7AB8A4CBF23546	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1075	SURF-VAM20K-02028	TRN-OBJ-E60DF432EE0F5C	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1076	SURF-VAM20K-02029	TRN-OBJ-46CBCD082082BB	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1077	SURF-VAM20K-02030	TRN-OBJ-30C1FEDC9FFDC3	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1078	SURF-VAM20K-02031	TRN-OBJ-5693A3EB608EAC	14	5	5	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1079	SURF-VAM20K-02032	TRN-OBJ-EA9A82302B6C09	16	6	6	16	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1080	SURF-CAW2026R00600	TRN-OBJ-F59B5186E09F55	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1081	SURF-CAW2026R00601	TRN-OBJ-7113FDB4A7CD60	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1082	SURF-CAW2026R00602	TRN-OBJ-3C3E568421EDFD	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1083	SURF-CAW2026R00603	TRN-OBJ-06CEE142E24C3D	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1084	SURF-CAW2026R00604	TRN-OBJ-6FDA3AB6AB7FBE	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1085	SURF-CAW2026R00605	TRN-OBJ-D127DC53D1F817	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1086	SURF-CAW2026R00606	TRN-OBJ-36FF8330CDF464	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1087	SURF-CAW2026R00607	TRN-OBJ-45BA8DB57A71AC	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1088	SURF-CAW2026R00608	TRN-OBJ-6D53B87246A59C	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1089	SURF-CAW2026R00609	TRN-OBJ-3BA690A2631743	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1090	SURF-CAW2026R00610	TRN-OBJ-1CBC84E2D85BB9	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1091	SURF-CAW2026R00611	TRN-OBJ-48010977606469	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1092	SURF-CAW2026R00634	TRN-OBJ-21B66E20003489	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1093	SURF-CAW2026R00635	TRN-OBJ-AAE4636FBBF84D	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1094	SURF-CAW2026R00637	TRN-OBJ-60AF0EB0A56FB3	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1095	SURF-CAW2026R00641	TRN-OBJ-521C67E6AE5086	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1096	SURF-CAW2026R00643	TRN-OBJ-E5EF7C013F0B85	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1097	SURF-CCE2026R00072	TRN-OBJ-C960C3ECD95089	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1098	SURF-CCE2026R00073	TRN-OBJ-15E187DDF6C607	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1099	SURF-CCT2026R02325	TRN-OBJ-BFE30F73E582E9	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1100	SURF-CCT2026R02326	TRN-OBJ-F18FA350C494D1	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1101	SURF-CGS2026R0798	TRN-OBJ-DD3E86F049ED12	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1102	SURF-CGS2026R0799	TRN-OBJ-44537C2E9818CC	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1103	SURF-CGS2026R0800	TRN-OBJ-90B96C7E62463F	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1104	SURF-CGS2026R0801	TRN-OBJ-43990865C008AF	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1105	SURF-CGS2026R0802	TRN-OBJ-E5EAC356A0DD23	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1106	SURF-CGS2026R0803	TRN-OBJ-7EBBA32E8B49EF	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1107	SURF-CGS2026R0804	TRN-OBJ-43BF9238F6E65E	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1108	SURF-CGS2026R0805	TRN-OBJ-3F4C8DC9B7FF50	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1109	SURF-CGS2026R0806	TRN-OBJ-75B41EDBA5CC8B	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1110	SURF-CGS2026R0807	TRN-OBJ-467F5AC9D32BC3	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1111	SURF-CGS2026R0808	TRN-OBJ-5BF2A79C3765A0	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1112	SURF-CGS2026R0809	TRN-OBJ-184AD0EE5BFA40	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1113	SURF-CGS2026R0810	TRN-OBJ-8109AA0D197771	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1114	SURF-ER1830R043	TRN-OBJ-21D120CB2EE403	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1115	SURF-GA1970R021	TRN-OBJ-35800BF806D97D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
1116	SURF-GAX1970R076	TRN-OBJ-6C7CB712505A4D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
