folder_id	surface_id	surface_ordinal
FOL-REGION-SERBIA	SURF-CAW2026R01372	2488
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01372	2488
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01372	2488
FOL-REGION-SLOVENIA	SURF-CAW2026R01373	2489
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01373	2489
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01373	2489
FOL-REGION-SLOVENIA	SURF-CAW2026R01374	2490
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01374	2490
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01374	2490
FOL-REGION-SLOVENIA	SURF-CAW2026R01375	2491
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01375	2491
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01375	2491
FOL-REGION-SLOVENIA	SURF-CAW2026R01376	2492
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01376	2492
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01376	2492
FOL-REGION-SLOVENIA	SURF-CAW2026R01377	2493
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01377	2493
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01377	2493
FOL-REGION-SLOVENIA	SURF-CAW2026R01378	2494
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01378	2494
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01378	2494
FOL-REGION-SLOVENIA	SURF-CAW2026R01379	2495
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01379	2495
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01379	2495
FOL-REGION-SLOVENIA	SURF-CAW2026R01380	2496
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01380	2496
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01380	2496
FOL-REGION-SLOVENIA	SURF-CAW2026R01381	2497
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01381	2497
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01381	2497
FOL-REGION-SLOVENIA	SURF-CAW2026R01382	2498
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01382	2498
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01382	2498
FOL-REGION-SLOVENIA	SURF-CAW2026R01383	2499
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01383	2499
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01383	2499
FOL-REGION-SLOVENIA	SURF-CAW2026R01384	2500
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01384	2500
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01384	2500
FOL-REGION-SLOVENIA	SURF-CAW2026R01385	2501
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01385	2501
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01385	2501
FOL-REGION-SLOVENIA	SURF-CAW2026R01386	2502
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01386	2502
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01386	2502
FOL-REGION-SLOVENIA	SURF-CAW2026R01387	2503
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01387	2503
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01387	2503
FOL-REGION-SLOVENIA	SURF-CAW2026R01388	2504
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01388	2504
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01388	2504
FOL-REGION-MEXICO	SURF-CCE2026R00242	2505
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00242	2505
FOL-MEDIUM-ADVERTISEMENT	SURF-CCE2026R00242	2505
FOL-REGION-AZERBAIJAN	SURF-CCT2026R01412	2506
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01412	2506
FOL-MEDIUM-POSTER	SURF-CCT2026R01412	2506
FOL-REGION-CROATIA	SURF-CCT2026R01509	2507
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01509	2507
FOL-MEDIUM-POSTER	SURF-CCT2026R01509	2507
FOL-REGION-UKRAINE	SURF-CCT2026R01786	2508
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01786	2508
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01786	2508
FOL-REGION-UKRAINE	SURF-CCT2026R01787	2509
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01787	2509
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01787	2509
FOL-REGION-UKRAINE	SURF-CCT2026R01788	2510
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01788	2510
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01788	2510
FOL-REGION-UKRAINE	SURF-CCT2026R01789	2511
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01789	2511
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01789	2511
FOL-REGION-UKRAINE	SURF-CCT2026R01790	2512
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01790	2512
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01790	2512
FOL-REGION-IRAQ	SURF-CCT2026R02894	2513
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02894	2513
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02894	2513
FOL-REGION-IRAQ	SURF-CCT2026R02895	2514
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02895	2514
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02895	2514
FOL-REGION-IRAQ	SURF-CCT2026R02896	2515
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02896	2515
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02896	2515
FOL-REGION-IRAQ	SURF-CCT2026R02897	2516
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02897	2516
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02897	2516
FOL-REGION-IRAQ	SURF-CCT2026R02898	2517
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02898	2517
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02898	2517
FOL-REGION-IRAQ	SURF-CCT2026R02899	2518
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02899	2518
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02899	2518
FOL-REGION-IRAQ	SURF-CCT2026R02900	2519
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02900	2519
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02900	2519
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03333	2520
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03333	2520
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03333	2520
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03334	2521
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03334	2521
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03334	2521
FOL-REGION-INDIA	SURF-CCT2026R03651	2522
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-CCT2026R03651	2522
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCT2026R03651	2522
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0125	2523
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CGS2026R0125	2523
FOL-REGION-INDIA	SURF-CGS2026R0125	2523
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0126	2524
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CGS2026R0126	2524
FOL-REGION-INDIA	SURF-CGS2026R0126	2524
FOL-REGION-KOREAN-PENINSULA	SURF-CRB2026V2R0176	2525
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0176	2525
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0176	2525
FOL-REGION-KOREAN-PENINSULA	SURF-CRB2026V2R0177	2526
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0177	2526
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0177	2526
FOL-REGION-KOREAN-PENINSULA	SURF-CRB2026V2R0178	2527
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0178	2527
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0178	2527
FOL-REGION-GEORGIA	SURF-CRB2026V2R0271	2528
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0271	2528
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0271	2528
FOL-REGION-UKRAINE	SURF-CRB2026V2R0344	2529
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0344	2529
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CRB2026V2R0344	2529
FOL-REGION-UNITED-STATES	SURF-ER1830R070	2530
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-ER1830R070	2530
FOL-MEDIUM-ADVERTISEMENT	SURF-ER1830R070	2530
FOL-REGION-FRANCE	SURF-GA1970R031	2531
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-GA1970R031	2531
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-GA1970R031	2531
FOL-REGION-FRANCE	SURF-GA1970R032	2532
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-GA1970R032	2532
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-GA1970R032	2532
FOL-REGION-UNITED-STATES	SURF-LOCTRACE2026I269CAAEE210763	2533
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LOCTRACE2026I269CAAEE210763	2533
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I269CAAEE210763	2533
FOL-REGION-UNITED-STATES	SURF-LOCTRACE2026R00027	2534
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LOCTRACE2026R00027	2534
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026R00027	2534
FOL-REGION-UNITED-STATES	SURF-LOCTRACE2026R00028	2535
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026R00028	2535
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026R00028	2535
FOL-REGION-NORWAY	SURF-NBPOSTERTRACE2026V1R0015	2536
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-NBPOSTERTRACE2026V1R0015	2536
FOL-MEDIUM-POSTER	SURF-NBPOSTERTRACE2026V1R0015	2536
FOL-REGION-NORWAY	SURF-NBPOSTERTRACE2026V2R0072	2537
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-NBPOSTERTRACE2026V2R0072	2537
FOL-MEDIUM-POSTER	SURF-NBPOSTERTRACE2026V2R0072	2537
FOL-REGION-UNITED-STATES	SURF-PUL1970R011	2538
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-PUL1970R011	2538
FOL-MEDIUM-POSTER	SURF-PUL1970R011	2538
FOL-REGION-UNITED-STATES	SURF-PUL1970R012	2539
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-PUL1970R012	2539
FOL-MEDIUM-POSTER	SURF-PUL1970R012	2539
FOL-REGION-UNITED-KINGDOM	SURF-VAM20K-02207	2540
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-VAM20K-02207	2540
FOL-MEDIUM-POSTER	SURF-VAM20K-02207	2540
FOL-REGION-BELGIUM	SURF-YRGAP-REGION-0062	2541
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YRGAP-REGION-0062	2541
FOL-MEDIUM-POSTER	SURF-YRGAP-REGION-0062	2541
FOL-REGION-MADAGASCAR	SURF-CAW2026R01400	2542
FOL-THEME-CORPORATE-IDENTITY-AND-DESIGN-SYSTEMS	SURF-CAW2026R01400	2542
FOL-MEDIUM-POSTER	SURF-CAW2026R01400	2542
FOL-REGION-ARMENIA	SURF-CAW2026R01406	2543
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01406	2543
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01406	2543
FOL-REGION-LATVIA	SURF-CAW2026R01410	2544
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01410	2544
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01410	2544
FOL-REGION-LITHUANIA	SURF-CAW2026R01411	2545
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01411	2545
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01411	2545
FOL-REGION-LITHUANIA	SURF-CAW2026R01412	2546
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01412	2546
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01412	2546
FOL-REGION-LITHUANIA	SURF-CAW2026R01413	2547
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01413	2547
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01413	2547
FOL-REGION-LITHUANIA	SURF-CAW2026R01414	2548
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01414	2548
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01414	2548
FOL-REGION-LITHUANIA	SURF-CAW2026R01415	2549
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01415	2549
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01415	2549
FOL-REGION-LITHUANIA	SURF-CAW2026R01416	2550
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01416	2550
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01416	2550
FOL-REGION-LITHUANIA	SURF-CAW2026R01417	2551
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01417	2551
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01417	2551
FOL-REGION-LITHUANIA	SURF-CAW2026R01418	2552
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01418	2552
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01418	2552
FOL-REGION-LITHUANIA	SURF-CAW2026R01419	2553
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01419	2553
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01419	2553
FOL-REGION-SLOVENIA	SURF-CAW2026R01430	2554
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01430	2554
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01430	2554
FOL-REGION-SLOVENIA	SURF-CAW2026R01431	2555
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01431	2555
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01431	2555
FOL-REGION-SLOVENIA	SURF-CAW2026R01432	2556
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01432	2556
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01432	2556
FOL-REGION-SLOVENIA	SURF-CAW2026R01433	2557
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01433	2557
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01433	2557
FOL-REGION-SLOVENIA	SURF-CAW2026R01434	2558
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01434	2558
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01434	2558
FOL-REGION-SLOVENIA	SURF-CAW2026R01435	2559
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01435	2559
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01435	2559
FOL-REGION-SLOVENIA	SURF-CAW2026R01436	2560
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R01436	2560
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R01436	2560
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-CCE2026R00244	2561
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00244	2561
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCE2026R00244	2561
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-CCE2026R00246	2562
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-CCE2026R00246	2562
FOL-MEDIUM-POSTER	SURF-CCE2026R00246	2562
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-CCE2026R00247	2563
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-CCE2026R00247	2563
FOL-MEDIUM-POSTER	SURF-CCE2026R00247	2563
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-CCE2026R00248	2564
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-CCE2026R00248	2564
FOL-MEDIUM-POSTER	SURF-CCE2026R00248	2564
FOL-REGION-AUSTRALIA-INDIGENOUS	SURF-CCE2026R00251	2565
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00251	2565
FOL-MEDIUM-ADVERTISEMENT	SURF-CCE2026R00251	2565
FOL-REGION-ALGERIA	SURF-CCT2026R00021	2566
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00021	2566
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00021	2566
FOL-REGION-ALGERIA	SURF-CCT2026R00022	2567
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00022	2567
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00022	2567
FOL-REGION-LATIN-AMERICA	SURF-CCT2026R02425	2568
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02425	2568
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02425	2568
FOL-REGION-PALESTINE-TRANSNATIONAL	SURF-CCT2026R03152	2569
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03152	2569
FOL-MEDIUM-POSTER	SURF-CCT2026R03152	2569
FOL-REGION-SYRIA	SURF-CCT2026R03192	2570
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03192	2570
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03192	2570
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03335	2571
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03335	2571
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03335	2571
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03337	2572
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03337	2572
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03337	2572
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03338	2573
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03338	2573
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03338	2573
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03339	2574
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03339	2574
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03339	2574
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03340	2575
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03340	2575
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03340	2575
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03341	2576
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03341	2576
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03341	2576
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03342	2577
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03342	2577
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03342	2577
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03343	2578
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03343	2578
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03343	2578
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0129	2579
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CGS2026R0129	2579
FOL-REGION-INDIA	SURF-CGS2026R0129	2579
FOL-REGION-BRAZIL	SURF-CGS2026R0406	2580
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0406	2580
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CGS2026R0406	2580
FOL-REGION-COLOMBIA	SURF-CGS2026R0839	2581
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0839	2581
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CGS2026R0839	2581
FOL-REGION-COLOMBIA	SURF-CGS2026R0840	2582
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0840	2582
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CGS2026R0840	2582
FOL-REGION-TAIWAN	SURF-CRB2026V2R0218	2583
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0218	2583
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CRB2026V2R0218	2583
FOL-REGION-UKRAINE	SURF-CRB2026V3R00043	2584
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00043	2584
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00043	2584
FOL-REGION-UKRAINE	SURF-CRB2026V3R00044	2585
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00044	2585
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00044	2585
FOL-REGION-UNITED-STATES	SURF-ER1830R071	2586
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-ER1830R071	2586
FOL-MEDIUM-POSTER	SURF-ER1830R071	2586
FOL-REGION-FRANCE	SURF-GA1970R033	2587
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-GA1970R033	2587
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-GA1970R033	2587
FOL-REGION-FRANCE	SURF-GA1970R034	2588
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-GA1970R034	2588
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-GA1970R034	2588
FOL-REGION-ITALY	SURF-HISTORICALAICTRACE2026V1R0095	2589
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-HISTORICALAICTRACE2026V1R0095	2589
FOL-MEDIUM-POSTER	SURF-HISTORICALAICTRACE2026V1R0095	2589
FOL-REGION-UNITED-STATES	SURF-HISTORICALAICTRACE2026V1R0097	2590
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-HISTORICALAICTRACE2026V1R0097	2590
FOL-MEDIUM-POSTER	SURF-HISTORICALAICTRACE2026V1R0097	2590
FOL-REGION-UNITED-STATES	SURF-HISTORICALAICTRACE2026V1R0098	2591
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-HISTORICALAICTRACE2026V1R0098	2591
FOL-MEDIUM-POSTER	SURF-HISTORICALAICTRACE2026V1R0098	2591
FOL-REGION-UNITED-STATES	SURF-HISTORICALAICTRACE2026V1R0099	2592
