source_ordinal	surface_id	reference_bearing	visual_reference_count	locator_occurrence_count	overall_disposition	rights_axis	policy_axis	provider_axis
4533	SURF-CAW2026R02189	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4534	SURF-CAW2026R02190	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4535	SURF-CAW2026R02196	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4536	SURF-CAW2026R02200	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4537	SURF-CCE2026R00414	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4538	SURF-CCE2026R00415	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4539	SURF-CCE2026R00416	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4540	SURF-CCE2026R00518	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4541	SURF-CCT2026R00186	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4542	SURF-CCT2026R00187	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4543	SURF-CCT2026R00188	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4544	SURF-CCT2026R00189	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4545	SURF-CCT2026R00190	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4546	SURF-CCT2026R00631	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4547	SURF-CCT2026R01795	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4548	SURF-CCT2026R03949	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4549	SURF-CGS2026R0844	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4550	SURF-CRB2026V2R0667	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4551	SURF-CRB2026V2R0670	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4552	SURF-CRB2026V2R0671	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4553	SURF-DGITRACE2026R0007	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4554	SURF-FGC2026R00001	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4555	SURF-GA1970R102	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4556	SURF-GA1970R103	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4557	SURF-GA1970R104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4558	SURF-GA1970R105	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4559	SURF-GA1970R106	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4560	SURF-HISTORICALAICTRACE2026V1R0174	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4561	SURF-HISTORICALAICTRACE2026V1R0185	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4562	SURF-HISTORICALAICTRACE2026V1R0186	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4563	SURF-HISTORICALAICTRACE2026V1R0195	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4564	SURF-HISTORICALAICTRACE2026V1R0199	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4565	SURF-HISTORICALAICTRACE2026V1R0200	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4566	SURF-HISTORICALAICTRACE2026V1R0201	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4567	SURF-HISTORICALAICTRACE2026V1R0204	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4568	SURF-LOCTRACE2026I1611B630332C10	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4569	SURF-LOCTRACE2026I2F336553C37D20	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4570	SURF-MC1930R054	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
4571	SURF-MC1930R055	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
4572	SURF-MC1930R056	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
4573	SURF-MC1930R057	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
4574	SURF-NBPOSTERTRACE2026V1R0120	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4575	SURF-PUL1970R040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4576	SURF-SCG1931R0021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4577	SURF-VAM20K-02464	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4578	SURF-VAM20K-02472	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4579	SURF-VAM20K-02474	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4580	SURF-VAMYEARTRACEV2R0103	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4581	SURF-VAMYEARTRACEV2R0110	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4582	SURF-YRGAP-REGION-0003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4583	SURF-YRGAP-REGION-0046	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4584	SURF-AICTRACEV47R0001	true	1	2	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4585	SURF-CAW2026R02203	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4586	SURF-CCE2026R00417	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4587	SURF-CCE2026R00523	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4588	SURF-CCT2026R00191	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4589	SURF-CCT2026R00192	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4590	SURF-CCT2026R00193	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4591	SURF-CCT2026R00194	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4592	SURF-CCT2026R00195	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4593	SURF-CCT2026R00196	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4594	SURF-CCT2026R00197	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4595	SURF-CCT2026R00198	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4596	SURF-CCT2026R00199	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4597	SURF-CCT2026R00200	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4598	SURF-CCT2026R00201	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4599	SURF-CCT2026R00202	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4600	SURF-CCT2026R00203	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4601	SURF-CCT2026R00204	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4602	SURF-CCT2026R00205	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4603	SURF-CCT2026R00206	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4604	SURF-CCT2026R00207	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4605	SURF-CCT2026R00208	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4606	SURF-CCT2026R00209	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4607	SURF-CCT2026R00210	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4608	SURF-CCT2026R04318	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4609	SURF-CGS2026R1197	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4610	SURF-CRB2026V3R00008	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4611	SURF-GSU1970R015	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4612	SURF-HISTORICALAICTRACE2026V1R0172	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4613	SURF-HISTORICALAICTRACE2026V1R0175	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4614	SURF-IR1970R029	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4615	SURF-LOCTRACE2026I6C0E7EA6577EBF	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4616	SURF-NBPOSTERTRACE2026V1R0065	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4617	SURF-NBPOSTERTRACE2026V1R0088	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4618	SURF-NBPOSTERTRACE2026V1R0141	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4619	SURF-NBPOSTERTRACE2026V1R0189	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4620	SURF-NBPOSTERTRACE2026V1R0204	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4621	SURF-NBPOSTERTRACE2026V1R0293	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4622	SURF-NBPOSTERTRACE2026V2R0025	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4623	SURF-NBPOSTERTRACE2026V2R0050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4624	SURF-NBPOSTERTRACE2026V2R0114	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4625	SURF-NBPOSTERTRACE2026V2R0163	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4626	SURF-VAM20K-02114	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4627	SURF-VAM20K-02115	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4628	SURF-VAM20K-02116	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4629	SURF-VAM20K-02117	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4630	SURF-VAM20K-02118	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4631	SURF-VAM20K-02119	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4632	SURF-VAM20K-02120	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4633	SURF-VAM20K-02121	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4634	SURF-VAM20K-02122	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4635	SURF-VAM20K-02123	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4636	SURF-VAM20K-02124	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4637	SURF-VAM20K-02125	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4638	SURF-VAM20K-02126	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4639	SURF-VAM20K-02127	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4640	SURF-VAM20K-02128	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4641	SURF-VAM20K-02129	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4642	SURF-VAM20K-02130	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4643	SURF-VAM20K-02131	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4644	SURF-VAM20K-02133	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4645	SURF-VAMYEARTRACEV2R0058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4646	SURF-VAMYEARTRACEV2R0069	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4647	SURF-VAMYEARTRACEV2R0073	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4648	SURF-VAMYEARTRACEV2R0080	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4649	SURF-VAMYEARTRACEV2R0084	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4650	SURF-VAMYEARTRACEV2R0091	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4651	SURF-VAMYEARTRACEV2R0095	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4652	SURF-VAMYEARTRACEV2R0098	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4653	SURF-VAMYEARTRACEV2R0104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4654	SURF-VAMYEARTRACEV2R0109	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4655	SURF-CAW2026R02206	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4656	SURF-CAW2026R02209	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4657	SURF-CAW2026R02215	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4658	SURF-CCE2026R00418	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4659	SURF-CCE2026R00517	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4660	SURF-CCE2026R00526	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4661	SURF-CCE2026R00528	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4662	SURF-CCT2026R00211	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4663	SURF-CCT2026R00212	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4664	SURF-CCT2026R00632	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4665	SURF-CCT2026R00633	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4666	SURF-CCT2026R02155	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4667	SURF-CCT2026R02159	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4668	SURF-CCT2026R02164	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4669	SURF-CCT2026R02226	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4670	SURF-CCT2026R02227	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4671	SURF-CCT2026R02228	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4672	SURF-CCT2026R02229	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4673	SURF-CCT2026R02230	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4674	SURF-CCT2026R02231	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4675	SURF-CCT2026R02310	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4676	SURF-CCT2026R03226	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4677	SURF-CGS2026R0469	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4678	SURF-CGS2026R1199	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4679	SURF-GA1970R107	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4680	SURF-GAX1970R115	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4681	SURF-GSU1970R016	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4682	SURF-HISTORICALAICTRACE2026V1R0176	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4683	SURF-HISTORICALAICTRACE2026V1R0177	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4684	SURF-HISTORICALAICTRACE2026V1R0187	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4685	SURF-HISTORICALAICTRACE2026V1R0188	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4686	SURF-HISTORICALAICTRACE2026V1R0191	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4687	SURF-HISTORICALAICTRACE2026V1R0192	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4688	SURF-LOCTRACE2026I19600922099C0D	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4689	SURF-LOCTRACE2026I367DE613E0DD4C	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4690	SURF-LOCTRACE2026I5C9D58973A890E	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4691	SURF-LOCTRACE2026I7A48452FFCBE1E	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4692	SURF-LOCTRACE2026R00038	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4693	SURF-MX1970R003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4694	SURF-NBPOSTERTRACE2026V1R0133	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4695	SURF-NBPOSTERTRACE2026V2R0051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4696	SURF-VAM20K-02076	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4697	SURF-VAM20K-02077	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4698	SURF-VAM20K-02078	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4699	SURF-VAM20K-02079	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4700	SURF-VAM20K-02080	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4701	SURF-VAM20K-02081	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4702	SURF-VAM20K-02082	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4703	SURF-VAM20K-02083	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4704	SURF-VAM20K-02084	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4705	SURF-VAM20K-02085	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4706	SURF-VAM20K-02086	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4707	SURF-VAM20K-02087	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4708	SURF-VAM20K-02088	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4709	SURF-VAM20K-02089	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4710	SURF-VAM20K-02090	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4711	SURF-VAM20K-02091	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4712	SURF-VAM20K-02092	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4713	SURF-VAM20K-02093	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4714	SURF-VAM20K-02094	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4715	SURF-VAM20K-02095	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4716	SURF-VAM20K-02096	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4717	SURF-VAM20K-02097	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4718	SURF-VAM20K-02098	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4719	SURF-VAM20K-02113	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4720	SURF-VAMYEARTRACEV2R0022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4721	SURF-VAMYEARTRACEV2R0057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4722	SURF-VAMYEARTRACEV2R0062	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4723	SURF-VAMYEARTRACEV2R0067	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4724	SURF-VAMYEARTRACEV2R0074	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
4725	SURF-VAMYEARTRACEV2R0075	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
