verification_id	record_type	record_key	reviewer_role	process_receipt_id	review_decision	independent_process	evidence_checked	issue_found
VERIFY-00342	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0001	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00343	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0001	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00344	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00345	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00346	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00347	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00348	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00349	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00350	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0004	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00351	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00352	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00353	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00354	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00355	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00356	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00357	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0005	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00358	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00359	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00360	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00361	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00362	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00363	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00364	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0006	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00365	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00366	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00367	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00368	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00369	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00370	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00371	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0007	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00372	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00373	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00374	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00375	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00376	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00377	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00378	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0008	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00379	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00380	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00381	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00382	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00383	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00384	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00385	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0009	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00386	ORDERED_PAIR_CELL	REL-CAND-0005->REL-CAND-0010	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
