object_key	object_kind	schema_name	object_name	identity_arguments	parent_schema	parent_name	owner_role	relation_persistence	relation_security_barrier	routine_language	routine_volatility	routine_security_definer	routine_search_path	type_category	definition_sha256_replay_1	definition_sha256_replay_2	replay_match
CONSTRAINT|provenance|assignment_object_place|assignment_object_place_pkey	CONSTRAINT	provenance	assignment_object_place_pkey	\N	provenance	assignment_object_place	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_place|assignment_object_place_place_id_fkey	CONSTRAINT	provenance	assignment_object_place_place_id_fkey	\N	provenance	assignment_object_place	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2e6c05e5f950609f0ab6f93fe22f47a63caf6e0ec446bff8fce3354da459c569	2e6c05e5f950609f0ab6f93fe22f47a63caf6e0ec446bff8fce3354da459c569	true
CONSTRAINT|provenance|assignment_object_place|assignment_shape_from_place	CONSTRAINT	provenance	assignment_shape_from_place	\N	provenance	assignment_object_place	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_object_representation|assignment_object_representat_archive_object_id_digital_rep_key	CONSTRAINT	provenance	assignment_object_representat_archive_object_id_digital_rep_key	\N	provenance	assignment_object_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e77956a4ac63d8a2c9b03b1f877881c4ec5c3ecbf014401f66a9e9ad543dfe50	e77956a4ac63d8a2c9b03b1f877881c4ec5c3ecbf014401f66a9e9ad543dfe50	true
CONSTRAINT|provenance|assignment_object_representation|assignment_object_representation_archive_object_id_fkey	CONSTRAINT	provenance	assignment_object_representation_archive_object_id_fkey	\N	provenance	assignment_object_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	true
CONSTRAINT|provenance|assignment_object_representation|assignment_object_representation_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_object_representation_canonical_assignment_id_fkey	\N	provenance	assignment_object_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_object_representation|assignment_object_representation_digital_representation_id_fkey	CONSTRAINT	provenance	assignment_object_representation_digital_representation_id_fkey	\N	provenance	assignment_object_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a24d812e5a4de3de7a203e9fe66b030c56092547fe78fbdd6ce19617259c0f3b	a24d812e5a4de3de7a203e9fe66b030c56092547fe78fbdd6ce19617259c0f3b	true
CONSTRAINT|provenance|assignment_object_representation|assignment_object_representation_pkey	CONSTRAINT	provenance	assignment_object_representation_pkey	\N	provenance	assignment_object_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_representation|assignment_shape_from_representation	CONSTRAINT	provenance	assignment_shape_from_representation	\N	provenance	assignment_object_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_object_source_reco_archive_object_id_source_reco_key	CONSTRAINT	provenance	assignment_object_source_reco_archive_object_id_source_reco_key	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d5dde3191c1ed4ab2e27c3fe4db44eed65d84dd88721d2aa67320ca2fef06aca	d5dde3191c1ed4ab2e27c3fe4db44eed65d84dd88721d2aa67320ca2fef06aca	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_object_source_record_archive_object_id_fkey	CONSTRAINT	provenance	assignment_object_source_record_archive_object_id_fkey	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_object_source_record_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_object_source_record_canonical_assignment_id_fkey	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_object_source_record_pkey	CONSTRAINT	provenance	assignment_object_source_record_pkey	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_object_source_record_source_record_id_fkey	CONSTRAINT	provenance	assignment_object_source_record_source_record_id_fkey	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	4e359b99919a5e0c2fb0e12e80f7f42d00033fa42a0111223f64bf32f1537437	4e359b99919a5e0c2fb0e12e80f7f42d00033fa42a0111223f64bf32f1537437	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_object_source_record_source_role_check	CONSTRAINT	provenance	assignment_object_source_record_source_role_check	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ad17a4ac54044bdb7c22a59cff923939ad72fe5eb898843c7b227b2f660e324a	ad17a4ac54044bdb7c22a59cff923939ad72fe5eb898843c7b227b2f660e324a	true
CONSTRAINT|provenance|assignment_object_source_record|assignment_shape_from_source_record	CONSTRAINT	provenance	assignment_shape_from_source_record	\N	provenance	assignment_object_source_record	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_object_subject|assignment_object_subject_archive_object_id_fkey	CONSTRAINT	provenance	assignment_object_subject_archive_object_id_fkey	\N	provenance	assignment_object_subject	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	true
CONSTRAINT|provenance|assignment_object_subject|assignment_object_subject_archive_object_id_subject_concept_key	CONSTRAINT	provenance	assignment_object_subject_archive_object_id_subject_concept_key	\N	provenance	assignment_object_subject	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c699f0b01557e69da4bb02f6001d06dce20332087ce75670abbffce746776720	c699f0b01557e69da4bb02f6001d06dce20332087ce75670abbffce746776720	true
CONSTRAINT|provenance|assignment_object_subject|assignment_object_subject_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_object_subject_canonical_assignment_id_fkey	\N	provenance	assignment_object_subject	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_object_subject|assignment_object_subject_pkey	CONSTRAINT	provenance	assignment_object_subject_pkey	\N	provenance	assignment_object_subject	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_subject|assignment_object_subject_subject_concept_id_fkey	CONSTRAINT	provenance	assignment_object_subject_subject_concept_id_fkey	\N	provenance	assignment_object_subject	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d0405132781e78c84b98c275b6db88f1985beb6c6bbb9bd2e6855d47c1008f77	d0405132781e78c84b98c275b6db88f1985beb6c6bbb9bd2e6855d47c1008f77	true
CONSTRAINT|provenance|assignment_object_subject|assignment_shape_from_subject	CONSTRAINT	provenance	assignment_shape_from_subject	\N	provenance	assignment_object_subject	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_object_temporal|assignment_object_temporal_archive_object_id_fkey	CONSTRAINT	provenance	assignment_object_temporal_archive_object_id_fkey	\N	provenance	assignment_object_temporal	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	true
CONSTRAINT|provenance|assignment_object_temporal|assignment_object_temporal_archive_object_id_temporal_exten_key	CONSTRAINT	provenance	assignment_object_temporal_archive_object_id_temporal_exten_key	\N	provenance	assignment_object_temporal	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b4bcd9fb511e74f749e86c259654d0f6acc039c30ffc37e595bb958c0b6f7134	b4bcd9fb511e74f749e86c259654d0f6acc039c30ffc37e595bb958c0b6f7134	true
CONSTRAINT|provenance|assignment_object_temporal|assignment_object_temporal_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_object_temporal_canonical_assignment_id_fkey	\N	provenance	assignment_object_temporal	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_object_temporal|assignment_object_temporal_pkey	CONSTRAINT	provenance	assignment_object_temporal_pkey	\N	provenance	assignment_object_temporal	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_temporal|assignment_object_temporal_temporal_extent_id_fkey	CONSTRAINT	provenance	assignment_object_temporal_temporal_extent_id_fkey	\N	provenance	assignment_object_temporal	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	79a31f8d246dd95ae4fa1220dbbb8a7553cf66ab6b8cd82c648ba7bf098cc557	79a31f8d246dd95ae4fa1220dbbb8a7553cf66ab6b8cd82c648ba7bf098cc557	true
CONSTRAINT|provenance|assignment_object_temporal|assignment_shape_from_temporal	CONSTRAINT	provenance	assignment_shape_from_temporal	\N	provenance	assignment_object_temporal	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_object_tree_member_archive_object_id_trace_node__key	CONSTRAINT	provenance	assignment_object_tree_member_archive_object_id_trace_node__key	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8a6012869a34bade38ab0ad09ad5f2dcc3cfc44d8d3c55f0f6aff0d508afb4fb	8a6012869a34bade38ab0ad09ad5f2dcc3cfc44d8d3c55f0f6aff0d508afb4fb	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_object_tree_membership_archive_object_id_fkey	CONSTRAINT	provenance	assignment_object_tree_membership_archive_object_id_fkey	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_object_tree_membership_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_object_tree_membership_canonical_assignment_id_fkey	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_object_tree_membership_pkey	CONSTRAINT	provenance	assignment_object_tree_membership_pkey	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_object_tree_membership_trace_node_id_fkey	CONSTRAINT	provenance	assignment_object_tree_membership_trace_node_id_fkey	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a8875d0d0f6e8fae75d5c03e54f10d556390bf70d903f3c7d53f476d007f0313	a8875d0d0f6e8fae75d5c03e54f10d556390bf70d903f3c7d53f476d007f0313	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_object_tree_membership_tree_role_check	CONSTRAINT	provenance	assignment_object_tree_membership_tree_role_check	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	398d6089e773d867d0fdf142a8117e5953fdc11e27373122dd1ea777adf4bf99	398d6089e773d867d0fdf142a8117e5953fdc11e27373122dd1ea777adf4bf99	true
CONSTRAINT|provenance|assignment_object_tree_membership|assignment_shape_from_tree	CONSTRAINT	provenance	assignment_shape_from_tree	\N	provenance	assignment_object_tree_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_object_type|assignment_object_type_archive_object_id_fkey	CONSTRAINT	provenance	assignment_object_type_archive_object_id_fkey	\N	provenance	assignment_object_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	16e605155bba21afdda6a08606bfb54536406480ef70376e3bd9072270eed7b6	true
CONSTRAINT|provenance|assignment_object_type|assignment_object_type_archive_object_id_type_concept_id_key	CONSTRAINT	provenance	assignment_object_type_archive_object_id_type_concept_id_key	\N	provenance	assignment_object_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d7898a001b820bdb3a66b4bb7eecc89201dc46ef0f8c303e7daece3c2ff1a778	d7898a001b820bdb3a66b4bb7eecc89201dc46ef0f8c303e7daece3c2ff1a778	true
CONSTRAINT|provenance|assignment_object_type|assignment_object_type_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_object_type_canonical_assignment_id_fkey	\N	provenance	assignment_object_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_object_type|assignment_object_type_pkey	CONSTRAINT	provenance	assignment_object_type_pkey	\N	provenance	assignment_object_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	245e1f3ca2d7ec36a9b4e0bcf1d78f9a260de7d3cedf3e02fb1990573632add2	true
CONSTRAINT|provenance|assignment_object_type|assignment_object_type_type_concept_id_fkey	CONSTRAINT	provenance	assignment_object_type_type_concept_id_fkey	\N	provenance	assignment_object_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	96c257984625d374a62bcb4f429a62ba25c112802fb1b16cd9d638dfa22a1a11	96c257984625d374a62bcb4f429a62ba25c112802fb1b16cd9d638dfa22a1a11	true
CONSTRAINT|provenance|assignment_object_type|assignment_shape_from_type	CONSTRAINT	provenance	assignment_shape_from_type	\N	provenance	assignment_object_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_predicate_compatibility|assignment_predicate_compatibility_assertion_predicate_id_fkey	CONSTRAINT	provenance	assignment_predicate_compatibility_assertion_predicate_id_fkey	\N	provenance	assignment_predicate_compatibility	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	4eb096b539e736d8aff9836ed0811e6625acd19ae8bbeadb12a3294bbe6590df	4eb096b539e736d8aff9836ed0811e6625acd19ae8bbeadb12a3294bbe6590df	true
CONSTRAINT|provenance|assignment_predicate_compatibility|assignment_predicate_compatibility_pkey	CONSTRAINT	provenance	assignment_predicate_compatibility_pkey	\N	provenance	assignment_predicate_compatibility	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	bb78840659709d33b7d043ca0cb737fb3472d4b2669988f63013dac6ec4a495d	bb78840659709d33b7d043ca0cb737fb3472d4b2669988f63013dac6ec4a495d	true
CONSTRAINT|provenance|assignment_review_decision|assignment_decision_supersession_parent	CONSTRAINT	provenance	assignment_decision_supersession_parent	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_review_decision|assignment_one_current_decision	CONSTRAINT	provenance	assignment_one_current_decision	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|provenance|assignment_review_decision|assignment_review_decision_canonical_assignment_id_fkey	CONSTRAINT	provenance	assignment_review_decision_canonical_assignment_id_fkey	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	a7e1b4a0687582c8e3ae7e69f71b63c0ca3889e55a571a54428e78e2c8275416	true
CONSTRAINT|provenance|assignment_review_decision|assignment_review_decision_pkey	CONSTRAINT	provenance	assignment_review_decision_pkey	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0240de5429ec2978600aa7ec2af8d090829e9b0bb21a8d6cc8c02f3d6417ebbf	0240de5429ec2978600aa7ec2af8d090829e9b0bb21a8d6cc8c02f3d6417ebbf	true
CONSTRAINT|provenance|assignment_review_decision|assignment_review_decision_rationale_check	CONSTRAINT	provenance	assignment_review_decision_rationale_check	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	942d1bc27a9ca8f89672eab91b2fbbe7dde43f6cf708b0c4df4eb7426c1e2d19	942d1bc27a9ca8f89672eab91b2fbbe7dde43f6cf708b0c4df4eb7426c1e2d19	true
CONSTRAINT|provenance|assignment_review_decision|assignment_review_decision_reviewer_actor_check	CONSTRAINT	provenance	assignment_review_decision_reviewer_actor_check	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	04f0429024f4cb74b915b97339b1d6591f36ff37e4708280ec2131569ee59bc5	04f0429024f4cb74b915b97339b1d6591f36ff37e4708280ec2131569ee59bc5	true
CONSTRAINT|provenance|assignment_review_decision|assignment_review_decision_supersedes_decision_id_fkey	CONSTRAINT	provenance	assignment_review_decision_supersedes_decision_id_fkey	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0534471a85ba34b53e0243a63caf918bfe4d9cff471bde1cd0df3dc7145be66d	0534471a85ba34b53e0243a63caf918bfe4d9cff471bde1cd0df3dc7145be66d	true
CONSTRAINT|provenance|assignment_review_decision|assignment_support_from_decision	CONSTRAINT	provenance	assignment_support_from_decision	\N	provenance	assignment_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
