model_id	base_variant_id	ablation_id	ablation_family	k	query_count	mean_top_k_overlap	minimum_top_k_overlap	mean_rank_correlation	minimum_rank_correlation	scoring_effect	learned_weights_used	historical_labels_used
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	20	72	0.6993055555555556	0.2	0.48218222117902076	-0.5309593632174278	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	0.4969307723089236	-0.4424969987995198	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	10	72	0.6361111111111111	0	0.4448435579301548	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	20	72	0.6993055555555556	0.2	0.4644416961473002	-0.5309593632174278	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	0.4942697078831533	-0.4424969987995198	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	10	72	0.6319444444444444	0	0.43235812712742905	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	20	72	0.6979166666666666	0.2	0.46058883498244896	-0.5309593632174278	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	0.49437641723356013	-0.4424969987995198	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	10	72	0.6291666666666667	0	0.42124265538244654	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	20	72	0.6972222222222223	0.2	0.4561442311522986	-0.5309593632174278	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	0.4940616246498599	-0.4424969987995198	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
