packet_row_id	anchor_public_id	anchor_title	anchor_selection_strata	blind_profile_slot	candidate_ordinal	candidate_public_id	candidate_title	retrieval_reasons	shared_independent_signals	distinctive_signals	unavailable_families	comparability_ratio	anchor_source_name	candidate_source_name	source_composition	source_bias_notes	interaction_evidence	useful_for_further_exploration	explanation_intelligible	merely_broad_category	new_defensible_research_direction	accidental_relation_suggestion	reviewer_notes	human_review_completed	historical_relation	semantic_relation	probability
HR-016-PROFILE-3-4	SURF-BNDCLDANIELGLEISER2026V2R0008	Identifícate con Israel ahora programa de Jerusalem	COMMON_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;COMMON_MEDIUM:CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751;COMMON_THEME:CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	PROFILE-3	4	SURF-BNDCLTRACE2026V1R0039	1er Congreso Nacional de Científicos	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-1-1	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-1	1	SURF-CHWCONTEMP2026V1R0017	Free All South African Political Prisoners	curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-1-2	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-1	2	SURF-CHWCONTEMP2026V1R0058	Zamet Pred Svou Prahou	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-1-3	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-1	3	SURF-BNDCLTRACE2026V1R0095	Escuela internacional de invierno	temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; geography		1	Cooper Hewitt Collection GraphQL API	Biblioteca Nacional Digital de Chile	CROSS_GOVERNED_SOURCE_NAME	CROSS_GOVERNED_SOURCE_REPORTED								false	false	false	false
HR-017-PROFILE-1-4	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-1	4	SURF-CHWCONTEMP2026V1R0004	5th International Design Competition, Osaka	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	descriptive; geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-2-1	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-2	1	SURF-CHWCONTEMP2026V1R0017	Free All South African Political Prisoners	curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-2-2	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-2	2	SURF-CHWCONTEMP2026V1R0058	Zamet Pred Svou Prahou	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-2-3	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-2	3	SURF-BNDCLTRACE2026V1R0095	Escuela internacional de invierno	temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; geography		1	Cooper Hewitt Collection GraphQL API	Biblioteca Nacional Digital de Chile	CROSS_GOVERNED_SOURCE_NAME	CROSS_GOVERNED_SOURCE_REPORTED								false	false	false	false
HR-017-PROFILE-2-4	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-2	4	SURF-CHWCONTEMP2026V1R0004	5th International Design Competition, Osaka	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	descriptive; geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-3-1	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-3	1	SURF-CHWCONTEMP2026V1R0058	Zamet Pred Svou Prahou	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-017-PROFILE-3-2	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-3	2	SURF-NBPOSTERTRACE2026V1R0154	Hedge Hog	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	geography		1	Cooper Hewitt Collection GraphQL API	National Library of Norway Catalogue API	CROSS_GOVERNED_SOURCE_NAME	CROSS_GOVERNED_SOURCE_REPORTED								false	false	false	false
HR-017-PROFILE-3-3	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-3	3	SURF-NBPOSTERTRACE2026V2R0162	Brothers of The Mountain	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	geography		1	Cooper Hewitt Collection GraphQL API	National Library of Norway Catalogue API	CROSS_GOVERNED_SOURCE_NAME	CROSS_GOVERNED_SOURCE_REPORTED								false	false	false	false
HR-017-PROFILE-3-4	SURF-CHWCONTEMP2026V1R0052	Toomaga on Kindel	RARE_CURATED_CONTAINER:EXP:CURATED_CONTAINER_MEDIUM:e1add64c4e817030bc3f2ab5320a4db62d7f2e47995e11c6782cfc25efe56bcc;RARE_GEOGRAPHY:SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	PROFILE-3	4	SURF-CHWCONTEMP2026V1R0017	Free All South African Political Prisoners	curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	geography		1	Cooper Hewitt Collection GraphQL API	Cooper Hewitt Collection GraphQL API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-1-1	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	1	SURF-ER1830R001-GROUP	Trade card grouped records, 1830-1922	context; curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-1-2	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	2	SURF-VAM20K-02029	Sadler's Wells Theatre	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-1-3	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	3	SURF-LOCTRACE2026IC1E0D8108FC7C7	Convicts lunatics and women! Have no vote for parliament She: Is it time I got out of this place - Where shall I find the KEY? /	temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	V&A Collections API	Library of Congress Prints and Photographs API	CROSS_GOVERNED_SOURCE_NAME	CROSS_GOVERNED_SOURCE_REPORTED								false	false	false	false
HR-018-PROFILE-1-4	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	4	SURF-VAM20K-00221	Charley's Aunt	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-2-1	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	1	SURF-ER1830R001-GROUP	Trade card grouped records, 1830-1922	context; curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-2-2	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	2	SURF-VAM20K-02029	Sadler's Wells Theatre	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-2-3	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	3	SURF-LOCTRACE2026IC1E0D8108FC7C7	Convicts lunatics and women! Have no vote for parliament She: Is it time I got out of this place - Where shall I find the KEY? /	temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	V&A Collections API	Library of Congress Prints and Photographs API	CROSS_GOVERNED_SOURCE_NAME	CROSS_GOVERNED_SOURCE_REPORTED								false	false	false	false
HR-018-PROFILE-2-4	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	4	SURF-VAM20K-00221	Charley's Aunt	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-3-1	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	1	SURF-VAM20K-00195	O1166201	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-3-2	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	2	SURF-VAM20K-00196	O1167166	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-3-3	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	3	SURF-VAM20K-00197	O1169176	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-018-PROFILE-3-4	SURF-COMPOUND-HUNTLEY-PALMERS-TRADE-CARDS	Huntley & Palmers trade-card series	COMMON_GEOGRAPHY:SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01;COMMON_SOURCE:EXP:SOURCE:25d1164762bf9812b77cd2735c6d7c6ee4fceaa0a141070629f07075797b80ac;RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	4	SURF-VAM20K-00198	O1170107	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; descriptive		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-019-PROFILE-1-1	SURF-GALYEAR1817V1R0004	Almanach lyrique des dames	RARE_DECADE:SPT-PERIOD-1810-1820;RARE_SOURCE:EXP:SOURCE:2594c96bc03bd03f2d0455ed1377ad97449051be68e7ad297ddf78153bcf01bb	PROFILE-1	1	SURF-GALYEAR1817V1R0005	Almanach critique et littéraire de Paris	context; curatorialRecall; descriptive; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Gallica / BnF APIs	Gallica / BnF APIs	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
