alias_id	query_id	pair_id	candidate_source_id	rank	round16a_ledger_id	doi	title	stable_url	exact_match	derivative_rule	net_new_evidence_object_count	record_sha256
R16B-R16A-QUERY-ALIAS:48f7c088c3d9db891b71dea7f002fa91d9a2a834e09985bc0c0e2351bda720f2	R16A-CROSSREF-QUERY:c2dfefaf91c9fb97c944f3fbff032b08de131d57f9148767b1da912ecbe7d640	R16A-PAIR:9ba0fe0cb3ade157893a3160fa1a0abd1914c9ba76dc155eb131508c0300c2a5	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:9ba0fe0cb3ade157893a3160fa1a0abd1914c9ba76dc155eb131508c0300c2a5-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b3b32fa78359d12dd58eb8b21f6931ec9e5c33a74558bc665a174574f42414f3
R16B-R16A-QUERY-ALIAS:48f804ea3097b5544b096b3cce2cd29d25b804a78cb336200e7de4d72e729352	R16A-CROSSREF-QUERY:6b50cc87ff1eb069299b3bba9c82470acf0ac758793aa55bb2cb3884b8884dce	R16A-PAIR:7c4b8f6ca069c509c134fcebcaec646437279d883a14df3edee207da59558699	CROSSREF:DOI:10.37862/aaeportal.00152.009	4	R16A-R16A-PAIR:7c4b8f6ca069c509c134fcebcaec646437279d883a14df3edee207da59558699-XREF-04	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	9ca82004a1b57d001c1e398938bb03c4fd9b2d677afa93522f0ab841681c1b19
R16B-R16A-QUERY-ALIAS:4918258c7eb92e77fdb2b65c77773d7dd97c301c9990fac724da6f46208a85d5	R16A-CROSSREF-QUERY:f2d73751fdf388e009a6d9bf72e8d38b073279c8b97dbf04d5032ad73de7777a	R16A-PAIR:c0f7706cffae8a99d1ac52cc2327f4a00b292d46f47e2d37d88150c657af5c0f	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:c0f7706cffae8a99d1ac52cc2327f4a00b292d46f47e2d37d88150c657af5c0f-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	970fb1d765442786868527051e58e18f83c77f4d3da3ca492a889570381e277c
R16B-R16A-QUERY-ALIAS:4920d4a258d71012ed2df8643d93d65461269b1274d777422f721033f99bc09d	R16A-CROSSREF-QUERY:72be8201db02e63aa43efaa97f1c074ad83c5e223a288665f8d4f48db08a5bba	R16A-PAIR:4884411b6140eb1ad038653faebf3f3e04889d9c22bf808f7697591cf9db9e84	CROSSREF:DOI:10.18356/afa78d57-en	1	R16A-R16A-PAIR:4884411b6140eb1ad038653faebf3f3e04889d9c22bf808f7697591cf9db9e84-XREF-01	10.18356/afa78d57-en	Graphic design	https://doi.org/10.18356/afa78d57-en	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	eea48af29c6e0c106e8cff24e06b5a77d82ace75f1cbd428e0e83a972e6973a0
R16B-R16A-QUERY-ALIAS:4969f9de1f40ab05e0a249dc48377e14c9fd989ce07654aff10ae507b4886ef6	R16A-CROSSREF-QUERY:6992fe18d51485919684da2325471142fbe1de39fabc5f1b2d36f7745474c4e4	R16A-PAIR:b3fc8499c3f58a5b21aab882c18f64c1e571c87d2c02a3cb671dbf04285407ed	CROSSREF:DOI:10.4324/9780203133194-14	5	R16A-R16A-PAIR:b3fc8499c3f58a5b21aab882c18f64c1e571c87d2c02a3cb671dbf04285407ed-XREF-05	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	366a9a15d308119256ad58269f21296c65c4a16b58ab1a5e442f96cb99046f99
R16B-R16A-QUERY-ALIAS:497a8b79c82d0a63abf4d5620acf74c3fff53567164f19f4d32a4509402108e7	R16A-CROSSREF-QUERY:e81b65bb5348594e163de08adf52b6d71b943d5ba8c2e4bd3a1ee0e37344546a	R16A-PAIR:ade268be1a8116c744ba5c8966c75fc41ca28ec9ea088f26b8fff83b728dc7be	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:ade268be1a8116c744ba5c8966c75fc41ca28ec9ea088f26b8fff83b728dc7be-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ce7af2b1d38f3820c73ccf66e23f696d492221fd6c0bd89bd2ccb87df348d785
R16B-R16A-QUERY-ALIAS:49813dcc0fe48aa561e7c803db224fca270f1f0fb06e71ed55126c4738d0012f	R16A-CROSSREF-QUERY:1883e4d2b5db23129e9f49e75f795978adcd812c793dc6f89a7586d3b61aa839	R16A-PAIR:356284c9f54f77a58a6b5713953f127a3859886699ec9cf3394b9a1db6a41e24	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:356284c9f54f77a58a6b5713953f127a3859886699ec9cf3394b9a1db6a41e24-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3297503371ce3eb4211a12df4edbcb66e13eff3c9d3c18139284797c84271bc8
R16B-R16A-QUERY-ALIAS:4994fea8a809f383796a6c1008fddd2d9e1f0c08c6d9771a7b1ee805350d8691	R16A-CROSSREF-QUERY:40956a65261fe3e0cbdf60d90c90dc22209a6d97b5cc195bc18faf09ab708838	R16A-PAIR:7ffafafc9e483b759fb0e339ef3a2a491c25b19a4d0a36a499fe065f4803ffb9	CROSSREF:DOI:10.18356/afa78d57-en	1	R16A-R16A-PAIR:7ffafafc9e483b759fb0e339ef3a2a491c25b19a4d0a36a499fe065f4803ffb9-XREF-01	10.18356/afa78d57-en	Graphic design	https://doi.org/10.18356/afa78d57-en	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	7aadd2902f6f25f80eb2728f52392a089908cc4292c81047fddce917aa360970
R16B-R16A-QUERY-ALIAS:499544b413ef829777552df6ef3ae150baa886a6570a6920c8270456ff6dcd9d	R16A-CROSSREF-QUERY:84564da4a83f18bcafecd2ed403897cd00b41b8b2650fe927d7c22f2cdbe12f4	R16A-PAIR:47b9721b10442a072759ce8410309ebaa69ef0f044e68ca75bf9fda4b5614515	CROSSREF:DOI:10.1177/146954050200200206	2	R16A-R16A-PAIR:47b9721b10442a072759ce8410309ebaa69ef0f044e68ca75bf9fda4b5614515-XREF-02	10.1177/146954050200200206	Book Review: An Insular Profession	https://doi.org/10.1177/146954050200200206	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b9dd59069395fb62613a135a4442f6e37f8b8daa7342ed7a915b9124f7c0f44c
R16B-R16A-QUERY-ALIAS:499e46cb0e810efe659889d1f79efe73de232f83508c93414ddca53ea7b61dff	R16A-CROSSREF-QUERY:c2dfefaf91c9fb97c944f3fbff032b08de131d57f9148767b1da912ecbe7d640	R16A-PAIR:9ba0fe0cb3ade157893a3160fa1a0abd1914c9ba76dc155eb131508c0300c2a5	CROSSREF:DOI:10.1093/jdh/epn019	5	R16A-R16A-PAIR:9ba0fe0cb3ade157893a3160fa1a0abd1914c9ba76dc155eb131508c0300c2a5-XREF-05	10.1093/jdh/epn019	Graphic Design, A New History	https://doi.org/10.1093/jdh/epn019	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	1cb3314d739a082279334304f402519a448c66a6528d227522c02ad1ba27c3bc
R16B-R16A-QUERY-ALIAS:49fae0e6c1239b6006fdc392c5309b315c9e313443ddbfb52b1b0375b24d9957	R16A-CROSSREF-QUERY:58a7c21a6030a405bd784781b0aa42454052f309c929d76899f6ea661575d26a	R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87	CROSSREF:DOI:10.59236/emro.v20i8a7101	2	R16A-R16A-PAIR:d18d8696fdbfe89e08c718f72c26fefef2078317766e8bb5b378beba9d205e87-XREF-02	10.59236/emro.v20i8a7101	Graphic Means	https://doi.org/10.59236/emro.v20i8a7101	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	8661f1298b0ddd897bf64c2943a4bd50e2474e75264736dfeede6e4600ecf195
R16B-R16A-QUERY-ALIAS:4a3b4171c2110e20cd31b5569e3831eec4238f53d6581e8d3430dc00f411b599	R16A-CROSSREF-QUERY:2a220061421da68f8e9fa16c55472723b45f1ef8281e217cccb79f11afa6e7b7	R16A-PAIR:a94cb485816ce1425256697bd5b77bb83a1dc33e5b478a4bece5593e272d8db2	CROSSREF:DOI:10.5040/9781474293808.0013	4	R16A-R16A-PAIR:a94cb485816ce1425256697bd5b77bb83a1dc33e5b478a4bece5593e272d8db2-XREF-04	10.5040/9781474293808.0013	Signifying orientalism, chinoiserie and japonisme: Fashion photography in  Vogue  as a case study	https://doi.org/10.5040/9781474293808.0013	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3acf8ae6f4206b48ee910a767ff82d18e2f3f21accf418c81c21bdbd654ebf02
R16B-R16A-QUERY-ALIAS:4a40dab6dc90fba01efc989b2e4ed9c52f10cb5d17fc84bd4bd7ec34e08a3efe	R16A-CROSSREF-QUERY:894c10d46ba4868b7d5449b774afd2046018bdd516798f9c03a6437a773f6652	R16A-PAIR:dd140d6f6d26907891d369171cfc7f9795b31569afed1a1c3d3b3e484c8cd3b5	CROSSREF:DOI:10.4324/9781003194293-8	5	R16A-R16A-PAIR:dd140d6f6d26907891d369171cfc7f9795b31569afed1a1c3d3b3e484c8cd3b5-XREF-05	10.4324/9781003194293-8	Reframing Modern Design as Displacement	https://doi.org/10.4324/9781003194293-8	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3142b9eb384a2c9135dee1b2bbe370e629fe0bdeef8c97cdda51bb5ffba49672
R16B-R16A-QUERY-ALIAS:4a47f7528c4c9fd5c5d1f0506bc5218e09f9211f8569a185aa3015a73a0a8e1c	R16A-CROSSREF-QUERY:72e14b350668fbf59cd896f5512443e8948a6e610ca1eba3017cc401a9f598f0	R16A-PAIR:4e57116cc1157e4941a9b4488f865e0f7344a1c220d13684a6f6b60750e0d20d	CROSSREF:DOI:10.5040/9781474293761.0186	1	R16A-R16A-PAIR:4e57116cc1157e4941a9b4488f865e0f7344a1c220d13684a6f6b60750e0d20d-XREF-01	10.5040/9781474293761.0186	Propaganda	https://doi.org/10.5040/9781474293761.0186	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b89cc586a8ed40415f30cbcdc85564c525b376dba631ecf23fef16eb9fbeefa4
R16B-R16A-QUERY-ALIAS:4a4b2c5ccdf80ce4c2c43632e5dd6b9c6e3c226f7407f271339e59aa46915352	R16A-CROSSREF-QUERY:90474c73d7a4993f185bfa84e0d529e01ea2682cd3c4e398c1d514a766819544	R16A-PAIR:313bc5a173f238638eec99b49ab0583563a2c6a45bc02661a4279fe28560def4	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:313bc5a173f238638eec99b49ab0583563a2c6a45bc02661a4279fe28560def4-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	adfaae3e11609c1f6d56ffde60d2c5c53d257574da335ab41074151cd159ef79
R16B-R16A-QUERY-ALIAS:4a4f340e4e6e5a302c0f76849aa92ef47ec493927f31f6e6574f30d76a9d38db	R16A-CROSSREF-QUERY:e13d70e1b3943c40f1ac5fc03b1457b0e9aa82decca4ca7d69d1d91626a13e25	R16A-PAIR:441b549be22379f1e400f4f0074024e0643baa46f64fdccb046309bd1ca9af0f	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	3	R16A-R16A-PAIR:441b549be22379f1e400f4f0074024e0643baa46f64fdccb046309bd1ca9af0f-XREF-03	10.5151/despro-icdhs2016-02_001	The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design	https://doi.org/10.5151/despro-icdhs2016-02_001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c08978eba490f7360205bf5b3570a0f32c7a0e95599e3991d63d19ae1e049e60
R16B-R16A-QUERY-ALIAS:4a58e8ad96775a7b743d164da3ca44ca62711a27f559c16bc033492c11b08815	R16A-CROSSREF-QUERY:7d4201c2baba839f843b7337dc81e5b06d4c5371508854ffc52db4ad32a56314	R16A-PAIR:9415f5d2fcac7ac525618aac199da6870a58362f887644b1b8389ed0499e7de7	CROSSREF:DOI:10.1093/jdh/epw049	1	R16A-R16A-PAIR:9415f5d2fcac7ac525618aac199da6870a58362f887644b1b8389ed0499e7de7-XREF-01	10.1093/jdh/epw049	On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design	https://doi.org/10.1093/jdh/epw049	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	2e908e3e05781ceb9528a8300e67fee021a9b575f770bff96c0e9c022eccb127
R16B-R16A-QUERY-ALIAS:4aaa9228550af2c8fb215dc1f6aa04d9e79b47e7344347ea01bca101c0b62ab4	R16A-CROSSREF-QUERY:e0b83773cfe22d053a80be5b1e0270f23870cb2482fab93fc3b05f4b11f014fb	R16A-PAIR:d444b4c2a0cd3ac2cb901d48037b0cf322a8aac087b5123178d0e88bc144d099	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:d444b4c2a0cd3ac2cb901d48037b0cf322a8aac087b5123178d0e88bc144d099-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3182625f70c65396e21e466206a99ab4f8b3fb7d2c3316fa6bbd3e2953cc2bf7
R16B-R16A-QUERY-ALIAS:4af09a32d086af4cc738afa9b70d6ac37c90e40782f5abd661b6f7605b69c983	R16A-CROSSREF-QUERY:99135b8d343145f84a8d053c9fe33f829a470c1777579e63bdf4ea3c4f261eaa	R16A-PAIR:247c41b6385534352e1184ce157aeb08e2f71b2fa3e560b4ef32fdbbf546a0fa	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:247c41b6385534352e1184ce157aeb08e2f71b2fa3e560b4ef32fdbbf546a0fa-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b6f784589fdf68edcbf2a6c7aee32be8bbab9b8f5c13aaf9a628fa2ea2d8a700
R16B-R16A-QUERY-ALIAS:4b40280fedd2770bb11087c0e707760b5bf7cd5ef9f7e8b3e20ff258c4a74f2c	R16A-CROSSREF-QUERY:fac1fe02dcf9f9270ab9190137a13bb27d4c413d2654b714be4495ea3096aec7	R16A-PAIR:e92ee11464fb4152b70e6d97bf0b4602685452a3fbcd63d61c5b6f568c7b4fab	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	3	R16A-R16A-PAIR:e92ee11464fb4152b70e6d97bf0b4602685452a3fbcd63d61c5b6f568c7b4fab-XREF-03	10.5151/despro-icdhs2016-02_001	The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design	https://doi.org/10.5151/despro-icdhs2016-02_001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	d16d2371b0d9a6fbb9156e37795d4b20c609ce2eb8aba044033c1156b1b2f9f9
R16B-R16A-QUERY-ALIAS:4b4af66f1d6b4b4762a9dc884dc3671e481ef248938b953eca8e8f08336b61b4	R16A-CROSSREF-QUERY:38d8de94fe9988bbbf49c8d76a292f730fcb6be0bead98f4e868c7a8e2b3ec3c	R16A-PAIR:150203906641755f56f9f1a271a9b59cc4e794bd7fe18ed5aa498261d6caa8a1	CROSSREF:DOI:10.4324/9780203133194-14	5	R16A-R16A-PAIR:150203906641755f56f9f1a271a9b59cc4e794bd7fe18ed5aa498261d6caa8a1-XREF-05	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	bf9f1de22daeb4f2e4e7139bb068577525d4971357e3c48b4d2f04a5753ccddf
R16B-R16A-QUERY-ALIAS:4b5c999345c903549952700a584bffed1e5753ab53e9c5fdf5baaabab94982d0	R16A-CROSSREF-QUERY:ce256a91a64110b3f630a1d1733c6725bf581eaf0235aca37f40c2ef264ffc10	R16A-PAIR:6b7a5f596e929dcd9d2533750d557cd381f2c89418cea4423c91780fdd626bae	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:6b7a5f596e929dcd9d2533750d557cd381f2c89418cea4423c91780fdd626bae-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	afd2315284885c31396dc4006d5f415a003e3bae9d05e4cd380bff617365ab55
R16B-R16A-QUERY-ALIAS:4b66fb15d473af01562258b00c1af3458cd06569a5edd3cbf9b7022b4092fda3	R16A-CROSSREF-QUERY:f1ff598b64b2273c74aa48839aa8048e65aba0960a4b16085fcdb04ad958abdc	R16A-PAIR:43ad8b3a3aa8c43af3534e24dd00fe027b0dd36eb96afaf73663c4688848a79b	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:43ad8b3a3aa8c43af3534e24dd00fe027b0dd36eb96afaf73663c4688848a79b-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	17de0b9a6d0e71f1dad78aa86de9f5eb07568f91a1deb72d5a249959a73700f5
R16B-R16A-QUERY-ALIAS:4b79131f261e6dd88197cace219222d24cd714b545a8f01e5f6fd98547c712cc	R16A-CROSSREF-QUERY:c25c4cefbc6e25f8ac47ca2773999fad63c8be482ecdf9a48e98a4b9cd60896d	R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:d23e01a2725409c96af483816e0f2b5d9436ed57430a6f339ec5756789a93ef5-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	4244e291c640a3435b8862a858c1cff54fdb2db6aac0bbed63024e80bb709b13
R16B-R16A-QUERY-ALIAS:4be8c766d1e3fcd4abcfba9c35bb7b8e1fd1b3fcdafcfe1db0b8c8009d09b991	R16A-CROSSREF-QUERY:66054524833509cb331173e1ae49311c82621dd8e34e7bcb9db404db692d9294	R16A-PAIR:de499dd2833aafa612703f3fd41661e62e7c179f43d2a94b8228a10173e19c51	CROSSREF:DOI:10.1093/jdh/epw049	1	R16A-R16A-PAIR:de499dd2833aafa612703f3fd41661e62e7c179f43d2a94b8228a10173e19c51-XREF-01	10.1093/jdh/epw049	On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design	https://doi.org/10.1093/jdh/epw049	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c8a4dbdf8288a6795a4b812bf3f14a2c632ca9ebbcd44a36fae652a3cd3de493
R16B-R16A-QUERY-ALIAS:4bed4aae9ec5a4f904371290fa23f2f7ad01a3df53ca8d80d4f899d245259742	R16A-CROSSREF-QUERY:e7094475ca8939a8f72aa7e37c7e2de05787197239796e33ef65aca3404cb32b	R16A-PAIR:7a59ff62b06ca5b4f296dde7224aa0869e725db70750c14964d541cdaf0e196e	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:7a59ff62b06ca5b4f296dde7224aa0869e725db70750c14964d541cdaf0e196e-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b5c623b88724b862fe1c34f8482d3cc6de67c23a8d97658452929cdb10f22cde
R16B-R16A-QUERY-ALIAS:4c1f7c3c08a461dfed93c2a6d87fd1a694c01576bf18f0fa5b1f186c9643b7f2	R16A-CROSSREF-QUERY:4ec94a03e829e657603e93789e82c6f46fe4796c6dadd71b320362e8dd2794f0	R16A-PAIR:f6a1c2ca20f3430dd11d3d485d64fd7affffc03c93f0ff7ed1f4eaecd6243988	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:f6a1c2ca20f3430dd11d3d485d64fd7affffc03c93f0ff7ed1f4eaecd6243988-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	76040076411146f1c7dd7b89087db35d18ba0e63467002b09309507e3baaac18
R16B-R16A-QUERY-ALIAS:4c2b9b51d240aa3b6d2cad737e5fc3adf85a392c46126ee0afff0904728b288b	R16A-CROSSREF-QUERY:1c61457d4791d7412bda1a1774e4a72d6d26c8d15fe8a41d06c39a32ab146fa1	R16A-PAIR:e398555ce15119488ebc647fe885fff13ff8489cd594774c88649ca7bcc61247	CROSSREF:DOI:10.5040/9781350133532.ch-058	1	R16A-R16A-PAIR:e398555ce15119488ebc647fe885fff13ff8489cd594774c88649ca7bcc61247-XREF-01	10.5040/9781350133532.ch-058	Advertising, Mother of Graphic Design	https://doi.org/10.5040/9781350133532.ch-058	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	34e7616ca75fd17a87d00e3d127b428ca844378f2eb94fe6323d4a2a04b78a4f
R16B-R16A-QUERY-ALIAS:4c6495db92dfa99744a0be04cd9574724f122735f4477d9854ed665f1df02c5d	R16A-CROSSREF-QUERY:e534ef0fb20c8f677117444ee9bba741a6c015b27cb40422e70be27aec6b0d9f	R16A-PAIR:2fb40ef64bcc18fa7dd684c792470cbe5b8a6149ae62e53f69312d9f53f8cad3	CROSSREF:DOI:10.21326/ksdt.2009..22.001	5	R16A-R16A-PAIR:2fb40ef64bcc18fa7dd684c792470cbe5b8a6149ae62e53f69312d9f53f8cad3-XREF-05	10.21326/ksdt.2009..22.001	Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -	https://doi.org/10.21326/ksdt.2009..22.001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	8290d996e79eb3f3ddc4397eee01055c53b9334dbfe1b581aa65902d85f60fff
R16B-R16A-QUERY-ALIAS:4c7b4c2ee790bde7a212475b4b22f6d801e3980f5b9dded1209ed645b60d9576	R16A-CROSSREF-QUERY:1332a40a144a46d05dd030017b86ec3be3465d37b670291c8d8862cc323466df	R16A-PAIR:adb25e2f4703feb4b33019f8a69125c57e44dbd225d057322e1c449910729695	CROSSREF:DOI:10.1093/jdh/epn019	5	R16A-R16A-PAIR:adb25e2f4703feb4b33019f8a69125c57e44dbd225d057322e1c449910729695-XREF-05	10.1093/jdh/epn019	Graphic Design, A New History	https://doi.org/10.1093/jdh/epn019	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ad17f5829ce84eed4b88700cb5be66cea9942fdd8894379c1a632f42f0548247
R16B-R16A-QUERY-ALIAS:4c7ea139017412f85cfd390f4c09d9e78547c3b69587f6ec608e0c76ea1a3bcb	R16A-CROSSREF-QUERY:e82d87d88cbfadbe59bb16fdeb5a983c78ef47d8ca1d72ba86b3db6324979f7b	R16A-PAIR:b94636369485b9f30621607ca1c77c40a1b23b96405e546113b3f54f43297299	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:b94636369485b9f30621607ca1c77c40a1b23b96405e546113b3f54f43297299-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	5a0634af97399dfd01cb291cae960336685c34071ebba72851bf87e1b6075989
R16B-R16A-QUERY-ALIAS:4cc02beb9d8d4f7380748ebc88b7f62d2293969359e8190e2250e4ad0315ecd9	R16A-CROSSREF-QUERY:543ffa8311278f5420e0db3e92b9183cd0c57b97f3ffd03e089435098662dbb7	R16A-PAIR:277a43732747af9d90964f46f44a0e92938167305e04721935de313035c0f00c	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:277a43732747af9d90964f46f44a0e92938167305e04721935de313035c0f00c-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	2f9f3310d0ecf4fe21aed494e7f426c709c3c099f02630dad08a4b9c64180b0b
R16B-R16A-QUERY-ALIAS:4cccef09c16c0d3904ca6209f3bbc465cb498ced17dfc0997feaaa5abd185382	R16A-CROSSREF-QUERY:5284cbbd9b164859f38f98656b761dde82f6354a7bcf27f0ceae54c8561c9ff3	R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ff139b909afeb697060e3777440601c9169a5db05ecc25fe13ff4b0c04062367
