prior_record_key	prior_kind	source_path	source_row_number	prior_id	prior_status	prior_record_sha256	current_disposition	successor_obligation_ids_json	successor_artifact_refs_json	closure_effect	record_sha256
R16B-PRIOR-RECORD:bb0039d35bb7c30912c71346c3fc15025ab3dc24e210d1c0ddd49f9ac3a3e0f8	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	17	R16B-METADATA-LEAD:25fe7267411241128cec77566ce1eaeaff5f74eefaa0abb19c56bd5fc34f0036	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	975df757d2b7630023b3008af3145eb851eeb20ca7ce7205413198b6a80ff64e	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	8a172a3417220c6fb92765380b59ff003ea51bc71bfc1f6ae9acd61e9f74d61d
R16B-PRIOR-RECORD:a6852a97c418add6dcfa2cca72b6cd7a9b29476472599f45eddfc71640bd4d9b	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	56	R16B-METADATA-LEAD:2624106a2de604dc25944dabac4c47f34dcd2e487e918d5c4f712564f244f9ed	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	93aafaebe98b92300ffac6b79ce8861f37c60fa22520fba3a3e0ea2524facc0f	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	9ddcb5ce21c67c932e46941e88faed4309e6b8eff5e2d3197ec423269b0edc0f
R16B-PRIOR-RECORD:d75a25cc882492dd0f415408303a619406ea951f362c6c696624037c4923f856	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	70	R16B-METADATA-LEAD:28c61a0eec02ade332812218b614c21ecb22bbe461a1f5b4b5b8e6de77f1aa2f	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	a63e3c732a851564f626ce56bd4a69aaffb0e2e243e4e6c7c3503306f2af89f0	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	64fa99b7728280dd24bbc5ab259318002e680460de415b4cda42de4b8bfaa030
R16B-PRIOR-RECORD:0323684c04f76b198f540182af1e5d9504e0c4f9f3dd17062611158ec195cfad	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	20	R16B-METADATA-LEAD:29e99326c3a7b6136c1ebfbdcf56f169a4712c7ab2cd30f5b61b03a0f6d6d3ba	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	cb70466fc73e3e521a2a9d7c01a539196710a63c1c00b2d4363beb83d1c30828	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	ce9a47e4fe077c2ffef16bac81bb5b87e36dbb6329ea332f45cbfdc5ed314061
R16B-PRIOR-RECORD:93fb2a3ada5d55c0064d54eb801f0bf5dbabcf8d00bf65901633551222a0199c	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	42	R16B-METADATA-LEAD:2a090456041777d72f71d92dfc355b541e7e5ff3dfd9d85dfd26623b9a850b7d	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	bfced2cc8bd8f1bf16e5bec57daeb1f10af6f34de3489e3625eb06050cdecdec	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	5767a6b1fad09f8f56d72bbca755bf3c2b39d1b63f0a9c4090cd72d653ac8cd1
R16B-PRIOR-RECORD:080286bfb8a58c1d99b573c5e042e84d629828c530592cd26f02afce6b4701a2	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	9	R16B-METADATA-LEAD:2a9a16b2d5e7015e38c0acfb9ae6e7353916127d7ad030f6be1db8957a5d9742	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	965a03ff580616b964dac83bc510b968f287c891803ae72aed445a398e8474f8	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	3dfde81a93812fd0f60f5de6fa8b15158efdb3ecb768ebc81b32f72e97559a76
R16B-PRIOR-RECORD:577fe24bb03888cffe811f6a3d0289d07a17e5dd95eb2ddd16b70941e09672fc	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	46	R16B-METADATA-LEAD:2ba5b3fc78a6240a19b898b562427de5e4d45a530864cbcb5545cee1c7b57bdf	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	1a866d5486d9a23dfce0e06d272e1ed75b1da5c5c78896b4fbdeebd42a0abe75	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	da030089d5090994e25f16b515be1fe8547e733271bd6e13f201b7731d77a894
R16B-PRIOR-RECORD:7c521db2f12d4b8f8aa309146056f0c093ea4181097af6e939dcf2b1c3e1b742	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	78	R16B-METADATA-LEAD:2e049a416765bc87c2841c134292a0de94ed7238458549e61bddd418cc801627	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	088c54909679e41a16469a3f8728f68dc095644c782276ddf4dc7726aa806d2a	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	e4247eb27cd9605cb7a7d8333beda219d45ff4ddda3b6c114da72ade366073a2
R16B-PRIOR-RECORD:8a7eb6868b14c6174545d0cb2f8c25a8b94dda2c519d9895c7d55e08a8d69985	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	21	R16B-METADATA-LEAD:32fea0fc08f5e325cad64014d79fcfbff8ac1647dfbcf1867f21a71d6d7f67b3	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	dd6820e21417ffcaf6b5afa2347128282734ace74bde0552ae665ca4fcf8bd33	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/source-rights-ledger-shard-1-v1.tsv#R16B-SOURCE-RIGHTS:2b52559c15daa087b990ef678263b19250d46f6b72433883a59dd76bb48c9be9""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	50fae7ce8a70a79367edd2edf31da8bacc5f8798675eb64e223971281f447da4
R16B-PRIOR-RECORD:f552b5fb1cddbd6f7d180241756823124383a67d5d5b69256cb1cf9b4d612f0e	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	31	R16B-METADATA-LEAD:357f341ec22d5458717f00bf7520821cc66556bcd16af0a30b0dbd89fd4133bd	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	bf7e8583724bd8ad2ed787bc10553dfe6d6797f356cfffbbd40bb66c94011a9f	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	16d65091cffc86c586e46277adbac4fd8d855d4d25b21ff31f67d5919e3789d8
R16B-PRIOR-RECORD:c70590f80c4c3f84f4cb60e1de1737bb55ebe3a67824d5643954eb8ec63f2765	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	32	R16B-METADATA-LEAD:365801ad5f72115e1671fd2ade696ef1c4303b184632803f475ae2c139407ebc	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	6b7f697d99eb96fd66d0305f3bc868c5bee2e59a922e44619627798cffe5f54d	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	a4550dea83b39314360984eec55daf21899d4ef45f4e70b2b227f94c61414035
R16B-PRIOR-RECORD:2d56f3543d39c33c7e625f6540708843e62a5cf0ec7491b05775bf8c5ab35047	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	26	R16B-METADATA-LEAD:383db1fc268987357f8d31dbcbadf784b6d5585a28df5fcbd7fe6282ac460ae8	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	657f2a665c4192037fa15310bbf8bb72ad3aa8aaf8905f1cb2d3c83ec02be43c	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	bd4b75e53052cbf80a2f8bad0d49d6c32560d07f254832e90283e366b5671bf7
R16B-PRIOR-RECORD:f745cb813eae415309dd9ff93bce84d767a5acec4754f3c6d421deb1e03b1812	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	24	R16B-METADATA-LEAD:3aa7ec6067032ca7851419132460ee539c68deca6ab75c44e0deb924d4e376ac	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	5c06f39ab4430736efc3e24839bebccfabe2aa327e7941c9fe6c7ea778040801	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	d8f1ad6a5cae43a0a63cf61475035a1302a81c6088dd1b761cc9c2f1874e4e5b
R16B-PRIOR-RECORD:fadec388cd3ec73ac9f16584c03dfd727b16d108aab8ace2fc150ddf5a075c5a	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	16	R16B-METADATA-LEAD:3d0c1ab14152f6ff15dbf08f53129180872aded8fed0903d16485a7a84888c58	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	2f91d98b8a9ad2e06dcca96d7990b1b9c922bb9820d56c6f3d10035053072c36	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	66acbfe961ccdfa24fe9bd161866a228e610137434c82d0d5130d9e5171765e2
R16B-PRIOR-RECORD:a27fea93f68889b0a6ba3c66f43fa02c4ad0bd5a565e7baaa9540dc30ed5da3e	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	38	R16B-METADATA-LEAD:3dd8695547b81c90d49d56a5eee0056ce7968159a04e2980e7d0038628ecfc22	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	e5101de6854b5a6b0b7deb4a70efae47d406ca9643bae7a50e6fcde5866011ce	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	e53ccfe37f137f4e0129c27d1af62e644af06eeab54140500e2551c3f4d075b6
R16B-PRIOR-RECORD:a71a7344553596be4e4095c6915bef9ded3a796877f7ff2b2d7875a53b9b764d	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	93	R16B-METADATA-LEAD:427f69557c4fe18c2928062cd41e50406146f588d14f27f061386a5915c15846	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	a69bd6eb1b45e686c4c604fb256791f00bc3d7e19e8ef12185286f1f01bbee1e	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	4660c75d12a1958486245b933855cd1565c665a200db94256ce3dcf33d527c7e
R16B-PRIOR-RECORD:351bed891aed3d9c5cb700bc04ae848cd1a692e4b0a07f135d5d2c75013e7da3	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	35	R16B-METADATA-LEAD:442a50d5cf6c696cd4e013ef6399e5420922ceb4b5f316635cfdea2fc7b2b6dc	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	c3e4e87524ba1535882fe859691fecb014a4467363c9acf4e47d3dd2c64ee528	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	1888beba217baedd0f14ef0c8a31e4da2ab5de74cfba8e1a68b7d71a912e4c0d
R16B-PRIOR-RECORD:3e42c2be9007aa5e668ee8c7ced13f713893ac7b610522bd05d1da2c8823e8b7	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	65	R16B-METADATA-LEAD:4441e3b6993ab0c8717cc1ae4452a5ef55c9818c915c18653c393715980a668f	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	2a6ff54347f7eb251c98e80bfb6309673b2ef7f9b9f19bcf08801f0e569e0e22	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	9424fffc2084002d580fc664326375966fbb48906bb26a24121fbedeaa110e7d
R16B-PRIOR-RECORD:74b2d5a7c7c351a98ab568a63c61ea1d8a2b164be4e830d27b9a812dbaca0d79	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	37	R16B-METADATA-LEAD:44f6ac35b8419b14c9942194421a15759c94e7fb8f73b48fda99ef4be6c11671	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	15aec8c1ad179aa8542b7fadca6e58b21a6ea9c37aa002621b63a3244597a628	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	6a63838e63d283b1bb453d573f80b3698c651a70b17c2b45ce29774a51fcbaba
R16B-PRIOR-RECORD:468841b5af662a97922d6caf448d18f7142cdf6f6b4630d9eb035cd1df1b10cc	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	34	R16B-METADATA-LEAD:46c01908053534427093dc1549f4a1998d9e54dbae2088dcfee2de25bf61bf0c	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	3832af6bf548859741c9badbbd5bb82d6040b9b11f18dbddcffc5f919606208e	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	d5316c34ad3df0a8d8dc1c2f4a1c7cac962ffbfd13e82ae63b2e4dc1b8e3a9db
R16B-PRIOR-RECORD:a65d180ff12d553192e3ccf723d3a1fd8f7cf9e1665d7b7c464639794482ba24	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	14	R16B-METADATA-LEAD:4bd083abe2993a8161abcad1f3bdaf5dd0c1275a0ef1a53f020ebffde9f49e85	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	93296bbe93a6e0db6c0baab484d8b087ea65a41eaa570d1b9b12513e4846e173	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	8d508606e1bb23ddee8b74e751cd89e129cf7a12a27d0bbcd66f055c75670b84
R16B-PRIOR-RECORD:018e1fe8022e59d69e39af4a79c6021a1d6d668cad9ad5b624500a593c377ba3	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	11	R16B-METADATA-LEAD:4e37815d92e5104b80fe10b6734550ef8467e8b35b3387ed6513214ad83f8bd4	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	d2bfa6e8767be7d8f3653fd8fdbfde3109ab763aa8a4558900eb255776fc93af	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	3708e9b58d72495ee87dd5fb473873f3da7350699ce33a3d27f1e8ced8cd3070
R16B-PRIOR-RECORD:c38f6037e5ff752b41b8d904b573e0d08d60aeeed137f628463125eac4842cf4	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	90	R16B-METADATA-LEAD:52de047a3332e7192ea38d046efccb170ed38c7d430b794d4db35a03e69d38e0	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	52cff5c7284722daa16b3063bf163f0581569ae1c369548c1d00799763764b39	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	e406b9359bc22a839f6f1ee377cc6c4ecb472d276f64024921f8e04c852f092e
R16B-PRIOR-RECORD:56e0833ab33c98380886466f3b6a7c2855cd1e9d83c4d883135cd2c72540efb2	METADATA_LEAD_OBLIGATION	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/metadata-search-lead-ledger-v2.tsv	71	R16B-METADATA-LEAD:544fcc21e90adf2561ca2ec69a6c5d41df4eadfce22b097add2bc2b970cefd03	"{""review_status"":""METADATA_ONLY_TEXT_NOT_REVIEWED"",""rights_and_access_status"":""PENDING_LAWFUL_ACCESS_AND_RIGHTS_REVIEW"",""support_status"":""NOT_ASSOCIATION_EVIDENCE""}"	d90231d2e361622e73db6fc320ffee9b3f81bfc7548f23a02801dfcc34be1815	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	948abcad34ba2e3304a441c48ffc68a49e9fa74aba996e0034de99a9271d5fe5
