trigger_occurrence_id	trigger_id	trigger_class	input_surface_id	source_path	input_record_refs_json	locator	content_hashes_json	raw_participant_labels_json	raw_participant_sense_ids_json	participant_sense_ids_json	participant_set_key	scope_hypothesis_id	polarity	emission_kind	candidate_id	incidental_or_excluded_labels_json	notes	selector_version	occurrence_sha256
R16B-TRIGGER-OCC:840fdf9b8712f6fdea5e7487afc8d8265b9af74a2d7fc4f328c569721d1ae918	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-EC272F6D6B96A0F25F62""]"		"[""56748cc23f16fe87e427f1582f5b4ebb6ecae663a1d050cc0acfa585c8132644""]"	"[""adaptation"",""cultural negotiation"",""rejection""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	R16B-SCOPE-HYP:64b7d98ddbae42aa05a97204f09ad3e309dea4f18f74b124c3f7b1d216dbaf0f	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	2d2ea2b5a607aef9fb724db7f20aee6af70fe5f9712078725396b195bcfd2e54
R16B-TRIGGER-OCC:849eef865b1c4531699c207c68c03762dfbb9d322f9d7ca0ec41d3ef90705118	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-E6F38028503B12CFEE7C""]"		"[""646911993c280a6a4a0822e25bb65f9ebf0b9d9995299a71be1dd32cc9732311""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:7d85670e0ed2671bb84755da45199b8a8aa7a11d8b4ffd7e5a8ac1c42f5c77cd	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	2bc383abb0fc9104b330f94dab84be60752e3158b9f2ed208c0fac0a0cec9c9b
R16B-TRIGGER-OCC:84abd4013a944e75989c468d935dfe6039b4de9fa8392c9a48a3987d10df42dc	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-FED0FA6DC8137077C07F""]"		"[""fed0fa6dc8137077c07fd609beaf6b05bf08f622be4ecd8e635cbf330d772951""]"	"[""trade"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376	R16B-SCOPE-HYP:474815721863b0d95ad2abd62ffecbb2d54ba0f36d5d5f0fa89360af8c6d73aa	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376	[]	Presentation topology LINEAR_PATH is not historical group semantics.	trace-round16b-local-candidate-selector-v1	0cc5e6b557aad2e470bde723c7111f7e3eba30f19c7ebd8f58fb8f86efb96a17
R16B-TRIGGER-OCC:850e8fdf7a35bd9785778d61be40f30dc01302c2ad1c517cdbcb3a0de0c6e2dd	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-7CAF0204D1F339FD0ED6""]"		"[""71c155bd05f0839e12126f2d6aec669b52de86171800d50daa46416e9e1fc921""]"	"[""mediation"",""production"",""consumption""]"	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:8cf0b102ceba1f7f1f45637cd8f8e5d0192ec2b0d79fbadd321738fa598fc778	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	1ac785134e21835b985a7d7c52c530f184f025c766330c239cf63d151846bae5
R16B-TRIGGER-OCC:8537da1ab1ccf449516b1f3de1296868c171d9e1b872eea3b4353550c59faa0b	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-3208DA8095A09ACED7B8""]"		"[""efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73""]"	"[""trade"",""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:4e1ac35af22f176ec0db19ff7544fc8b4444069dc8a94e741941d421a3413199	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	4eb72ff778622457b5da23bf69fcecf43235671525bc864aad47ec72415c9085
R16B-TRIGGER-OCC:85613b3f3f354b9a0efa711b7b2410702f85453831d110cdd4f0cf36d2bb64cb	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-9E11CB30C5A66D57F31C""]"		"[""9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3""]"	"[""trade"",""design diplomacy"",""exhibition""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	R16B-SCOPE-HYP:355060a5045ef6eeba54bc419ea0f8bc0890e71a5f287e0283667fe972bb1310	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	2b96fcd8e90b9cd6761c0412939d51801387c4a2352fa4f7b2c66e960deae683
R16B-TRIGGER-OCC:8587f30de7a623f9e6485777758faab880124a187251e351ae924b2fd3ace114	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-80E63F579DDB20844156""]"		"[""a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69""]"	"[""trade"",""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:bcf6ed69d421cd857d08b0808c18211fc656cfee62e382bbc982cfcfeaa8beb6	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	b61f70630e415210bdbc0c6a23dbd3a67fb2c9dab579ea0b10e76348df5ba4ac
R16B-TRIGGER-OCC:865cda08da075e7ad0eec89c8e41abef1537f8e798e521360e698f62359a1bdb	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-10340199BFF4918CE172""]"		"[""30dfafdd337553210aa8fdc7102701ff5ee6195ead03d678cd6443a9df96ca7f""]"	"[""trade"",""design diplomacy"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	R16B-SCOPE-HYP:e767044348a39c8a341bc61d7711f258774ecfa853b2c05b4816dac688ef26d5	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	8bbffb09b0721f7e3d4ebd171e5a4a8ce870184034cf981b3297d9a4b2a109b7
R16B-TRIGGER-OCC:86d36966d329f83aca2f039fcd8f24e297ca18244c99ab3aff450a219097d880	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-1711AD934C9176D552C9""]"		"[""f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9""]"	"[""mediation"",""production"",""consumption""]"	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:be6befab515999e065d1a534dfde48878ff10d02faf10c796207f8372641b01d	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	cf153b8f75cdbd8f79d0137aec65bd37ae97e1e72ae5568add873de5f764904f
R16B-TRIGGER-OCC:870f33db193d81cd61cf4757d6065d4723f3bd529761858b2677a860d06d840a	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-C03149A4922793B8501B""]"		"[""9642c1f06ca76d0aa1f4f37ba343afb4a45ab06c4e9de9ac627906ebd2c4b0c9""]"	"[""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-SCOPE-HYP:d0f09dc1475f64cdcef7e15ae24f906f73e5a51088c5de518d0efb81bf1442d8	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	f50936d2e6d09e43b5b3bd5ebed1756288c78e75b4516c81e1c54b7ec03c0857
R16B-TRIGGER-OCC:875cc15efb5c7d2bed9059cc19fcbdb4128a57b96da3a6ab924377fee0fbccd8	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	R16B-LOCAL-SURF-R16A-SUBGRAPHS	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-SUBGRAPH-2C56C22A2E189CB7ED85""]"		"[""2c56c22a2e189cb7ed85d38179658fc69806da1f587dfec6b31130bc996467cc""]"	"[""trade"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376	R16B-SCOPE-HYP:f385fda72ea91b8bef2c74f5b69faff02541aa7c0d51cc772556f54fa8ca8a99	PAIR_CONNECTIVITY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376	[]	Connected pair graph is a trigger only; it is not group-level evidence.	trace-round16b-local-candidate-selector-v1	1cd92120a7cdca4e0e50b7af9ac01d65de57d80c70ebe9941c64b7d8392f65c1
R16B-TRIGGER-OCC:892b93c58f273429248854b7937d1875df916676348133a9cbaee32d394190ca	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-A08F0A2D41741D3BF333""]"		"[""35ae60ebe87bb3762a855b2153b09472531ffd9ec195f0ca5a0537a276ad696a""]"	"[""design education"",""institutionalization"",""professionalization""]"	"[""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	"[""R16B-SENSE:6672e4d46dd04d497061cde0fb1319f2795e43fafb72f047ac8a663d5c0dabfb"",""R16B-SENSE:9f5a38a6fb1ca9212921419af18b59d535ee2f944c89ce002dfa6db54090b9c8"",""R16B-SENSE:aaba242b61f07fc7756aa5d54b3d132896c230e138451ec96ac3b40b8c2c3ec3""]"	15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	R16B-SCOPE-HYP:4d3a373fdaa5c6dc2514bae39ffa96b310a52f6a44a625afc86e41096ffdbc00	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:15f5757830dfe043fb27e73c28ff3bfd902aaa9c938ab254fda8682d359a7249	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	9b2bc66042be87d96da32f6775ca8691037601b576f4b4480069ecb8c47ae620
R16B-TRIGGER-OCC:8a2081465295e7bbf53d258131b8ca890ce63d45e56ae17d44773f87aa0ee654	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-C266290FECA688658447""]"		"[""324dbc743b547b1609c50601f609e58fa6407c52a37c6a847199ef7ed592c084""]"	"[""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-SCOPE-HYP:54b27bb1f378cb0e0cfdf9e322b35085f3b3dd0449af8e796dbbde947e22034e	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	425e48faeb5400c5d547fcfd19ae73c8d578f6c5cabb615716338280d1b7c358
R16B-TRIGGER-OCC:8bdcfbc38a9e800899c6573f6e00174fd45ecf108684caf510a4e8e4d86dabbb	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-C4354C80783D363D55E1""]"		"[""c4354c80783d363d55e1d469ef5e25e9210fa3de4265749ec3ce53c4000dde6c""]"	"[""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-SCOPE-HYP:3e218fa2de70d61a0c88c49f4750c2f5d5ed333b72911c48fd891b90d3a7d5b1	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	[]	Presentation topology BINARY_CONVERGENCE is not historical group semantics.	trace-round16b-local-candidate-selector-v1	3971d1e5a76cba3b410570c7c9ffeb919c8eeb6cff9183f2828532b2e06e57a0
R16B-TRIGGER-OCC:8c69c7f8383868b6bd634989dab77b26ff187c5799dc923691aa581e7e7becd6	TRG-004	ROUND16A_TOPOLOGY_COMPOSITION	R16B-LOCAL-SURF-R16A-TOPOLOGIES	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-TOPO-24C5B3FD644B907A33AE""]"		"[""24c5b3fd644b907a33ae9c76e94d648a43f3ca68853d1f4496baba5b3f155176""]"	"[""mediation"",""production"",""consumption""]"	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:93b1657b66e5f01b5106159cf6163a9b8f728d48363322e89887d008673c840a	PAIR_DERIVED_TOPOLOGY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Presentation topology BINARY_FORK is not historical group semantics.	trace-round16b-local-candidate-selector-v1	a76e5024080154cb69db353b90bd575cec0fa58f5798c6a7eca8b120029d7304
