control_record_id	surface_id	source_path	source_record_ref	source_record_locator	selector_rule	record_class	emission_decision	net_trigger_occurrence_count	alias_or_blocker_ref	authority_dependency	notes	source_record_sha256	record_sha256
R16B-DEFERRED-CONTROL:0c1b2bf0dfd56a8b4b568fb906d04eda930852322710968adc316d44ca9542b7	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:2e141dc72e33bae40684603a86bfc7bdc76993901bd5e6394ec85047dd2ad410	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:2e141dc72e33bae40684603a86bfc7bdc76993901bd5e6394ec85047dd2ad410	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:2a03093d9b0c6ab800cff69bd545534d12e586bd802cc4ba11fb44a8a1f24413"",""R16B-R16A-QUERY-ALIAS:3682e894eca269930ebd92490b7fdb812ae688e6ff637c1a04a9e6bb77d3c0fd"",""R16B-R16A-QUERY-ALIAS:61a130096f7a1ef51cc77372defdd1bf73200366221043e58f9b0719063e062f"",""R16B-R16A-QUERY-ALIAS:7b6641f9a43059e20278e66683a80ef6a53ef0d2b12a9b92e2964c70cd127a55"",""R16B-R16A-QUERY-ALIAS:b63f950e8f4f965024f29a8684296ac5d8b2436fe65ad070a752e7d2945e50b0""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	aab21c20e703fc6776f3994753b5a11188947b90a913c445b3fc7eafe872b6c7	4ee73c74dbdfb6cb32973262bca38fd1d33b54b92eaac0cddb97099800027d81
R16B-DEFERRED-CONTROL:0c1ecab1cd35144ab35d809ca0ee33fce5e4e3c428ba18eda6ffeb2dbb6d3064	SURF-R13-003	docs/research/trace-v49-exploration-composition-review-round1/05_PAIR_DECISION_REGISTRY.tsv	PAIR-C	docs/research/trace-v49-exploration-composition-review-round1/05_PAIR_DECISION_REGISTRY.tsv#pair_id=PAIR-C	ACTIVATION_CANDIDATE_FALSE_AND_NO_GROUP_LIFT	GOVERNED_PAIR_DECISION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	DEFER_MORE_EVIDENCE	PAIR_DECISION_ONLY	Jurisdiction, authorization, market regime, rights regime, historical norm, and ethical position are mandatory.	0db774dd3d428e5ac3a74c34bb03ad862b670459d9610f85f6676cd4420947a3	14b411e52eb4a54987c912e163c495bcc7ebf6fe9acf6ef4b9448f2474da9460
R16B-DEFERRED-CONTROL:0c282019333649add6e795f9c5046624c5358a24a635b371e496b311ec9a31db	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:ea8f2f41346eb6e74ee8c61cda67005ac20e7239a2be910d250c78e519ff526f-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:ea8f2f41346eb6e74ee8c61cda67005ac20e7239a2be910d250c78e519ff526f-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:14d84007af7f9d0f62ed09072f81db8cd80f5235b68717c6026d6fdfe9999f70	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	86dbae154bf3025a38e6592269f96368070b313c33daa9705d46023bd6f6ecf9	350a83c038806ec4f4e9f258d5a6bed342c55ad5c0af6c0d43fc0e44d2d8eb96
R16B-DEFERRED-CONTROL:0c324c62a6581c5d08c5e9c9811377fa7c5ef281992ca9dcc18b451b618c7ac7	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R14-EVID-034-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R14-EVID-034-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-EVIDENCE-ALIAS:8302b46a97318b246a105c316217a69d77f9087eed7395d1871217f3c6c0c0b5	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact Round14 evidence derivative bounded to a pair.	e6b5b9a1a3a38d4275750f7f5612803f1e583a345dfa005d60f626ecef4b9915	c62911cb92005efa5c6709aecbaee00cd170da866df31f4838f158eb38220642
R16B-DEFERRED-CONTROL:0c3878809b55dc40c111164ff6c34a7d835c393ed40a0df0644ead6996b2898f	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:03268eddbcaa72a0204afb0c0526cec78d028df2d8fe71e8ed337bd49f52b75e	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	3aa8077f29a190e2c32777c9cb599b8dbe4cca852b857b624de78b6a8b62805e	0ee7b5ab556bd318d7dc69a714e398b6dbcd1e50ff6bcf20535aaf912d7b0f68
R16B-DEFERRED-CONTROL:0c401122b9d1136714eb4160aea6464d58a75029bf0cac7da5e8deee79647397	SURF-R10-004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv	REL-CAND-0010->REL-CAND-0001	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv#ordered_pair_key=REL-CAND-0010->REL-CAND-0001	EXACT_ORDERED_PAIR_DECISION_WITHOUT_GROUP_LIFT	PAIR_PROJECTION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	UNSUPPORTED_DEFAULT_DENY	PAIR_PROJECTION_POLICY	No pair-specific composition evidence meeting the two-source hard gate.	4f48fb09d62000e70d2cd25640ebaa892c5c2c2af2ed00e881b30eeec1b5a458	72bffd23041f2739b4f6f8dbc0962c2811ed5cf87a4458a6dd19079e206452cd
R16B-DEFERRED-CONTROL:0c4b14e28fe6af6dff3f431b67b477210671c825002e100cb66bfc00c2ebd106	SURF-R10-004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv	REL-CAND-0001->REL-CAND-0007	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv#ordered_pair_key=REL-CAND-0001->REL-CAND-0007	EXACT_ORDERED_PAIR_DECISION_WITHOUT_GROUP_LIFT	PAIR_PROJECTION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	UNSUPPORTED_DEFAULT_DENY	PAIR_PROJECTION_POLICY	No pair-specific composition evidence meeting the two-source hard gate.	13c8a76f69056c4ea64e2bd787fe5280619745725869bc67e8de5b9002124a6d	5ba54c5883eb4af746535a21d6c421938c6f0c92fd32be0428d28f043e71a158
R16B-DEFERRED-CONTROL:0c500535493d4baa81f1334498af23736396f2ef4eb968d390d1e5833e177c98	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:16416e93bf18a65a3d41980d70916ea54d9d6654e226672f3e702fba06994c34-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:16416e93bf18a65a3d41980d70916ea54d9d6654e226672f3e702fba06994c34-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:1ab4d0ae4d80f975d9c7a81abb6e84ac7e07a9f1c975c0a99f6a0c4b24e50703	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	1394bd3b2f97f52f4e62033a5066ee2390f122d43af391cac4b5b5ada530438f	cfb9dfa819c4186ec3b89455463f637d09ed4cb17073c8ebf596f1970a7c4df2
R16B-DEFERRED-CONTROL:0c9e2d65fcb67279de09286a2cbd815db11f9689e05af6c204241782b2249a76	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:4dbee1b2385acb3878c9916b941c0325f321c5dad87831055f6aff3e95c74ded-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:4dbee1b2385acb3878c9916b941c0325f321c5dad87831055f6aff3e95c74ded-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:55f479cd0b5c38811aeac0962ebf2daf41d2ebcebe4c2dbc5093d7c3ea85516d	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	fb3939db62bb1e60695c15c9c846908418cf9ae316c960fb93b3edf7a09530b2	680b55b612e44ea67dfb8cf29edb8711ed7bb1810bee78cff00feb5016eafa9a
R16B-DEFERRED-CONTROL:0ca2007c97d795db0adac51a8f22c8f1a017c050aee06b174f89a7394ff6474c	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:e2fcf6a436df5278642d8cdfc9518fef94e4aade1f185062851fc0bc1a924257-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:e2fcf6a436df5278642d8cdfc9518fef94e4aade1f185062851fc0bc1a924257-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:524ef8817c771a7102ab0f3af3a781addc899b8838a581e24ead11f2e93d42bc	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	7af8320d69b9840af55b2180e443c5d01979eb7ca4f3e54ebded126481c1af33	c442bcc1ebcddeb43f63f55de274789fc168e86c56fc18d012f68f75db396918
R16B-DEFERRED-CONTROL:0cca7e06b1c709345733b2532a091d506e48612d07f90a42ea3375d34dc43ea3	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:f098fb7d5e14b7db07d5d7542d47786c13adc1341a788d6936f23a6e67e0882a	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:f098fb7d5e14b7db07d5d7542d47786c13adc1341a788d6936f23a6e67e0882a	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:5e34de0d1c73d0d267d362534a53c6c7dd5f85eec31ffdfcc98cd99a3ba91e9e"",""R16B-R16A-QUERY-ALIAS:7653b3c56e3b0e96f3d59c8f72899e721f2482afd98a62cfa2a30f21c8dd65fc"",""R16B-R16A-QUERY-ALIAS:aad8e7d8e5d94e3c148b32eb7e97e0719b87767059f5dfcda28f8112d3bc5614"",""R16B-R16A-QUERY-ALIAS:ce44c08f1e570e230a9c312f3bdfdd3921c8d60019a1e429d9c21a69e7941e85"",""R16B-R16A-QUERY-ALIAS:ea08087bc28a5afc4abc9b8554836ec9b8020f458fbe55da6c796dcdb771a572""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	954ff31743b9252a9a511398814b14862eed8dfde26af0a0c7899ab797a83bab	4bd3b3bff12a8b5e14c7cba15165a0e4e8d44ce5e24cd1bcd16a729d7eb239db
R16B-DEFERRED-CONTROL:0d027ca6324489ad1a7c97df5878c421d4e492829889d525bd3be4a90a9214e9	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:db9e8b1d1d7e17983872e3600cd1a3ce5ae7f3c907ae70bdeafcbd0b2c6a0460-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:a80c8dd6eda193f6554e63645d67cd3a2009cf5cf69d22f7fd4a1f6fcd1e63b3	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	fb6392289106e474b3fca1aa422f663526c6683be8da00b722b0ba8faf7a5633	36a9130bd0d04b98ad307923e6a5dd599c98aaa3d0ea0d5777fdd10bdf05a022
R16B-DEFERRED-CONTROL:0d33b5aa8396a71d2cb64e08dd2dccdfe7aff4e71e00a64adbc9a21d5fc85ef5	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:e129753b9e632ff1da43c6386fc8720e42ce09730bf5021ff8101d9841fcd627-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:e129753b9e632ff1da43c6386fc8720e42ce09730bf5021ff8101d9841fcd627-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:52a23f3228d2c00face489f461f2b26c981ae7b75ad6b7eda9265cba93244d83	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	5e9d3bced645c10b5745544e154d17fe72c9f3cd986a1fef1e64578276e1a633	83eef814e32b68c2478690e11831a30b14ad78a94add13a3545e4ec36c97774c
R16B-DEFERRED-CONTROL:0d3b532d2fe351a2763bd53ce698993c0a6134312fe0f58926a115e75488e395	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:6c8236efe9e73a54ddfea783a100e4a9efe087637f548f06b8c6e68e3e3303c0	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:6c8236efe9e73a54ddfea783a100e4a9efe087637f548f06b8c6e68e3e3303c0	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:20ea4afe46150f339b424fc8703ba87684863c8941b6540530902c4247cc9d91"",""R16B-R16A-QUERY-ALIAS:2d33f02e573f02d0e97dbb9c28b273a68f25dca0482825a512f55493324ac5ea"",""R16B-R16A-QUERY-ALIAS:35822101b0092e4de4abdbea33bee4f361df866a8acac851e2fd889845c6f9cf"",""R16B-R16A-QUERY-ALIAS:a6304a931e9f25e7dcd107fa35604af3deec6edf2ac7af003b1e9cff97f40817"",""R16B-R16A-QUERY-ALIAS:bc311404168e5d212e02958ed7c1de201f128ea7bb6afacc4cc7f97e72d7bb45""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	f5d0d53f0ec48046de192b7acc8b5f17aace2d0faad2e7c6a1b5721220c9380f	079dcf3adbbed68321fdb41a65f63048e52be1665db9bfce7f2ef664b10be858
R16B-DEFERRED-CONTROL:0d83a70a60bcdd8f93118509bcae51ccc5961e5eb6d0e35f0ca03472eb09b3b4	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:fd1e0bad39c6a9e2ec1d51cd1e0ce2c5cb7a6cafebcff68665a52e4d2c9fb931-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:fd1e0bad39c6a9e2ec1d51cd1e0ce2c5cb7a6cafebcff68665a52e4d2c9fb931-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:abce79ee4c6c50e7e3677a95317160508a0936b7638e68d8ce5e20649a7edcdb	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	6556e9473ba0e8e14d9838a1d79cd952ea8f9eca4f818788e278989995768df0	a9f2cfb6b64801007585a36cd82873307160d9602647650b6d03ddd11c2decb6
R16B-DEFERRED-CONTROL:0d898b61861b1a1514e300a356fb14380eeb0529045e3a4c4eeae963a490ac6b	SURF-R10-004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv	REL-CAND-0033->REL-CAND-0023	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv#ordered_pair_key=REL-CAND-0033->REL-CAND-0023	EXACT_ORDERED_PAIR_DECISION_WITHOUT_GROUP_LIFT	PAIR_PROJECTION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	UNSUPPORTED_DEFAULT_DENY	PAIR_PROJECTION_POLICY	No pair-specific composition evidence meeting the two-source hard gate.	65b013eb391d4d865117f476f1a3dcff64f4c1a31ee3492c0e15210fa4ae0521	2d523c5dabb7bbed182e5bdcc6544563b49d7286378623079fe81061cfb71345
R16B-DEFERRED-CONTROL:0d9b44ba86ee1bcfb83b430a277aa50dae3391c943afa8ee4ca248422f142eec	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:f35cbfdbc9278877516a43ff4fd1f50b238921d7f620baa0c19615d29ea8d5d6-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:f35cbfdbc9278877516a43ff4fd1f50b238921d7f620baa0c19615d29ea8d5d6-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:afe0a60cbd0eff6d1418f44f7f0aadef6838569ddf7c377b201bd9cd5cdec715	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	17550226623e53120cfcede70757dff3d0f48ccfc4149865e9d8ac58fc82683f	45e4cf27a21caf0906d39a14096423d6b54a64ed30fd9f7ff930b5f94333d91a
R16B-DEFERRED-CONTROL:0d9e478de5101372e7732a1387860e4326411ef4c488d768a2b11e88d7c0b338	SURF-R09-005	docs/research/trace-v49-design-history-relation-vocabulary-round1/12_REJECTED_AND_DEFERRED_TERMS.tsv	REL-CAND-0030	docs/research/trace-v49-design-history-relation-vocabulary-round1/12_REJECTED_AND_DEFERRED_TERMS.tsv#candidate_id=REL-CAND-0030	FINAL_DECISION_AND_ADVERSARIAL_STATUS_EXACT	REJECTED_OR_DEFERRED_SENSE_CONTROL	ZERO_EMISSION_CONTROL_ONLY	0	DEFER_SEMANTIC_AMBIGUITY	GOVERNED_VOCABULARY_AUTHORITY	Two sources attest the phrase but explicitly question its precision and actor boundary.	d5c13066c790f68577d4314f4537ddb038c5ebaccb7ef6b060365def54f1214f	22f919afb23988610162c344217df1e99806d237880c7b94520195ad007b6fef
R16B-DEFERRED-CONTROL:0d9fb9e478011c2776fbff1d0ac6876652998c7f572db94d3c25f5c4d01dd64b	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:dd140d6f6d26907891d369171cfc7f9795b31569afed1a1c3d3b3e484c8cd3b5-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:dd140d6f6d26907891d369171cfc7f9795b31569afed1a1c3d3b3e484c8cd3b5-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:bef0a7609202337da026351889f3cfe9c15999406541cde5a72143c600cd25d5	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	571160ddcbca43095e53e9335a406010c8b97623fc861032fd8f8b57ea20db43	d25437abc5496cdcb38dccb3075d03813a8e4a623037466a2cac36d6498aa41f
R16B-DEFERRED-CONTROL:0dbfc0bdc865e5b2da5660db5e9c33932037b2d8c2eb25953475884e5946332f	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:6af5b6c74e783255796a0c3c3381d2e93532b2c448c27465ac9e11f10e5c1bfd-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:6af5b6c74e783255796a0c3c3381d2e93532b2c448c27465ac9e11f10e5c1bfd-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:12fb005c69c494d1e50f3d65eb992cbac0fe336a1ab9ec03a83252e7ad1ed41c	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	43612ebad44b6c140f44b7185eace01abbf982386624d6702f23d54c08c2305a	a70a31be6a42d849b9635fb6ef591e3365141c700ee274bba1f95e5a4dbc3088
R16B-DEFERRED-CONTROL:0dd3a66f052653223c08862be4d84adc39a47459e6bed61ecfec37e9065c479c	SURF-R10-004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv	REL-CAND-0026->REL-CAND-0026	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv#ordered_pair_key=REL-CAND-0026->REL-CAND-0026	EXACT_ORDERED_PAIR_DECISION_WITHOUT_GROUP_LIFT	PAIR_PROJECTION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	REJECT_SELF_RELATION	PAIR_PROJECTION_POLICY	No source-attested self-loop with bounded scope; reflexive wording does not authorize a visual loop.	06d647d9e0c733fbf49afb6c28edbfffbb4ed7b18bef9aca5922b6bfd1335870	888bbb4ba044ee45ba8c510b2c5f82630770faafd31a20b8f6d62f9016cee583
R16B-DEFERRED-CONTROL:0dd59ae119412f5dc9088b060306f3d4cc41a72eb743a599065d08ddd1ad49bc	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:b99cb1170e7b7412e507ba97848ad6583b7364bc9b9cb1724bd77cc60521a224-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:b99cb1170e7b7412e507ba97848ad6583b7364bc9b9cb1724bd77cc60521a224-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:bd9ba6a1b0009b70a4069bffefd5fd81dafc85a7a522d991241459c38af6aa96	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	580475b5158f1d6e0fe85a7438debcbb88886be9ba1e3ec80fee72ce9fa09e21	1b1103edb11461df2bc40a8477345c4a152ef96c0eb5a824423fe65b882cede5
R16B-DEFERRED-CONTROL:0de15a12002ef398015ae20093df370d15d8859cb99ab63bf5e7edb851531eed	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:4e5806cf19493b3f04a21dac15c9366fc5594c8626f3d3fb38c35b912dd2cd8f-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:4e5806cf19493b3f04a21dac15c9366fc5594c8626f3d3fb38c35b912dd2cd8f-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:2f832b312fc1ad3e4e6259c6375b0b88b5f192392af1ded9cae1e16003cea7b0	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	3d7d042b327657bcf7278045547d248435593acd899739966f97dc7600cfe380	6b56012649a9fc4465ba4e2228cd1c13f066bebfbe3ff770548d58313b64b2d0
