surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53
SURF-CRB2026V2R0767,CRB2026V2R0767,1992,1970_2000,1990-1994,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Cacatua haematuropygia 1992 stamp of the Philippines.jpg / page 49656532,Cacatua haematuropygia 1992 stamp of the Philippines.jpg,IMG03,977,2580,3557,Philippines|Modern typography and layout|Wikimedia Commons|1990-1994,22,1,1,0,53,80,47,100,66,62,0,20,0,53,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V3R00230,CRB2026V3R00230,1983,1970_2000,1980-1984,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1983 - Colnect 256005 - Agricultural Census.jpeg / page 114744106,Stamp of Indonesia - 1983 - Colnect 256005 - Agricultural Census.jpeg,IMG03,679,2704,3383,Indonesia|Modern typography and layout|Wikimedia Commons|1980-1984,45,1,1,0,52,77,47,100,66,62,0,20,0,52,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V3R00237,CRB2026V3R00237,1996,1970_2000,1995-1999,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1996 - Colnect 773778 - Flora and fauna.jpeg / page 114782218,Stamp of Indonesia - 1996 - Colnect 773778 - Flora and fauna.jpeg,IMG03,667,2706,3373,Indonesia|Modern typography and layout|Wikimedia Commons|1995-1999,98,1,1,0,52,76,47,100,66,62,0,20,0,52,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CAW2026R02828,CAW2026R02828,1971,1970_2000,1970-1974,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Ajman - 1971 - Colnect 852536 - Heinz Mertel.jpeg / page 115704275,Stamp of Ajman - 1971 - Colnect 852536 - Heinz Mertel.jpeg,IMG03,667,2529,3196,Germany|Modern typography and layout|Wikimedia Commons|1970-1974,13,1,1,0,52,76,47,100,66,62,0,20,0,52,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CAW2026R02831,CAW2026R02831,1971,1970_2000,1970-1974,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Ajman - 1971 - Colnect 852539 - Town Hall.jpeg / page 115704353,Stamp of Ajman - 1971 - Colnect 852539 - Town Hall.jpeg,IMG03,661,2465,3126,Germany|Modern typography and layout|Wikimedia Commons|1970-1974,13,1,1,0,52,76,47,100,66,62,0,20,0,52,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CAW2026R03516,CAW2026R03516,2005,2000_2026,2005-2009,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan - 2005 - Colnect 90648 - Bees and Wasps.jpeg / page 98441189,Stamp of Azerbaijan - 2005 - Colnect 90648 - Bees and Wasps.jpeg,IMG03,699,2624,3323,Azerbaijan|Modern typography and layout|Wikimedia Commons|2005-2009,8,1,1,0,54,79,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CCT2026R01053,CCT2026R01053,2001,2000_2026,2000-2004,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kazakhstan 354.jpg / page 5293956,Stamp of Kazakhstan 354.jpg,IMG03,1133,2642,3775,Kazakhstan|Modern typography and layout|Wikimedia Commons|2000-2004,27,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CCT2026R01054,CCT2026R01054,2002,2000_2026,2000-2004,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kazakhstan 397-398.jpg / page 5294016,Stamp of Kazakhstan 397-398.jpg,IMG03,1029,2624,3653,Kazakhstan|Modern typography and layout|Wikimedia Commons|2000-2004,27,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CCT2026R01636,CCT2026R01636,2006,2000_2026,2005-2009,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Stamps of Romania, 2006-126.jpg / page 31625590","Stamps of Romania, 2006-126.jpg",IMG03,711,2715,3426,Romania|Modern typography and layout|Wikimedia Commons|2005-2009,9,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CCT2026R01810,CCT2026R01810,2007,2000_2026,2005-2009,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ukraine letter 2007 01.jpg / page 3346895,Ukraine letter 2007 01.jpg,IMG03,916,2613,3529,Ukraine|Modern typography and layout|Wikimedia Commons|2005-2009,17,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0525,CRB2026V2R0525,2004,2000_2026,2000-2004,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2004 - Colnect 384877 - Flora - Calotropis gigantea.jpeg / page 114880043,Stamp of Indonesia - 2004 - Colnect 384877 - Flora - Calotropis gigantea.jpeg,IMG03,721,2778,3499,Iraq|Modern typography and layout|Wikimedia Commons|2000-2004,8,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0533,CRB2026V2R0533,2005,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2005 - Colnect 385105 - Indonesian Folktales - Lahilote.jpeg / page 114883498,Stamp of Indonesia - 2005 - Colnect 385105 - Indonesian Folktales - Lahilote.jpeg,IMG03,716,2676,3392,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0536,CRB2026V2R0536,2005,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2005 - Colnect 385125 - Indonesian Folktales.jpeg / page 114884664,Stamp of Indonesia - 2005 - Colnect 385125 - Indonesian Folktales.jpeg,IMG03,694,2742,3436,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,54,79,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0539,CRB2026V2R0539,2005,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2005 - Colnect 385141 - President and Vice President.jpeg / page 114885337,Stamp of Indonesia - 2005 - Colnect 385141 - President and Vice President.jpeg,IMG03,708,2782,3490,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0540,CRB2026V2R0540,2005,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2005 - Colnect 385143 - Energy Energy conservation .jpeg / page 114885471,Stamp of Indonesia - 2005 - Colnect 385143 - Energy Energy conservation .jpeg,IMG03,705,2774,3479,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0550,CRB2026V2R0550,2006,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2006 - Colnect 385081 - Scouting.jpeg / page 114888782,Stamp of Indonesia - 2006 - Colnect 385081 - Scouting.jpeg,IMG03,672,2660,3332,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,53,77,47,100,66,62,0,37,0,53,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0555,CRB2026V2R0555,2006,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2006 - Colnect 385093 - Religions - beliefs Islam .jpeg / page 114889179,Stamp of Indonesia - 2006 - Colnect 385093 - Religions - beliefs Islam .jpeg,IMG03,701,2780,3481,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0561,CRB2026V2R0561,2007,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2007 - Colnect 384829 - 20th Asian International Exhibition - Bangkok 2007.jpeg / page 114892170,Stamp of Indonesia - 2007 - Colnect 384829 - 20th Asian International Exhibition - Bangkok 2007.jpeg,IMG03,777,2810,3587,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,57,80,47,100,78,62,0,37,0,57,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; exhibition; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0570,CRB2026V2R0570,2008,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2008 - Colnect 385188 - Architecture Classical.jpeg / page 114897289,Stamp of Indonesia - 2008 - Colnect 385188 - Architecture Classical.jpeg,IMG03,719,2675,3394,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,57,80,47,100,78,62,0,37,0,57,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; exhibition; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0575,CRB2026V2R0575,2009,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2009 - Colnect 385269 - History History of Peoples.jpeg / page 114900381,Stamp of Indonesia - 2009 - Colnect 385269 - History History of Peoples.jpeg,IMG03,725,2650,3375,Iraq|Modern typography and layout|Wikimedia Commons|2005-2009,50,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CCT2026R04198,CCT2026R04198,2006,2000_2026,2005-2009,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2006 - Colnect 385075 - Environment - Conservation .jpeg / page 114888438,Stamp of Indonesia - 2006 - Colnect 385075 - Environment - Conservation .jpeg,IMG03,704,2734,3438,Indonesia|Modern typography and layout|Wikimedia Commons|2005-2009,94,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CCT2026R04403,CCT2026R04403,2004,2000_2026,2000-2004,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Otus megalotis nigrorum 2004 stamp+card of the Philippines.jpg / page 49658101,Otus megalotis nigrorum 2004 stamp+card of the Philippines.jpg,IMG03,1043,2802,3845,Philippines|Modern typography and layout|Wikimedia Commons|2000-2004,9,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0701,CRB2026V2R0701,2004,2000_2026,2000-2004,Southeast Asia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Stamps of Indonesia, 052-04.jpg / page 23156326","Stamps of Indonesia, 052-04.jpg",IMG03,1025,2555,3580,Indonesia|Modern typography and layout|Wikimedia Commons|2000-2004,115,1,1,0,54,80,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
SURF-CRB2026V2R0710,CRB2026V2R0710,2008,2000_2026,2005-2009,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 2008 - Colnect 385158 - Year of the Rat.jpeg / page 114896083,Stamp of Indonesia - 2008 - Colnect 385158 - Year of the Rat.jpeg,IMG03,685,2733,3418,Indonesia|Modern typography and layout|Wikimedia Commons|2005-2009,94,1,1,0,54,78,47,100,66,62,0,37,0,54,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,112
