source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title,sample_lane,sample_key
capture_batch_early_region_1830_1930_records.csv,ER1830R050,SURF-ER1830R050,PKT01121,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,7,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,79,1895,France,Midcentury modern graphic communication,Poster,,Art Institute of Chicago API,La revue blanche,apply_ready,apply_ready|support_packet_appendix_text|Art Institute of Chicago API|France|1895
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1032,SURF-CRG2026R1032,PKT00994,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,13,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,64,1942,United States,World War and public-information graphics,Graphic design object record,,Wikimedia Commons file source / AMS 2844-I NE - NARA - 55302668.jpg / page 80757125,AMS 2844-I NE - NARA - 55302668.jpg,hold_review,hold_review|card|Wikimedia Commons file source / AMS 2844-I NE - NARA - 55302668.jpg / page 80757125|United States|1942
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R02318,SURF-CAW2026R02318,PKT00900,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,52,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,71,1950,Malaysia,World War and public-information graphics,Graphic design object record,,Wikimedia Commons file source / Adult Education Week - NARA - 5729900.jpg / page 22044883,Adult Education Week - NARA - 5729900.jpg,hold_review,hold_review|card|Wikimedia Commons file source / Adult Education Week - NARA - 5729900.jpg / page 22044883|Malaysia|1950
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01242,SURF-CAW2026R01242,PKT00294,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,23,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,71,1917,Democratic Republic of the Congo,World War and public-information graphics,Graphic design object record,,Wikimedia Commons file source / Alfred Theodore Joseph Bastien - Canadian Gunners in the Mud.jpg / page 5736949,Alfred Theodore Joseph Bastien - Canadian Gunners in the Mud.jpg,hold_review,hold_review|card|Wikimedia Commons file source / Alfred Theodore Joseph Bastien - Canadian Gunners in the Mud.jpg / page 5736949|Democratic Republic of the Congo|1917
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1232,SURF-CRG2026R1232,PKT00588,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,creator_region_medium_decade,5,high,source_visible,sufficient_for_review,main_sheet,card_or_appendix_candidate,50,1945,Global / transnational,Modern typography and layout,Publication design,,Wikimedia Commons file source / Arch Dale self portrait cartoon in 1945 (cropped).jpg / page 162702107,Arch Dale self portrait cartoon in 1945 (cropped).jpg,hold_review,hold_review|card|Wikimedia Commons file source / Arch Dale self portrait cartoon in 1945 (cropped).jpg / page 162702107|Global / transnational|1945
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R05016,SURF-CAW2026R05016,PKT00916,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,39,high,source_visible,needs_packet_text,card,card,75,2026,Venezuela,Modern typography and layout,Publication design,,Wikimedia Commons file source / Comic‑style illustration from the book Rey desnudo 02.png / page 192941994,Comic‑style illustration from the book Rey desnudo 02.png,hold_review,hold_review|card|Wikimedia Commons file source / Comic‑style illustration from the book Rey desnudo 02.png / page 192941994|Venezuela|2026
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R05017,SURF-CAW2026R05017,PKT00916,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,39,high,source_visible,needs_packet_text,card,card,75,2026,Venezuela,Modern typography and layout,Publication design,,Wikimedia Commons file source / Comic‑style illustration from the book Rey desnudo.png / page 192941988,Comic‑style illustration from the book Rey desnudo.png,hold_review,hold_review|card|Wikimedia Commons file source / Comic‑style illustration from the book Rey desnudo.png / page 192941988|Venezuela|2026
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04578,SURF-CAW2026R04578,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2021,Venezuela,Corporate identity and design systems,Poster,,Wikimedia Commons file source / Die venezolanische Hölle – Promotional Poster – ARTBOX.PROJECT Zürich 3.0 (2021).jpg / page 190630654,Die venezolanische Hölle – Promotional Poster – ARTBOX.PROJECT Zürich 3.0 (2021).jpg,hold_review,hold_review|card|Wikimedia Commons file source / Die venezolanische Hölle – Promotional Poster – ARTBOX.PROJECT Zürich 3.0 (2021).jpg / page 190630654|Venezuela|2021
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00130,SURF-CAW2026R00130,PKT00402,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,9,high,source_visible,needs_packet_text,main_sheet,card_or_appendix_candidate,57,1840,Latin America,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Een Italiaanse vrouw (studie) - Theodore Chasseriau - Museum voor Schone Kunsten Gent - 1.jpg / page 188671356,Een Italiaanse vrouw (studie) - Theodore Chasseriau - Museum voor Schone Kunsten Gent - 1.jpg,hold_review,hold_review|card|Wikimedia Commons file source / Een Italiaanse vrouw (studie) - Theodore Chasseriau - Museum voor Schone Kunsten Gent - 1.jpg / page 188671356|Latin America|1840
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00170,SURF-CAW2026R00170,PKT01207,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,draft_card_demote,medium,Packet member has weak/context signal; draft card support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,collection_region_decade,5,high,source_visible,sufficient_for_review,main_sheet,card_or_appendix_candidate,57,1850,Cuba / transnational,Modern typography and layout,Graphic design object record,,"Wikimedia Commons file source / Eliab Metcalf - Retrato de Teresa de Garro y Risel, Condesa de Fernandina.jpg / page 107139704","Eliab Metcalf - Retrato de Teresa de Garro y Risel, Condesa de Fernandina.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Eliab Metcalf - Retrato de Teresa de Garro y Risel, Condesa de Fernandina.jpg / page 107139704|Cuba / transnational|1850"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R05018,SURF-CAW2026R05018,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2026,Venezuela,Modern typography and layout,Poster,,Wikimedia Commons file source / Exhibition venue – 25th International Biennial Poster Design Terras Gauda – Francisco Mantecon (2026).png / page 192793378,Exhibition venue – 25th International Biennial Poster Design Terras Gauda – Francisco Mantecon (2026).png,hold_review,hold_review|card|Wikimedia Commons file source / Exhibition venue – 25th International Biennial Poster Design Terras Gauda – Francisco Mantecon (2026).png / page 192793378|Venezuela|2026
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04688,SURF-CAW2026R04688,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2022,Venezuela,Modern typography and layout,Poster,,"Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 01.jpg / page 193604516","Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 01.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 01.jpg / page 193604516|Venezuela|2022"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04689,SURF-CAW2026R04689,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2022,Venezuela,Modern typography and layout,Poster,,"Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 02.jpg / page 193604515","Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 02.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 02.jpg / page 193604515|Venezuela|2022"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04690,SURF-CAW2026R04690,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2022,Venezuela,Modern typography and layout,Poster,,"Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 03.jpg / page 193604517","Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 03.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 03.jpg / page 193604517|Venezuela|2022"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04691,SURF-CAW2026R04691,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2022,Venezuela,Modern typography and layout,Poster,,"Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 04.jpg / page 193604519","Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 04.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 04.jpg / page 193604519|Venezuela|2022"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04692,SURF-CAW2026R04692,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2022,Venezuela,Modern typography and layout,Poster,,"Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 05.jpg / page 193604520","Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 05.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 05.jpg / page 193604520|Venezuela|2022"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04693,SURF-CAW2026R04693,PKT00274,card,hold_review,card-related decisions require visual/editorial sample review,unique_capture_id,keep_card_support,high,Already a card/context surface.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,30,high,source_visible,needs_packet_text,card,card,75,2022,Venezuela,Modern typography and layout,Poster,,"Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 06.jpg / page 193604521","Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 06.jpg",hold_review,"hold_review|card|Wikimedia Commons file source / Exhibition view – “Frauen Kunst Migration” (2023) – IntegrArte, Rapperswil-Jona 06.jpg / page 193604521|Venezuela|2022"
