surface_id,title,period_band,macro_region,source_name,template_id,publication_role,image_state,source_text_chars,generated_text_chars,total_reading_chars,impact_score,impact_rating,impact_basis,group_candidate_count,max_group_member_count,strong_group_candidate,research_value_score,recommended_action,action_reason
SURF-CCT2026R00633,SWA sur AfSud filles royales 1947.jpg,1930_1970,South Africa,Wikimedia Commons file source / SWA sur AfSud filles royales 1947.jpg / page 2761450,sheet.main.v0,main_sheet,IMG03,1129,2780,3909,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,79,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CCT2026R00211,Stamp of Algeria - 1947 - Colnect 192584 - Potez 56 plane over Algiers harbor - surcharged.jpeg,1930_1970,Algeria,Wikimedia Commons file source / Stamp of Algeria - 1947 - Colnect 192584 - Potez 56 plane over Algiers harbor - surcharged.jpeg / page 98424594,sheet.main.v0,main_sheet,IMG03,724,2774,3498,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,68,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R00212,Stamp of Algeria - 1947 - Colnect 211708 - Poste Aerienne Airmail.jpeg,1930_1970,Algeria,Wikimedia Commons file source / Stamp of Algeria - 1947 - Colnect 211708 - Poste Aerienne Airmail.jpeg / page 98424647,sheet.main.v0,main_sheet,IMG03,707,2797,3504,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,67,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R02230,Stamp of Brazil - 1947 - Colnect 303260 - Interamerican Conference.jpeg,1930_1970,Brazil,Wikimedia Commons file source / Stamp of Brazil - 1947 - Colnect 303260 - Interamerican Conference.jpeg / page 98466434,sheet.main.v0,main_sheet,IMG03,345,2790,3135,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,58,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R02231,Stamp of Brazil - 1947 - Colnect 303261 - Children s Week.jpeg,1930_1970,Brazil,Wikimedia Commons file source / Stamp of Brazil - 1947 - Colnect 303261 - Children s Week.jpeg / page 98466438,sheet.main.v0,main_sheet,IMG03,665,2796,3461,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,66,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRG2026R1282,Stamp of Indonesia - 1947 - Colnect 648142 - Farmer and Oxen in Rice Paddy.jpeg,1930_1970,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 1947 - Colnect 648142 - Farmer and Oxen in Rice Paddy.jpeg / page 114641757,sheet.main.v0,main_sheet,IMG03,683,2721,3404,52,C,heuristic baseline; design-term hits=3; verified open image,1,207,true,82,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R1283,Stamp of Indonesia - 1947 - Colnect 772301 - Sumatran overprint.jpeg,1930_1970,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 1947 - Colnect 772301 - Sumatran overprint.jpeg / page 114641816,sheet.main.v0,main_sheet,IMG03,661,2627,3288,56,C,heuristic baseline; design-term hits=4; verified open image,1,207,true,81,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R1277,Stig Olin in Filmjournalen 1947.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Stig Olin in Filmjournalen 1947.jpg / page 19091979,sheet.main.v0,main_sheet,IMG03,421,2540,2961,56,C,heuristic baseline; design-term hits=4; verified open image,1,46,true,75,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CCT2026R01172,The Spring River Flows East poster.jpg,1930_1970,China,Wikimedia Commons file source / The Spring River Flows East poster.jpg / page 5674617,sheet.main.v0,main_sheet,IMG03,290,2731,3021,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,58,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1278,Twin Zephyrs 1947.JPG,1930_1970,Unresolved region,Wikimedia Commons file source / Twin Zephyrs 1947.JPG / page 19639642,sheet.main.v0,main_sheet,IMG03,865,2606,3471,48,D,heuristic baseline; design-term hits=2; verified open image,1,207,true,84,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R1279,"Unveiling Sangbadpatre Bhasha Andolan book cover, Dhaka, 2017-02-14.jpg",1930_1970,Unresolved region,"Wikimedia Commons file source / Unveiling Sangbadpatre Bhasha Andolan book cover, Dhaka, 2017-02-14.jpg / page 176248002",sheet.main.v0,main_sheet,IMG03,482,2660,3142,52,C,heuristic baseline; design-term hits=3; verified open image,1,46,true,76,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R1280,Yugoslav army day celebration Bački Petrovac 1947.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Yugoslav army day celebration Bački Petrovac 1947.jpg / page 80286737,sheet.main.v0,main_sheet,IMG03,377,2677,3054,48,D,heuristic baseline; design-term hits=2; verified open image,1,22,true,72,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CCT2026R02919,ملصق فيلم القاهرة بغداد 1947.jpg,1930_1970,Iraq,Wikimedia Commons file source / ملصق فيلم القاهرة بغداد 1947.jpg / page 146507363,sheet.main.v0,main_sheet,IMG03,611,2837,3448,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,66,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRG2026R1281,"Ṣawn al-manṭiq wa-al-kalām ʻan Fann al-manṭiq wa-al-kalām (Maktabat al-Khānjī, 1947) Book cover.jpg",1930_1970,Unresolved region,"Wikimedia Commons file source / Ṣawn al-manṭiq wa-al-kalām ʻan Fann al-manṭiq wa-al-kalām (Maktabat al-Khānjī, 1947) Book cover.jpg / page 141268829",sheet.main.v0,main_sheet,IMG03,690,2496,3186,52,C,heuristic baseline; design-term hits=3; verified open image,1,46,true,80,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-GSU1970R016,Margaret Whiting scrapbook 3,1930_1970,Georgia,Georgia State University Library Digital Collections / CONTENTdm,sheet.main.v0,main_sheet,IMG02,1261,2450,3711,39,D,heuristic baseline; design-term hits=1,0,0,false,68,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRG2026R1287,1948 Ferrari 166 MM adv.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / 1948 Ferrari 166 MM adv.jpg / page 112177035,sheet.main.v0,main_sheet,IMG03,407,2618,3025,48,D,heuristic baseline; design-term hits=2; verified open image,1,207,true,73,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R1288,1973 - yya25 anniversary stamp.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / 1973 - yya25 anniversary stamp.jpg / page 47217086,sheet.main.v0,main_sheet,IMG03,386,2627,3013,52,C,heuristic baseline; design-term hits=3; verified open image,1,207,true,73,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R1284,A Girl from Palestine poster.jpg,1930_1970,Egypt,Wikimedia Commons file source / A Girl from Palestine poster.jpg / page 140811684,sheet.main.v0,main_sheet,IMG03,203,2478,2681,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,54,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03688,A stamp issued in 1948 for official government business only.jpg,1930_1970,India,Wikimedia Commons file source / A stamp issued in 1948 for official government business only.jpg / page 31091226,sheet.main.v0,main_sheet,IMG03,304,2823,3127,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,58,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CGS2026R1200,AMALIA AGUILAR CON PEDRO INFANTE.jpg,1930_1970,Mexico,Wikimedia Commons file source / AMALIA AGUILAR CON PEDRO INFANTE.jpg / page 27839625,sheet.main.v0,main_sheet,IMG03,1096,2482,3578,56,C,heuristic baseline; design-term hits=4; verified open image,1,5,true,91,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R1285,Above the Clouds (1948).jpg,1930_1970,Egypt,Wikimedia Commons file source / Above the Clouds (1948).jpg / page 123429234,sheet.main.v0,main_sheet,IMG03,185,2436,2621,56,C,heuristic baseline; design-term hits=4; verified open image,1,58,true,68,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03689,Adhithan Kanavu 1948.jpg,1930_1970,India,Wikimedia Commons file source / Adhithan Kanavu 1948.jpg / page 64883012,sheet.main.v0,main_sheet,IMG03,209,2637,2846,60,C,heuristic baseline; design-term hits=5; verified open image,0,0,false,56,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1289,Akhbar Hafte Magazine.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Akhbar Hafte Magazine.jpg / page 45129707,sheet.main.v0,main_sheet,IMG03,179,2478,2657,56,C,heuristic baseline; design-term hits=4; verified open image,1,46,true,68,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1290,American Airlines To Washington Night and Day by Edward McKnight Kauffer (1948).jpg,1930_1970,United States,Wikimedia Commons file source / American Airlines To Washington Night and Day by Edward McKnight Kauffer (1948).jpg / page 175817134,sheet.main.v0,main_sheet,IMG03,602,2706,3308,56,C,heuristic baseline; design-term hits=4; verified open image,1,19,true,81,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CGS2026R1201,"American Airlines poster - California, Arizona, Texas, New Mexico - 1948.jpg",1930_1970,Mexico,"Wikimedia Commons file source / American Airlines poster - California, Arizona, Texas, New Mexico - 1948.jpg / page 176015331",sheet.main.v0,main_sheet,IMG03,635,2681,3316,56,C,heuristic baseline; design-term hits=4; verified open image,1,19,true,80,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-MC1930R058,American Overseas Airlines shrinking travel time,1930_1970,United States,V&A Collections API,sheet.main.v0,main_sheet,IMG02,169,1645,1814,47,D,heuristic baseline; design-term hits=3,1,5,true,55,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1291,Anita Gordon-Radio Mirror cover January 1948.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Anita Gordon-Radio Mirror cover January 1948.jpg / page 76895325,sheet.main.v0,main_sheet,IMG03,221,2638,2859,56,C,heuristic baseline; design-term hits=4; verified open image,1,46,true,70,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03690,Anokhi Ada (1948 film).jpg,1930_1970,India,Wikimedia Commons file source / Anokhi Ada (1948 film).jpg / page 35295821,sheet.main.v0,main_sheet,IMG03,237,2617,2854,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,55,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03691,Bhakta Kumbara (1948) poster.png,1930_1970,India,Wikimedia Commons file source / Bhakta Kumbara (1948) poster.png / page 58560879,sheet.main.v0,main_sheet,IMG03,300,2722,3022,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,58,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R03692,Bhaktha Jana 1948.jpg,1930_1970,India,Wikimedia Commons file source / Bhaktha Jana 1948.jpg / page 106294253,sheet.main.v0,main_sheet,IMG03,204,2607,2811,60,C,heuristic baseline; design-term hits=5; verified open image,0,0,false,56,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03693,Bharathi (1948) poster.png,1930_1970,India,Wikimedia Commons file source / Bharathi (1948) poster.png / page 58561110,sheet.main.v0,main_sheet,IMG03,305,2710,3015,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,58,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R03694,Bhojan1948.jpg,1930_1970,India,Wikimedia Commons file source / Bhojan1948.jpg / page 53048988,sheet.main.v0,main_sheet,IMG03,187,2532,2719,60,C,heuristic baseline; design-term hits=5; verified open image,0,0,false,55,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03695,Bilhana1948.jpg,1930_1970,India,Wikimedia Commons file source / Bilhana1948.jpg / page 53081082,sheet.main.v0,main_sheet,IMG03,189,2572,2761,60,C,heuristic baseline; design-term hits=5; verified open image,0,0,false,55,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R03696,Bilhanan 1948.jpg,1930_1970,India,Wikimedia Commons file source / Bilhanan 1948.jpg / page 93187322,sheet.main.v0,main_sheet,IMG03,193,2572,2765,60,C,heuristic baseline; design-term hits=5; verified open image,0,0,false,55,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1292,Chair lounge Meteor 1948.jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Chair lounge Meteor 1948.jpg / page 31371934,sheet.main.v0,main_sheet,IMG03,582,2611,3193,48,D,heuristic baseline; design-term hits=2; verified open image,1,4,false,70,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-MC1930R059,Exhibition Poster,1930_1970,Unresolved region,Art Institute of Chicago API,sheet.img00.v0,support_packet_appendix_text,IMG00,448,1500,1948,47,D,heuristic baseline; design-term hits=3,2,15,true,43,keep_non_main,Already not a main sheet; tracked for topology context.
SURF-CCT2026R01796,Film posters of Luhansk 1948.jpg,1930_1970,Ukraine,Wikimedia Commons file source / Film posters of Luhansk 1948.jpg / page 18138539,sheet.main.v0,main_sheet,IMG03,629,2741,3370,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,66,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CGS2026R0470,Inconfidência Mineira (Cover) 1948.jpg,1930_1970,Brazil,Wikimedia Commons file source / Inconfidência Mineira (Cover) 1948.jpg / page 83442326,sheet.main.v0,main_sheet,IMG03,134,2405,2539,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,51,demote_to_card,Very thin source-derived text and no strong impact/grouping basis.
SURF-CRG2026R1311,Iraq Revenue Stamp 200f.jpg,1930_1970,Iraq,Wikimedia Commons file source / Iraq Revenue Stamp 200f.jpg / page 92936398,sheet.main.v0,main_sheet,IMG03,292,2624,2916,52,C,heuristic baseline; design-term hits=3; verified open image,1,207,true,71,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CGS2026R1284,Je-suis-martiniquaise-630671-250-400.jpg,1930_1970,Mexico,Wikimedia Commons file source / Je-suis-martiniquaise-630671-250-400.jpg / page 55088316,sheet.main.v0,main_sheet,IMG03,149,2406,2555,52,C,heuristic baseline; design-term hits=3; verified open image,1,5,true,66,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CGS2026R0344,Jeanne Crain Mundo Argentino.jpg,1930_1970,Argentina,Wikimedia Commons file source / Jeanne Crain Mundo Argentino.jpg / page 9497664,sheet.main.v0,main_sheet,IMG03,278,2559,2837,56,C,heuristic baseline; design-term hits=4; verified open image,1,16,true,71,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1293,Jo Stafford Metronome cover 1948.JPG,1930_1970,Unresolved region,Wikimedia Commons file source / Jo Stafford Metronome cover 1948.JPG / page 37129363,sheet.main.v0,main_sheet,IMG03,203,2573,2776,56,C,heuristic baseline; design-term hits=4; verified open image,1,46,true,70,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1294,Letter from an Unknown Woman (1948 film poster).jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Letter from an Unknown Woman (1948 film poster).jpg / page 86634268,sheet.main.v0,main_sheet,IMG03,265,2641,2906,56,C,heuristic baseline; design-term hits=4; verified open image,1,58,true,71,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R1295,Louisiana Story (1948 film poster).jpg,1930_1970,Unresolved region,Wikimedia Commons file source / Louisiana Story (1948 film poster).jpg / page 86847862,sheet.main.v0,main_sheet,IMG03,210,2610,2820,56,C,heuristic baseline; design-term hits=4; verified open image,1,58,true,70,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
