surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority,calibration_question,review_status,reviewer_notes
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53,"Should this evidence become text, appendix, or source register?",pending,
SURF-CRG2026R1223,CRG2026R1223,1944,1930_1970,1940-1944,North America,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / The Swedish Angel & The Blimp - Wrestling Advertising Poster - 18 November 1944.jpg / page 78797406,The Swedish Angel & The Blimp - Wrestling Advertising Poster - 18 November 1944.jpg,IMG03,557,2660,3217,United States|Modern typography and layout|Wikimedia Commons|1940-1944,14,1,1,0,60,55,47,91,90,8,31,0,9,60,commons_file_source,advertising; design; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",67,Which nearby main should own this as a sub sheet?,pending,
SURF-GAPIT2026R007,GAPIT2026R007,1940,1930_1970,1940-1944,Oceania and Pacific,World War and public-information graphics,Te Papa,Te Papa Collections Online,"Poster, 'War traffic comes first'",IMG02,209,2087,2296,Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,12,1,1,0,37,35,47,62,38,0,0,0,38,37,,graphic; poster,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",88,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R02168,CAW2026R02168,1944,1930_1970,1940-1944,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / MA I321276 TePapa Acanthoxyla-speciosa full.jpg / page 101208727,MA I321276 TePapa Acanthoxyla-speciosa full.jpg,IMG03,359,2527,2886,Aotearoa New Zealand|Modern typography and layout|Wikimedia Commons|1940-1944,10,1,1,0,45,35,47,74,78,28,0,0,26,45,non_design_drift:specimen; commons_file_source,design; graphic; packaging; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",104,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R01922,CAW2026R01922,1939,1930_1970,1935-1939,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Punjab Mail 1939 film.jpg / page 35317086,Punjab Mail 1939 film.jpg,IMG03,132,2440,2572,India|Modern typography and layout|Wikimedia Commons|1935-1939,29,1,1,0,43,13,47,56,90,8,14,0,44,43,commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",112,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R02413,CAW2026R02413,1953,1930_1970,1950-1954,Southeast Asia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730026.jpg / page 22045232","Malaya Today (Photo Poster Set ""D"") - NARA - 5730026.jpg",IMG03,233,2554,2787,Malaysia|Modern typography and layout|Wikimedia Commons|1950-1954,50,1,1,0,43,23,47,64,78,8,0,0,36,43,commons_file_source,design; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",104,Which nearby main should own this as a sub sheet?,pending,
SURF-GA1970R097,GA1970R097,1939,1930_1970,1935-1939,Western and Central Europe,Midcentury modern graphic communication,Gallica / BnF APIs,Gallica / BnF APIs,"La tentation de St. Antoine, de G. Flaubert. Théâtre du Livre... Art et Action : [affiche] / bois gravé par [Joé Chaine]",IMG03,190,1854,2044,France|Midcentury modern graphic communication|Gallica / BnF APIs|1935-1939,12,1,1,0,35,34,47,60,32,0,0,0,40,35,,catalogue,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",90,Which nearby main should own this as a sub sheet?,pending,
SURF-CRG2026R1130,CRG2026R1130,1944,1930_1970,1940-1944,Western and Central Europe,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / British pamphlet Greece 1944 13x10cm p2.jpg / page 155519881,British pamphlet Greece 1944 13x10cm p2.jpg,IMG03,243,2615,2858,United Kingdom|World War and public-information graphics|Wikimedia Commons|1940-1944,14,1,1,0,41,24,47,65,66,8,0,0,35,41,commons_file_source,design; graphic; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",103,Which nearby main should own this as a sub sheet?,pending,
SURF-CRG2026R3620,CRG2026R3620,1985,1970_2000,1985-1989,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / بهار (پوستر).jpg / page 157629060,بهار (پوستر).jpg,IMG03,114,2353,2467,Global / transnational|Modern typography and layout|Wikimedia Commons|1985-1989,87,1,1,0,42,11,47,54,90,8,0,20,46,42,commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",114,Which nearby main should own this as a sub sheet?,pending,
SURF-CGS2026R1281,CGS2026R1281,1975,1970_2000,1975-1979,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Jaws movie poster (cropped).jpg / page 175769820,Jaws movie poster (cropped).jpg,IMG03,180,2346,2526,Mexico|Modern typography and layout|Wikimedia Commons|1975-1979,9,1,1,0,45,18,47,60,90,8,0,20,40,45,commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",108,Which nearby main should own this as a sub sheet?,pending,
SURF-CCT2026R02718,CCT2026R02718,1971,1970_2000,1970-1974,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Bird of Happiness movie poster.jpg / page 89024694,Bird of Happiness movie poster.jpg,IMG03,183,2644,2827,Iran|Modern typography and layout|Wikimedia Commons|1970-1974,64,1,1,0,42,18,47,60,90,28,0,20,40,42,non_design_drift:bird; commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",128,Which nearby main should own this as a sub sheet?,pending,
SURF-CRG2026R3077,CRG2026R3077,1978,1970_2000,1975-1979,North America,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Gates of Heaven (1978 film poster).jpg / page 86502157,Gates of Heaven (1978 film poster).jpg,IMG03,214,2600,2814,United States|Modern typography and layout|Wikimedia Commons|1975-1979,15,1,1,0,48,21,47,62,90,8,31,20,38,48,commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",106,Which nearby main should own this as a sub sheet?,pending,
SURF-DNZPOSTR031-GROUP,DNZPOSTR031-GROUP,1985,1970_2000,1985-1989,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,DigitalNZ,"Copy: Abortion, Apartheid, Unions, Nuclear (posters, handouts, protests) grouped records, 1985",IMG03,202,1120,1322,Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1985-1989,2,1,5,4,36,35,70,50,20,0,0,20,50,36,,,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",100,Which nearby main should own this as a sub sheet?,pending,
SURF-GAPIT2026R043,GAPIT2026R043,1989,1970_2000,1985-1989,Oceania and Pacific,Postwar exhibition and cultural posters,Te Papa,Te Papa Collections Online,"Poster, 'Oppose French Terrorism'",IMG02,419,2467,2886,Aotearoa New Zealand|Postwar exhibition and cultural posters|Te Papa|1985-1989,8,1,1,0,46,56,47,79,38,0,0,20,21,46,,graphic; poster,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",71,Which nearby main should own this as a sub sheet?,pending,
SURF-CRG2026R2377,CRG2026R2377,1973,1970_2000,1970-1974,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Indiana Department of Public Instruction - DPLA - 20b9aee889b74fdb46eca24da7a2f2e1 (page 9).jpg / page 177499022,Indiana Department of Public Instruction - DPLA - 20b9aee889b74fdb46eca24da7a2f2e1 (page 9).jpg,IMG03,649,2746,3395,India|Modern typography and layout|Wikimedia Commons|1970-1974,8,1,1,0,61,74,47,99,66,8,14,20,1,61,commons_file_source,design; graphic; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",59,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R03069,CAW2026R03069,1985,1970_2000,1985-1989,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / KP1 Idham Chalid.jpg / page 119503169,KP1 Idham Chalid.jpg,IMG03,282,2450,2732,Indonesia|Modern typography and layout|Wikimedia Commons|1985-1989,25,1,1,0,46,28,47,68,78,8,0,20,32,46,commons_file_source,design; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",90,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R02946,CAW2026R02946,1977,1970_2000,1975-1979,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Henry Swinburne - View of a City Harbor - B1977.14.4007 - Yale Center for British Art.jpg / page 113162586,Henry Swinburne - View of a City Harbor - B1977.14.4007 - Yale Center for British Art.jpg,IMG03,310,2645,2955,United Kingdom|Modern typography and layout|Wikimedia Commons|1975-1979,16,1,1,0,47,31,47,70,78,8,0,20,30,47,commons_file_source,design; graphic; packaging; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",88,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R03997,CAW2026R03997,2015,2000_2026,2015-2019,Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Fst value of Ethiopian populations.PNG / page 53148612,Fst value of Ethiopian populations.PNG,IMG03,1173,2546,3719,Ethiopia|Modern typography and layout|Wikimedia Commons|2015-2019,11,1,1,0,67,80,47,100,78,8,36,37,0,67,commons_file_source,design; graphic; packaging; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",58,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R03613,CAW2026R03613,2008,2000_2026,2005-2009,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Tibetan peaceful protesters shot and killed by Communist Chinese People's Armed Police in 2008-(cropped).jpg / page 75279829,Tibetan peaceful protesters shot and killed by Communist Chinese People's Armed Police in 2008-(cropped).jpg,IMG03,255,2657,2912,China / Hong Kong|Modern typography and layout|Wikimedia Commons|2005-2009,12,1,1,0,51,25,47,66,90,8,48,37,34,51,commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",92,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R04225,CAW2026R04225,2017,2000_2026,2015-2019,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster-2017-WLX-expo-Zaporizhzhia.png / page 69368161,Poster-2017-WLX-expo-Zaporizhzhia.png,IMG03,186,2535,2721,Ukraine|Modern typography and layout|Wikimedia Commons|2015-2019,8,1,1,0,46,18,47,60,90,8,0,37,40,46,commons_file_source,design; graphic; logo; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",108,Which nearby main should own this as a sub sheet?,pending,
SURF-CRG2026R4023,CRG2026R4023,2019,2000_2026,2015-2019,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Pričte iliti po prostomu poslovice cover 1807.jpg / page 84178466,Pričte iliti po prostomu poslovice cover 1807.jpg,IMG03,225,2692,2917,Global / transnational|Modern typography and layout|Wikimedia Commons|2015-2019,13,1,1,0,44,22,47,63,78,8,0,37,37,44,commons_file_source,book cover; design; graphic; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",105,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R03668,CAW2026R03668,2009,2000_2026,2005-2009,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Pheidole fimbriata casent0178016 label 1.jpg / page 8194160,Pheidole fimbriata casent0178016 label 1.jpg,IMG03,200,2573,2773,Latin America|Modern typography and layout|Wikimedia Commons|2005-2009,30,1,1,0,41,20,47,61,78,28,0,37,39,41,non_design_drift:specimen; commons_file_source,design; graphic; packaging; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",127,Which nearby main should own this as a sub sheet?,pending,
SURF-CAW2026R03507,CAW2026R03507,2005,2000_2026,2005-2009,Madagascar,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Pachycondyla cambouei casent0031004 label 1.jpg / page 8128262,Pachycondyla cambouei casent0031004 label 1.jpg,IMG03,670,2589,3259,Madagascar|Modern typography and layout|Wikimedia Commons|2005-2009,13,1,1,0,67,77,47,100,78,28,91,37,0,67,non_design_drift:specimen; commons_file_source,design; graphic; packaging; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",78,Which nearby main should own this as a sub sheet?,pending,
SURF-CCT2026R02864,CCT2026R02864,2018,2000_2026,2015-2019,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Khatemehposter2.jpg / page 84485775,Khatemehposter2.jpg,IMG03,161,2578,2739,Iran|Modern typography and layout|Wikimedia Commons|2015-2019,10,1,1,0,45,16,47,58,90,8,0,37,42,45,commons_file_source,design; film poster; graphic; poster; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",110,Which nearby main should own this as a sub sheet?,pending,
SURF-DNZPOSTR105-GROUP,DNZPOSTR105-GROUP,2021,2000_2026,2020-2024,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,DigitalNZ,"Covid-19 anti-lockdown protest sticker, Timaru grouped records, 2021",IMG02,197,1147,1344,Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|2020-2024,3,1,4,3,36,34,75,51,14,0,0,37,49,36,,,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",99,Which nearby main should own this as a sub sheet?,pending,
SURF-CCT2026R03521,CCT2026R03521,2012,2000_2026,2010-2014,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / CSIRO ScienceImage 11537 Adapting Agriculture to Climate Change book cover.jpg / page 35605940,CSIRO ScienceImage 11537 Adapting Agriculture to Climate Change book cover.jpg,IMG03,483,2833,3316,Australia / Indigenous|Modern typography and layout|Wikimedia Commons|2010-2014,10,1,1,0,55,48,47,85,78,8,0,37,15,55,commons_file_source,book cover; design; graphic; visual communication,downgrade_to_sub_candidate,medium,"Cluster/relation value is present, but standalone anchor strength is not yet high.",73,Which nearby main should own this as a sub sheet?,pending,
