source_file,capture_id,surface_id,region_folder,region_ids,geo_ids,source_place_text,decision_type,confidence,repair_basis,source_name,title
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00978,SURF-CAW2026R00978,Madagascar,REG014,GEO061,Africa / Madagascar,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Madagascar,"Wikimedia Commons file source / Ferdinand andri, poster della xxvi mostra della secessione, vienna 1906, litografia.jpg / page 72434170","Ferdinand andri, poster della xxvi mostra della secessione, vienna 1906, litografia.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00979,SURF-CAW2026R00979,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 10h VrbasRiver Mi34.jpg / page 30854584,1906 B-H 10h VrbasRiver Mi34.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00980,SURF-CAW2026R00980,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 1Kr Sarajevo Mi42.jpg / page 30838785,1906 B-H 1Kr Sarajevo Mi42.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00981,SURF-CAW2026R00981,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 20h Mostar Mi35.jpg / page 30854585,1906 B-H 20h Mostar Mi35.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00982,SURF-CAW2026R00982,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 2Kr Jajce Mi43.jpg / page 30838787,1906 B-H 2Kr Jajce Mi43.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00983,SURF-CAW2026R00983,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 35h PlivaLake Mi38.jpg / page 30854586,1906 B-H 35h PlivaLake Mi38.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00984,SURF-CAW2026R00984,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 40h Mi39.jpg / page 30876287,1906 B-H 40h Mi39.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00985,SURF-CAW2026R00985,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 45h Sarajevo Mi40.jpg / page 30876288,1906 B-H 45h Sarajevo Mi40.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00986,SURF-CAW2026R00986,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 5Kr Mi44.jpg / page 30838786,1906 B-H 5Kr Mi44.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00987,SURF-CAW2026R00987,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1906 B-H 5h Prenj Mi32.jpg / page 30854583,1906 B-H 5h Prenj Mi32.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00988,SURF-CAW2026R00988,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1907 Bosnia 2h Mostar Tuzla.jpg / page 26951845,1907 Bosnia 2h Mostar Tuzla.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00989,SURF-CAW2026R00989,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1909 B-H 1h ZVORNIK Mi29.jpg / page 30876290,1909 B-H 1h ZVORNIK Mi29.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00990,SURF-CAW2026R00990,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / Stamp Austria Bosnien-29.jpg / page 591707,Stamp Austria Bosnien-29.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00991,SURF-CAW2026R00991,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / Stamp Austria Bosnien-30.jpg / page 591708,Stamp Austria Bosnien-30.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00992,SURF-CAW2026R00992,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / Stamp Austria Bosnien-31.jpg / page 591710,Stamp Austria Bosnien-31.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00993,SURF-CAW2026R00993,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / Stamp Austria Bosnien-33.jpg / page 591711,Stamp Austria Bosnien-33.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00994,SURF-CAW2026R00994,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / Stamp Bosnia 1906 30h.jpg / page 500794,Stamp Bosnia 1906 30h.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01049,SURF-CAW2026R01049,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419589 - National Institute of Hygiene in Lima.jpeg / page 114979422,Stamp of Peru - 1907 - Colnect 419589 - National Institute of Hygiene in Lima.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01050,SURF-CAW2026R01050,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419591 - Lama Lama glama.jpeg / page 114979568,Stamp of Peru - 1907 - Colnect 419591 - Lama Lama glama.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01051,SURF-CAW2026R01051,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419592 - Statue of Bolivar.jpeg / page 114979644,Stamp of Peru - 1907 - Colnect 419592 - Statue of Bolivar.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01052,SURF-CAW2026R01052,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419593 - City Hall Lima formerly an Exhibition Building.jpeg / page 114979713,Stamp of Peru - 1907 - Colnect 419593 - City Hall Lima formerly an Exhibition Building.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01054,SURF-CAW2026R01054,Uganda,REG014,GEO061,Africa / Uganda,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Uganda,Wikimedia Commons file source / Werner 1907 Orthoptera Blattaeformia Taf III Fig 6.png / page 63961926,Werner 1907 Orthoptera Blattaeformia Taf III Fig 6.png
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01055,SURF-CAW2026R01055,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1907 BosnieH 25h Travnik.jpg / page 26931266,1907 BosnieH 25h Travnik.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01056,SURF-CAW2026R01056,Croatia,REG002,GEO078,Eastern Europe / Caucasus / Croatia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Croatia,Wikimedia Commons file source / Montenegro postage due magenta 25 para.jpg / page 174424924,Montenegro postage due magenta 25 para.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01057,SURF-CAW2026R01057,Croatia,REG002,GEO078,Eastern Europe / Caucasus / Croatia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Croatia,Wikimedia Commons file source / Montenegro postage due sepia 5 para.jpg / page 174424922,Montenegro postage due sepia 5 para.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01065,SURF-CAW2026R01065,Cameroon,REG014,GEO061,Africa / Cameroon,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Cameroon,Wikimedia Commons file source / Saker baptising.jpg / page 25659900,Saker baptising.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01067,SURF-CAW2026R01067,Lithuania,REG002,GEO078,Eastern Europe / Caucasus / Lithuania,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Lithuania,"Wikimedia Commons file source / Poster project of the Second Lithuanian Art Exhibition with a bell and Lithuanian Vytis, painted by Mikalojus Konstantinas Čiurlionis in 1908.jpg / page 128812249","Poster project of the Second Lithuanian Art Exhibition with a bell and Lithuanian Vytis, painted by Mikalojus Konstantinas Čiurlionis in 1908.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01073,SURF-CAW2026R01073,Jordan,REG013,GEO055,Middle East and North Africa / Jordan,auto_specific_uncontrolled_candidate,medium,place_text: Middle East and North Africa / Jordan,Wikimedia Commons file source / 1920 theatre ads BostonGlobe Feb10 part2.png / page 18059142,1920 theatre ads BostonGlobe Feb10 part2.png
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01076,SURF-CAW2026R01076,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1909 - Colnect 419598 - Manco Capac.jpeg / page 114980314,Stamp of Peru - 1909 - Colnect 419598 - Manco Capac.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01077,SURF-CAW2026R01077,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1909 - Colnect 419599 - Francisco Pizarro.jpeg / page 114980379,Stamp of Peru - 1909 - Colnect 419599 - Francisco Pizarro.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01078,SURF-CAW2026R01078,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1909 - Colnect 419600 - Simon Bolivar.jpeg / page 114980438,Stamp of Peru - 1909 - Colnect 419600 - Simon Bolivar.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01079,SURF-CAW2026R01079,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1909 - Colnect 419602 - Admiral Miguel L Grau.jpeg / page 114980559,Stamp of Peru - 1909 - Colnect 419602 - Admiral Miguel L Grau.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01080,SURF-CAW2026R01080,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1909 - Colnect 419604 - Number 1.jpeg / page 114980605,Stamp of Peru - 1909 - Colnect 419604 - Number 1.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01081,SURF-CAW2026R01081,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1909 - Colnect 419605 - Number 5.jpeg / page 114980626,Stamp of Peru - 1909 - Colnect 419605 - Number 5.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01092,SURF-CAW2026R01092,Democratic Republic of the Congo,REG014,GEO061,Africa / Democratic Republic of the Congo,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Democratic Republic of the Congo,Wikimedia Commons file source / PM 110506 Liebig Chromos.jpg / page 69124804,PM 110506 Liebig Chromos.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01094,SURF-CAW2026R01094,Madagascar,REG014,GEO061,Africa / Madagascar,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Madagascar,"Wikimedia Commons file source / Vratislav nechleba, poster della xxxi esposiz. dell'associaz. di artisti visivi mànes les indépendents, 1910.jpg / page 72434463","Vratislav nechleba, poster della xxxi esposiz. dell'associaz. di artisti visivi mànes les indépendents, 1910.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01099,SURF-CAW2026R01099,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1919 Yougoslavie SurchB-H 50h Trebinje.jpg / page 26788930,1919 Yougoslavie SurchB-H 50h Trebinje.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01116,SURF-CAW2026R01116,Tunisia,REG013,GEO055,Middle East and North Africa / Tunisia,auto_specific_uncontrolled_candidate,medium,place_text: Middle East and North Africa / Tunisia,Wikimedia Commons file source / Affiche PLM Oasis Nefta.jpg / page 32328682,Affiche PLM Oasis Nefta.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01121,SURF-CAW2026R01121,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1911 B-H 10h Vrbas Teslić Mi34.jpg / page 33489614,1911 B-H 10h Vrbas Teslić Mi34.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01122,SURF-CAW2026R01122,Serbia,REG002,GEO078,Eastern Europe / Caucasus / Serbia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Serbia,"Wikimedia Commons file source / El Paso Morning Times (El Paso, Tex.), Vol. 31, Ed. 2 Tuesday, May 9, 1911 - DPLA - 77dfff7dfa32456999b591c683442424 (page 6).jpg / page 100514980","El Paso Morning Times (El Paso, Tex.), Vol. 31, Ed. 2 Tuesday, May 9, 1911 - DPLA - 77dfff7dfa32456999b591c683442424 (page 6).jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01123,SURF-CAW2026R01123,Serbia,REG002,GEO078,Eastern Europe / Caucasus / Serbia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Serbia,Wikimedia Commons file source / Zivot i dela besmrtnog vozda Karadjordja - oglas.png / page 1221565,Zivot i dela besmrtnog vozda Karadjordja - oglas.png
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01131,SURF-CAW2026R01131,Cambodia,REG011,GEO093,Southeast Asia / Cambodia,auto_apply_candidate,high,place_text: Southeast Asia / Cambodia,Wikimedia Commons file source / AfficheAngkorGroslier.jpg / page 11066841,AfficheAngkorGroslier.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01140,SURF-CAW2026R01140,Benin,REG014,GEO061,Africa / Benin,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Benin,Wikimedia Commons file source / AOF-DY 1913 MiNr0042 mt B002a.jpg / page 66020347,AOF-DY 1913 MiNr0042 mt B002a.jpg
