surface_id,source_record_id,current_region_label,candidate_status,suggested_label,suggested_region_id,suggested_geo_id,confidence,match_field,match_count,match_evidence,title
SURF-CRG2026R2859,CRG2026R2859,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258293 - Art and Culture.jpeg
SURF-CRG2026R2860,CRG2026R2860,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258294 - Blood Donors - Campaign.jpeg
SURF-CRG2026R2861,CRG2026R2861,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258297 - International Women s Year.jpeg
SURF-CRG2026R2862,CRG2026R2862,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258298 - Tourist - Indonesian Orchids.jpeg
SURF-CRG2026R2863,CRG2026R2863,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258299 - Aeridachnis bogor var Apple Blossom Pink.jpeg
SURF-CRG2026R2864,CRG2026R2864,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258300 - Tourist - Indonesian Orchids.jpeg
SURF-CRG2026R2865,CRG2026R2865,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258301 - Stupas and damaged temple.jpeg
SURF-CRG2026R2866,CRG2026R2866,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258302 - Buddhist shrines and broken wall.jpeg
SURF-CRG2026R2867,CRG2026R2867,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258304 - Buddha and stupas.jpeg
SURF-CRG2026R2868,CRG2026R2868,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258306 - Independence.jpeg
SURF-CRG2026R2869,CRG2026R2869,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258307 - Independence.jpeg
SURF-CRG2026R2870,CRG2026R2870,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258308 - Independence.jpeg
SURF-CRG2026R2871,CRG2026R2871,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258310 - Family Planning.jpeg
SURF-CRG2026R2872,CRG2026R2872,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258311 - Family Planning.jpeg
SURF-CRG2026R2873,CRG2026R2873,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258313 - Clown Coris Coris angulata.jpeg
SURF-CRG2026R2874,CRG2026R2874,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 258314 - Saddle Butterflyfish Chaetodon ephippium.jpeg
SURF-CRG2026R2875,CRG2026R2875,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 301073 - Numeral.jpeg
SURF-CRG2026R2876,CRG2026R2876,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 301076 - Numeral.jpeg
SURF-CRG2026R2877,CRG2026R2877,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1975 - Colnect 301151 - Numeral.jpeg
SURF-CRG2026R2887,CRG2026R2887,Unresolved region,low_signal_geo_review,Canada,REG003,GEO026,low,sourceDescription,1,"Arthur C. Prentice: A Candid View of the Fur Industry . Book cover and contents. Copyright 1976, Clay Publishing Co. LTD., Bewdley, Ontario, Canada. Paperback, 319 pages, 14 x 21,5","A Candid View of the Fur Industry, by Arthur C. Prentice (book cover and contents).jpg"
SURF-CRG2026R2987,CRG2026R2987,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Book of Mormon - Indonesian.jpg
SURF-CRG2026R2944,CRG2026R2944,Unresolved region,low_signal_geo_review,Canada,REG003,GEO026,low,sourceDescription,1,"Back cover of Michael Byron's book “Pieces, An Anthology”, published by Aesthetic Research Center, Vancouver, Canada, 1976.","Michael Byron, Pieces, An Anthology, backcover (1976).jpg"
SURF-CRG2026R2878,CRG2026R2878,Unresolved region,low_signal_geo_review,Romania,REG002,GEO021,medium_high,placeText,7,Eastern Europe / Romania,ROM 1979 MiNr3666 mt B002.jpg
SURF-CRG2026R2988,CRG2026R2988,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258316 - Victory in World Badminton Championships.jpeg
SURF-CRG2026R2989,CRG2026R2989,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258317 - Victory in World Badminton Championships.jpeg
SURF-CRG2026R2990,CRG2026R2990,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258321 - World Human Settlements Day.jpeg
SURF-CRG2026R2991,CRG2026R2991,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258325 - World Health Day.jpeg
SURF-CRG2026R2992,CRG2026R2992,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258326 - World Health Day.jpeg
SURF-CRG2026R2993,CRG2026R2993,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258330 - Tourist - Lake Maninjau.jpeg
SURF-CRG2026R2994,CRG2026R2994,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258333 - Inauguration of Domestic Satellite System.jpeg
SURF-CRG2026R2995,CRG2026R2995,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258338 - President Suharto.jpeg
SURF-CRG2026R2996,CRG2026R2996,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258339 - President Suharto.jpeg
SURF-CRG2026R2997,CRG2026R2997,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258340 - President Suharto.jpeg
SURF-CRG2026R2998,CRG2026R2998,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258342 - Orchids.jpeg
SURF-CRG2026R2999,CRG2026R2999,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258343 - Vanda putri serang.jpeg
SURF-CRG2026R3000,CRG2026R3000,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258346 - National Reafforestation Week.jpeg
SURF-CRG2026R3001,CRG2026R3001,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258347 - Art and Culture.jpeg
SURF-CRG2026R3002,CRG2026R3002,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258348 - Art and Culture.jpeg
SURF-CRG2026R3003,CRG2026R3003,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258350 - Art and Culture.jpeg
SURF-CRG2026R3004,CRG2026R3004,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258351 - Art and Culture.jpeg
SURF-CRG2026R3005,CRG2026R3005,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258352 - Books for Children.jpeg
SURF-CRG2026R3006,CRG2026R3006,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258353 - Books for Children.jpeg
SURF-CRG2026R3007,CRG2026R3007,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258354 - UNICEF.jpeg
SURF-CRG2026R3008,CRG2026R3008,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 258356 - UNICEF.jpeg
SURF-CRG2026R3009,CRG2026R3009,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 301077 - Numeral.jpeg
SURF-CRG2026R3010,CRG2026R3010,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 301078 - Numeral.jpeg
SURF-CRG2026R3011,CRG2026R3011,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 301079 - Numeral.jpeg
SURF-CRG2026R3012,CRG2026R3012,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 301153 - Numeral.jpeg
SURF-CRG2026R3013,CRG2026R3013,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 301154 - Numeral.jpeg
SURF-CRG2026R3014,CRG2026R3014,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1976 - Colnect 838048 - Inauguration of Domestic Satellite System.jpeg
SURF-CRG2026R2966,CRG2026R2966,Unresolved region,manual_review,Azerbaijan,REG002,GEO081,medium_high,sourceSubjects,4,Global; release gate expansion; stamp; Category:1998 Winter Olympics on stamps Category:1998 stamps of Azerbaijan Category:Extracted images Category:Figure skating at the 1998 Wint,"Stamps of Azerbaijan, 1998-504.jpg"
SURF-GSU2026R023,GSU2026R023,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,3,Universities and colleges; College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Georgia Perimeter College; DeKalb Comm,"Focus, 1977-03-03"
SURF-CRG2026R3015,CRG2026R3015,Unresolved region,manual_review,Romania,REG002,GEO021,medium_high,placeText,6,Eastern Europe / Romania,Stamp 1977 - Lupta de la Rahova.jpg
SURF-CRG2026R3036,CRG2026R3036,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 117739 - National Sports Week.jpeg
SURF-CRG2026R3037,CRG2026R3037,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258358 - General Elections.jpeg
SURF-CRG2026R3038,CRG2026R3038,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258361 - National Scout Jamboree.jpeg
SURF-CRG2026R3039,CRG2026R3039,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258362 - National Scout Jamboree.jpeg
SURF-CRG2026R3040,CRG2026R3040,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258363 - Asian Oceanic Postal Union.jpeg
SURF-CRG2026R3041,CRG2026R3041,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258364 - Asian Oceanic Postal Union.jpeg
SURF-CRG2026R3042,CRG2026R3042,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258365 - Jakarta.jpeg
SURF-CRG2026R3043,CRG2026R3043,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258366 - Jakarta.jpeg
SURF-CRG2026R3044,CRG2026R3044,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258367 - Jakarta.jpeg
SURF-CRG2026R3045,CRG2026R3045,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258368 - Jakarta.jpeg
SURF-CRG2026R3046,CRG2026R3046,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258369 - Jakarta.jpeg
SURF-CRG2026R3047,CRG2026R3047,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258370 - Amphilex 77 International Stamp Exhibition - Envelope.jpeg
SURF-CRG2026R3048,CRG2026R3048,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258372 - Amphilex 77 International Stamp Exhibition - Blue rose.jpeg
SURF-CRG2026R3049,CRG2026R3049,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258373 - Amphilex 77 International Stamp Exhibition.jpeg
SURF-CRG2026R3050,CRG2026R3050,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258374 - Amphilex 77 International Stamp Exhibition.jpeg
SURF-CRG2026R3051,CRG2026R3051,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258375 - Amphilex 77 International Stamp Exhibition.jpeg
SURF-CRG2026R3052,CRG2026R3052,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258376 - Amphilex 77 International Stamp Exhibition.jpeg
SURF-CRG2026R3053,CRG2026R3053,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258377 - National Sports Week.jpeg
SURF-CRG2026R3054,CRG2026R3054,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258378 - National Sports Week.jpeg
SURF-CRG2026R3055,CRG2026R3055,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258379 - National Koran Reading Contest.jpeg
SURF-CRG2026R3056,CRG2026R3056,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258381 - Association of South East Asian Nations.jpeg
SURF-CRG2026R3057,CRG2026R3057,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258382 - Association of South East Asian Nations.jpeg
SURF-CRG2026R3035,CRG2026R3035,Unresolved region,manual_review,Pakistan,REG012,GEO052,medium_high,placeText,8,South Asia / Pakistan,Stamp of Indonesia - 1977 - Colnect 258384 - Economic Cooperation with Pakistan.jpeg
SURF-CRG2026R3058,CRG2026R3058,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258385 - Orchids.jpeg
SURF-CRG2026R3059,CRG2026R3059,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258387 - Dendrobium spectabile.jpeg
SURF-CRG2026R3060,CRG2026R3060,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258388 - Orchids.jpeg
SURF-CRG2026R3061,CRG2026R3061,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258389 - Orchids.jpeg
SURF-CRG2026R3062,CRG2026R3062,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258391 - National Health Campaign.jpeg
SURF-CRG2026R3063,CRG2026R3063,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258394 - Proboscis Monkey Nasalis larvatus.jpeg
SURF-CRG2026R3064,CRG2026R3064,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 258396 - Tiger Panthera tigris.jpeg
SURF-CRG2026R3065,CRG2026R3065,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 301082 - Numeral.jpeg
SURF-CRG2026R3066,CRG2026R3066,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 301083 - Numeral.jpeg
SURF-CRG2026R3067,CRG2026R3067,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1977 - Colnect 301084 - Numeral.jpeg
