cluster_key,source_family,region,theme,five_year_bucket,actual_year_span,global_scope_policy,cluster_size,role_rows,packet_scale,packet_readiness,cover_main_requirement,normal_main_policy,normal_main_target_min,sub_target_min,sub_target_max,appendix_policy,card_policy,minimum_text_pages,editorial_page_requirement,reading_note_requirement,folder_directory_mode,content_tree_depth,layout_family,node_explanation_required,reason
Global / transnational|Modern typography and layout|Wikimedia Commons|1970-1974,Wikimedia Commons,Global / transnational,Modern typography and layout,1970-1974,1970-1974,global_host_requires_scope_review,673,673,large,scope_review_before_packet,cover_main_required,multiple_normal_mains_allowed_under_cover,10,10,355,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,15,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),large_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=large; sub_candidates=355; card_candidates=250; scope=global_host_requires_scope_review; lane=macro_cluster_needs_split
Uruguay|Modern typography and layout|Wikimedia Commons|1880-1884,Wikimedia Commons,Uruguay,Modern typography and layout,1880-1884,1880-1884,region_specific_or_not_global,11,11,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,2,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=9; card_candidates=0; scope=region_specific_or_not_global; lane=strong_packet_candidate
Aotearoa New Zealand|Modern typography and layout|Wikimedia Commons|1900-1904,Wikimedia Commons,Aotearoa New Zealand,Modern typography and layout,1900-1904,1902-1904,region_specific_or_not_global,10,10,medium,card_or_appendix_pool,cover_main_required,normal_main_anchor_selection_needed,1,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=1; card_candidates=9; scope=region_specific_or_not_global; lane=card_context_cluster
Aotearoa New Zealand|Modern typography and layout|Wikimedia Commons|1940-1944,Wikimedia Commons,Aotearoa New Zealand,Modern typography and layout,1940-1944,1940-1944,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,single_normal_main_expected,1,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=7; card_candidates=2; scope=region_specific_or_not_global; lane=packet_parentage_review
Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1915-1919,Wikimedia Commons,Australia / Indigenous,Modern typography and layout,1915-1919,1915-1919,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,multiple_normal_mains_allowed_under_cover,2,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=8; card_candidates=0; scope=region_specific_or_not_global; lane=packet_parentage_review
Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1930-1934,Wikimedia Commons,Australia / Indigenous,Modern typography and layout,1930-1934,1930-1934,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,2,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=6; card_candidates=2; scope=region_specific_or_not_global; lane=strong_packet_candidate
Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1935-1939,Wikimedia Commons,Australia / Indigenous,Modern typography and layout,1935-1939,1935-1939,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=2; card_candidates=4; scope=region_specific_or_not_global; lane=strong_packet_candidate
Australia / Indigenous|Modern typography and layout|Wikimedia Commons|2010-2014,Wikimedia Commons,Australia / Indigenous,Modern typography and layout,2010-2014,2010-2014,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=4; card_candidates=0; scope=region_specific_or_not_global; lane=strong_packet_candidate
Azerbaijan|Modern typography and layout|Wikimedia Commons|1990-1994,Wikimedia Commons,Azerbaijan,Modern typography and layout,1990-1994,1992-1994,region_specific_or_not_global,10,10,medium,card_or_appendix_pool,cover_main_required,normal_main_anchor_selection_needed,0,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=0; card_candidates=9; scope=region_specific_or_not_global; lane=card_context_cluster
Brazil|Modern typography and layout|Wikimedia Commons|1920-1924,Wikimedia Commons,Brazil,Modern typography and layout,1920-1924,1920-1924,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=5; card_candidates=2; scope=region_specific_or_not_global; lane=strong_packet_candidate
Brazil|Modern typography and layout|Wikimedia Commons|1935-1939,Wikimedia Commons,Brazil,Modern typography and layout,1935-1939,1935-1938,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,normal_main_anchor_selection_needed,1,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=4; card_candidates=5; scope=region_specific_or_not_global; lane=packet_parentage_review
Chile|Modern typography and layout|Wikimedia Commons|2010-2014,Wikimedia Commons,Chile,Modern typography and layout,2010-2014,2010-2013,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=7; card_candidates=0; scope=region_specific_or_not_global; lane=strong_packet_candidate
China / Hong Kong|Modern typography and layout|Wikimedia Commons|1910-1914,Wikimedia Commons,China / Hong Kong,Modern typography and layout,1910-1914,1910-1912,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,normal_main_anchor_selection_needed,1,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=2; card_candidates=5; scope=region_specific_or_not_global; lane=packet_parentage_review
Egypt|Modern typography and layout|Wikimedia Commons|1945-1949,Wikimedia Commons,Egypt,Modern typography and layout,1945-1949,1945-1949,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=4; card_candidates=3; scope=region_specific_or_not_global; lane=strong_packet_candidate
Germany|World War and public-information graphics|Wikimedia Commons|1970-1974,Wikimedia Commons,Germany,World War and public-information graphics,1970-1974,1971-1972,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,multiple_normal_mains_allowed_under_cover,2,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=6; card_candidates=2; scope=region_specific_or_not_global; lane=packet_parentage_review
Global / transnational|Travel and transport poster culture|Wikimedia Commons|1970-1974,Wikimedia Commons,Global / transnational,Travel and transport poster culture,1970-1974,1970-1974,global_host_requires_scope_review,10,10,medium,scope_review_before_packet,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=4; card_candidates=2; scope=global_host_requires_scope_review; lane=strong_packet_candidate
India|Modern typography and layout|Wikimedia Commons|1960-1964,Wikimedia Commons,India,Modern typography and layout,1960-1964,1960-1962,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,normal_main_anchor_selection_needed,1,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=9; card_candidates=1; scope=region_specific_or_not_global; lane=packet_parentage_review
Iran|Modern typography and layout|Wikimedia Commons|2015-2019,Wikimedia Commons,Iran,Modern typography and layout,2015-2019,2015-2019,region_specific_or_not_global,10,10,medium,structure_candidate_requires_manual_packet_review,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=7; card_candidates=0; scope=region_specific_or_not_global; lane=strong_packet_candidate
Italy|Modern typography and layout|Wikimedia Commons|1870-1874,Wikimedia Commons,Italy,Modern typography and layout,1870-1874,1870-1874,region_specific_or_not_global,10,10,medium,card_or_appendix_pool,cover_main_required,normal_main_anchor_selection_needed,0,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=0; card_candidates=10; scope=region_specific_or_not_global; lane=card_context_cluster
Latin America|Modern typography and layout|Wikimedia Commons|1970-1974,Wikimedia Commons,Latin America,Modern typography and layout,1970-1974,1970-1974,region_specific_or_not_global,10,10,medium,card_or_appendix_pool,cover_main_required,normal_main_anchor_selection_needed,0,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=0; card_candidates=10; scope=region_specific_or_not_global; lane=card_context_cluster
Nigeria|Modern typography and layout|Wikimedia Commons|1950-1954,Wikimedia Commons,Nigeria,Modern typography and layout,1950-1954,1950-1954,region_specific_or_not_global,10,10,medium,parentage_signal_needed,cover_main_required,normal_main_anchor_selection_needed,1,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=4; card_candidates=6; scope=region_specific_or_not_global; lane=packet_parentage_review
Palestine / transnational|World War and public-information graphics|Wikimedia Commons|1940-1944,Wikimedia Commons,Palestine / transnational,World War and public-information graphics,1940-1944,1940-1941,global_host_requires_scope_review,10,10,medium,scope_review_before_packet,cover_main_required,multiple_normal_mains_allowed_under_cover,3,3,5,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,5,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),medium_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=medium; sub_candidates=3; card_candidates=0; scope=global_host_requires_scope_review; lane=strong_packet_candidate
