capture_uid,capture_id,capture_file,source_name,source_identifier,source_title,period_band,image_state,source_reading_text_length,all_context_text_length,completeness_proxy,group_count,primary_group_id,primary_relation_label,primary_group_action,recommended_disposition,disposition_reason,requires_group_review
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0099,CRG2026R0099,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Amsterdam - Rijksmuseum 1885 - Gallery of Honour (1st Floor) - Still Life with Turkey Pie 1627 by Pieter Claesz..jpg / page 39764452,39764452,Amsterdam - Rijksmuseum 1885 - Gallery of Honour (1st Floor) - Still Life with Turkey Pie 1627 by Pieter Claesz..jpg,pre_1930,IMG03,1285,1812,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0100,CRG2026R0100,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / HYMNES et PAVILLONS DʼINDOCHINE 1941 Leaders flags anthems of French Indochina WW2 Vichy France 50 LUANG-PRABANG Le Patriote Lao Hymne national Laotien Thong Dy 01 - IDEO. Hanoi...,123916651,HYMNES et PAVILLONS DʼINDOCHINE 1941 Leaders flags anthems of French Indochina WW2 Vichy France 50 LUANG-PRABANG Le Patriote Lao Hymne national Laotien Thong Dy 01 - IDEO. Hanoi Unidentified author designer No know copyright restrict.jpg,pre_1930,IMG03,3091,3402,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0101,CRG2026R0101,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1890 MiNr0061 pm B002.jpg / page 62301342,62301342,ITA 1890 MiNr0061 pm B002.jpg,pre_1930,IMG03,2152,2580,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0102,CRG2026R0102,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Reid•Rambles·on·the·Golden·Coast•1886•001•Cover.jpg / page 122406211,122406211,Reid•Rambles·on·the·Golden·Coast•1886•001•Cover.jpg,pre_1930,IMG03,614,1064,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0103,CRG2026R0103,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Mystery of a Hansom cab Fergus W. Hume c. 1887.jpg / page 112207878,112207878,Mystery of a Hansom cab Fergus W. Hume c. 1887.jpg,pre_1930,IMG03,710,1159,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0104,CRG2026R0104,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Faridkot - 1887 - Colnect 549885 - 1 - Queen Victoria - overprinted.jpeg / page 115775117,115775117,Stamp of Faridkot - 1887 - Colnect 549885 - 1 - Queen Victoria - overprinted.jpeg,pre_1930,IMG03,377,857,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0105,CRG2026R0105,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Nabha - 1887 - Colnect 614391 - Queen Victoria overprint.jpeg / page 115781596,115781596,Stamp of Nabha - 1887 - Colnect 614391 - Queen Victoria overprint.jpeg,pre_1930,IMG03,251,720,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0106,CRG2026R0106,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Nabha - 1887 - Colnect 614392 - Queen Victoria overprint.jpeg / page 115781615,115781615,Stamp of Nabha - 1887 - Colnect 614392 - Queen Victoria overprint.jpeg,pre_1930,IMG03,251,720,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0107,CRG2026R0107,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Transvaal - 1887 - Colnect 438169 - Wagon with One Shaft.jpeg / page 115843662,115843662,Stamp of Transvaal - 1887 - Colnect 438169 - Wagon with One Shaft.jpeg,pre_1930,IMG03,299,768,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0108,CRG2026R0108,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564761 - Queen Victoria UK Overstamped.jpeg / page 115842451,115842451,Stamp of Zululand - 1888 - Colnect 564761 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0109,CRG2026R0109,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564763 - Queen Victoria UK Overstamped.jpeg / page 115842457,115842457,Stamp of Zululand - 1888 - Colnect 564763 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0110,CRG2026R0110,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564764 - Queen Victoria UK Overstamped.jpeg / page 115842464,115842464,Stamp of Zululand - 1888 - Colnect 564764 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0111,CRG2026R0111,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564767 - Queen Victoria Natal Overstamped.jpeg / page 115842490,115842490,Stamp of Zululand - 1888 - Colnect 564767 - Queen Victoria Natal Overstamped.jpeg,pre_1930,IMG03,264,744,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0112,CRG2026R0112,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564769 - Queen Victoria UK Overstamped.jpeg / page 115842514,115842514,Stamp of Zululand - 1888 - Colnect 564769 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0113,CRG2026R0113,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564771 - Queen Victoria UK Overstamped.jpeg / page 115842556,115842556,Stamp of Zululand - 1888 - Colnect 564771 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0114,CRG2026R0114,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564772 - Queen Victoria UK Overstamped.jpeg / page 115842578,115842578,Stamp of Zululand - 1888 - Colnect 564772 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0115,CRG2026R0115,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Zululand - 1888 - Colnect 564773 - Queen Victoria UK Overstamped.jpeg / page 115842594,115842594,Stamp of Zululand - 1888 - Colnect 564773 - Queen Victoria UK Overstamped.jpeg,pre_1930,IMG03,240,717,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0116,CRG2026R0116,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / Bandontwerp voor N. van Harpen, Losse en scherpe patronen, 1889, RP-T-2015-41-630.jpg / page 84686350",84686350,"Bandontwerp voor N. van Harpen, Losse en scherpe patronen, 1889, RP-T-2015-41-630.jpg",pre_1930,IMG03,3072,3450,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0117,CRG2026R0117,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / Coliseum Theatre film poster, Seattle, November 19-25, 1921 (MOHAI 13578).jpg / page 97061178",97061178,"Coliseum Theatre film poster, Seattle, November 19-25, 1921 (MOHAI 13578).jpg",pre_1930,IMG03,2906,3216,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0118,CRG2026R0118,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / DR 1941 781 Adolf Hitler.jpg / page 33416750,33416750,DR 1941 781 Adolf Hitler.jpg,pre_1930,IMG03,304,731,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0119,CRG2026R0119,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / DR 1941 785 Adolf Hitler.jpg / page 33416764,33416764,DR 1941 785 Adolf Hitler.jpg,pre_1930,IMG03,304,731,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0120,CRG2026R0120,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Peruna Almanac book cover image - DPLA - 66e9827abd02be3f3cf4d9dd48c99743.jpg / page 134773204,134773204,Peruna Almanac book cover image - DPLA - 66e9827abd02be3f3cf4d9dd48c99743.jpg,pre_1930,IMG03,2105,2581,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0121,CRG2026R0121,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Nabha - 1889 - Colnect 614398 - Queen Victoria overprint.jpeg / page 115781683,115781683,Stamp of Nabha - 1889 - Colnect 614398 - Queen Victoria overprint.jpeg,pre_1930,IMG03,251,720,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0122,CRG2026R0122,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / StateLibQld 1 131439 Advertising poster for the sale of land at Ascog Estate, Toowong, , 1889.jpg / page 12671887",12671887,"StateLibQld 1 131439 Advertising poster for the sale of land at Ascog Estate, Toowong, , 1889.jpg",pre_1930,IMG03,1411,1907,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0123,CRG2026R0123,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / StateLibQld 2 129659 Advertising poster for land sale at Wellington Point, 1889.jpg / page 26215198",26215198,"StateLibQld 2 129659 Advertising poster for land sale at Wellington Point, 1889.jpg",pre_1930,IMG03,1136,1618,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0124,CRG2026R0124,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1890 MiNr0P018 pm B002a.jpg / page 63967801,63967801,ITA 1890 MiNr0P018 pm B002a.jpg,pre_1930,IMG03,1287,1717,100,1,SRLG0098,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0125,CRG2026R0125,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1890 MiNr0P05 pm B002.jpg / page 63920566,63920566,ITA 1890 MiNr0P05 pm B002.jpg,pre_1930,IMG03,1552,1980,100,1,SRLG0098,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0126,CRG2026R0126,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1890 MiNr0P07b pm B002a.jpg / page 63945976,63945976,ITA 1890 MiNr0P07b pm B002a.jpg,pre_1930,IMG03,1239,1669,100,1,SRLG0098,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0127,CRG2026R0127,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1890 MiNr0P08b pm B002.jpg / page 63946439,63946439,ITA 1890 MiNr0P08b pm B002.jpg,pre_1930,IMG03,1277,1706,100,1,SRLG0098,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0128,CRG2026R0128,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1893 MiNrP019 pm B002.jpg / page 63859771,63859771,ITA 1893 MiNrP019 pm B002.jpg,pre_1930,IMG03,1807,2235,100,1,SRLG0098,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0129,CRG2026R0129,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Albania - 2009 - Colnect 375193 - Stan Laurel 1890-1965 Oliver Hardy 1892-1957 comedians.jpeg / page 98418629,98418629,Stamp of Albania - 2009 - Colnect 375193 - Stan Laurel 1890-1965 Oliver Hardy 1892-1957 comedians.jpeg,pre_1930,IMG03,359,860,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0130,CRG2026R0130,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / Book cover of A Southern Cross Fairy Tale by Kate M Clark, 1891.jpg / page 102149882",102149882,"Book cover of A Southern Cross Fairy Tale by Kate M Clark, 1891.jpg",pre_1930,IMG03,583,1049,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
