surface_id,source_name,region,trace_state,trace_tier,tree_id,declared_edge_count,found_edge_count,object_node_gate,subject_anchor_gate,evidence_return_gate,source_root_gate,branch_class,status,note
SURF-LPC2026R070,NAIDOC Poster Gallery,Australia / Indigenous,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0721,Creator-contributed record via Wikimedia Commons,Latin America / Chile,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0780,PhilPost via Wikimedia Commons,Southeast Asia / Philippines,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00437,Creator-contributed record via Wikimedia Commons,Southeast Asia / Indonesia,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01720,Creator-contributed record via Wikimedia Commons,Eastern Europe / Caucasus / Romania,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0280,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01468,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Azerbaijan,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0020,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0317,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Georgia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04207,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04208,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04209,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04210,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,5,5,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00438,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04211,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,5,5,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01348,Wikimedia Commons contributor record via Wikimedia Commons,East Asia / Korea,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0370,Creator-contributed record via Wikimedia Commons,Latin America / Argentina,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01610,Creator-contributed record via Wikimedia Commons,Eastern Europe / Caucasus / Poland,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0907,Creator-contributed record via Wikimedia Commons,Latin America / Colombia,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R03530,flickr.com via Wikimedia Commons,Oceania / Pacific / Australia / Indigenous,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R02414,Creator-contributed record via Wikimedia Commons,Latin America / Caribbean / Cuba,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R03605,Creator-contributed record via Wikimedia Commons,South Asia / Bangladesh,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00162,Creator-contributed record via Wikimedia Commons,South Asia / Bangladesh,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0516,Creator-contributed record via Wikimedia Commons,Latin America / Brazil,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1255,Creator-contributed record via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00163,Creator-contributed record via Wikimedia Commons,South Asia / Bangladesh,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01611,Creator-contributed record via Wikimedia Commons,Eastern Europe / Caucasus / Poland,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00177,Creator-contributed record via Wikimedia Commons,South Asia / India,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0583,cloudmakingmachine.de via Wikimedia Commons,Middle East and North Africa / Iraq,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1367,Creator-contributed record via Wikimedia Commons,Latin America / Peru,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1368,Creator-contributed record via Wikimedia Commons,Latin America / Peru,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0009,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-SCG1931R0012,Wits University WiredSpace,South Africa,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0281,Creator-contributed record via Wikimedia Commons,Latin America / Argentina,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R03854,Creator-contributed record via Wikimedia Commons,South Asia / India,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-SCG1931R0009,Wits University WiredSpace,South Africa,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-SCG1931R0010,Wits University WiredSpace,South Africa,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01206,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0169,Creator-contributed record via Wikimedia Commons,Central Asia / Uzbekistan,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0015,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01085,Kazakhstan Post via Wikimedia Commons,Central Asia / Kazakhstan,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0016,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01832,Creator-contributed record via Wikimedia Commons,Eastern Europe / Caucasus / Ukraine,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00010,Creator-contributed record via Wikimedia Commons,Africa / Nigeria,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04536,Wikimedia Commons contributor record via Wikimedia Commons,Southeast Asia / Vietnam,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R01387,Creator-contributed record via Wikimedia Commons,East Asia / Taiwan,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0088,Creator-contributed record via Wikimedia Commons,Africa / Nigeria,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04539,Wikimedia Commons contributor record via Wikimedia Commons,Southeast Asia / Vietnam,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00178,Creator-contributed record via Wikimedia Commons,South Asia / India,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0023,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0024,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0025,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0026,Creator-contributed record via Wikimedia Commons,East Asia / China,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0282,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0283,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0284,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0285,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0286,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0287,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0288,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0289,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0290,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0291,Colnect via Wikimedia Commons,Azerbaijan,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00439,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V3R00440,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04212,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCT2026R04213,Colnect via Wikimedia Commons,Southeast Asia / Indonesia,accepted,source_verified,TRTREE016,5,5,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CRB2026V2R0192,Colnect via Wikimedia Commons,Indonesia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
