source_file,capture_id,priority,action_type,risk_flags,year,region,image_state,title,source_name,recommendation
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00370,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ethiopia,IMG03,Ethiopia stamp type 5 color.jpg,Wikimedia Commons file source / Ethiopia stamp type 5 color.jpg / page 10896488,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00371,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2022,Africa / Ethiopia,IMG03,Dawit II stamp.jpg,Wikimedia Commons file source / Dawit II stamp.jpg / page 119142777,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00372,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2022,Africa / Ethiopia,IMG03,Iyasu the Great stamp.webp,Wikimedia Commons file source / Iyasu the Great stamp.webp / page 119143509,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00373,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2022,Africa / Ethiopia,IMG03,LowQ Fasil stamp.jpg,Wikimedia Commons file source / LowQ Fasil stamp.jpg / page 119143371,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00374,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2022,Africa / Ethiopia,IMG03,Sarsa Dengel stamp.webp,Wikimedia Commons file source / Sarsa Dengel stamp.webp / page 119143179,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00375,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2022,Africa / Ethiopia,IMG03,Stamp of Mentiwab of Gonder.jpg,Wikimedia Commons file source / Stamp of Mentiwab of Gonder.jpg / page 119143507,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00381,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Africa / Ghana,IMG03,Ghana stamp type A1.jpg,Wikimedia Commons file source / Ghana stamp type A1.jpg / page 11643005,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00382,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Africa / Ghana,IMG03,Ghana stamp type A2.jpg,Wikimedia Commons file source / Ghana stamp type A2.jpg / page 11643006,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00383,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Africa / Ghana,IMG03,Ghana stamp type A3.jpg,Wikimedia Commons file source / Ghana stamp type A3.jpg / page 11643008,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00384,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Africa / Ghana,IMG03,Ghana stamp type B1.jpg,Wikimedia Commons file source / Ghana stamp type B1.jpg / page 11643010,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00385,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Africa / Ghana,IMG03,Ghana stamp type C1.jpg,Wikimedia Commons file source / Ghana stamp type C1.jpg / page 11643012,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00386,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C10.jpg,Wikimedia Commons file source / Ghana stamp type C10.jpg / page 11643034,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00387,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2010,Africa / Ghana,IMG03,Ghana stamp type C2.jpg,Wikimedia Commons file source / Ghana stamp type C2.jpg / page 11643014,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00388,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C3.jpg,Wikimedia Commons file source / Ghana stamp type C3.jpg / page 11643015,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00389,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C4.jpg,Wikimedia Commons file source / Ghana stamp type C4.jpg / page 11643017,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00390,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C5.jpg,Wikimedia Commons file source / Ghana stamp type C5.jpg / page 11643021,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00391,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C6.jpg,Wikimedia Commons file source / Ghana stamp type C6.jpg / page 11643022,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00392,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C7.jpg,Wikimedia Commons file source / Ghana stamp type C7.jpg / page 11643023,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00393,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C8.jpg,Wikimedia Commons file source / Ghana stamp type C8.jpg / page 11643026,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00394,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Ghana,IMG03,Ghana stamp type C9.jpg,Wikimedia Commons file source / Ghana stamp type C9.jpg / page 11643031,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00397,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2015,Africa / Ghana,IMG03,Ghana stamp type C7B.jpg,Wikimedia Commons file source / Ghana stamp type C7B.jpg / page 38499266,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00398,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2017,Africa / Ghana,IMG03,Ghana stamp type PO1.jpg,Wikimedia Commons file source / Ghana stamp type PO1.jpg / page 64649853,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00437,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2010,Africa / Kenya,IMG03,East Africa stamp type DB4.jpg,Wikimedia Commons file source / East Africa stamp type DB4.jpg / page 12265597,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00438,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Africa / Kenya,IMG03,East Africa stamp type BA1A.jpg,Wikimedia Commons file source / East Africa stamp type BA1A.jpg / page 17402122,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00439,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Africa / Kenya,IMG03,East Africa stamp type DB8.jpg,Wikimedia Commons file source / East Africa stamp type DB8.jpg / page 12859501,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00440,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2011,Africa / Kenya,IMG03,Kenya stamp type AA1.jpg,Wikimedia Commons file source / Kenya stamp type AA1.jpg / page 17182242,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00441,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Africa / Kenya,IMG03,Kenya stamp type AA10.jpg,Wikimedia Commons file source / Kenya stamp type AA10.jpg / page 17182302,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00442,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Africa / Kenya,IMG03,Kenya stamp type AA11.jpg,Wikimedia Commons file source / Kenya stamp type AA11.jpg / page 17182306,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00443,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2011,Africa / Kenya,IMG03,Kenya stamp type AA2.jpg,Wikimedia Commons file source / Kenya stamp type AA2.jpg / page 17182245,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00444,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2011,Africa / Kenya,IMG03,Kenya stamp type AA3A.jpg,Wikimedia Commons file source / Kenya stamp type AA3A.jpg / page 17182251,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00445,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2011,Africa / Kenya,IMG03,Kenya stamp type AA3B.jpg,Wikimedia Commons file source / Kenya stamp type AA3B.jpg / page 17182260,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00446,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2011,Africa / Kenya,IMG03,Kenya stamp type AA4.jpg,Wikimedia Commons file source / Kenya stamp type AA4.jpg / page 17182263,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00447,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic; weak_platform_or_self_published,2011,Africa / Kenya,IMG03,Kenya stamp type AA5.jpg,Wikimedia Commons file source / Kenya stamp type AA5.jpg / page 17182265,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00448,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Africa / Kenya,IMG03,Kenya stamp type AA6A.jpg,Wikimedia Commons file source / Kenya stamp type AA6A.jpg / page 17182266,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R00449,P0,card_or_appendix_reclass_review,post_2010_stamp_or_philatelic,2011,Africa / Kenya,IMG03,Kenya stamp type AA6B.jpg,Wikimedia Commons file source / Kenya stamp type AA6B.jpg / page 17182270,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
