capture_id,source_id,source_name,source_identifier,source_record_url,source_title,macro_region,country_or_region,image_presence_code,image_url_detected,quality_score,design_signal_score,design_signal_terms,authority_score,authority_tier,authority_terms,text_evidence_chars,risk_flags,surface_readiness,recommended_action,rights_boundary
NMIIC2026R0167,NMSS2026R0140,Museum of History of Medicine in Armenia,Q20517688,https://ysmu.am/hayastani-bzhshkutyan-patmutyan-tan/,Հայաստանի բժշկության պատմության թանգարան - ԵՐԵՎԱՆԻ ՄԽԻԹԱՐ ՀԵՐԱՑՈւ ԱՆՎԱՆ ՊԵՏԱԿԱՆ ԲԺՇԿԱԿԱՆ ՀԱՄԱԼՍԱՐԱՆ,Eastern Europe,Caucasus,IMG02,https://ysmu.am/v2/wp-content/uploads/2023/06/0c95c3b8.jpg,5,0,,3,museum,museum,855,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0168,NMSS2026R0315,Baku Museum of Miniature Books,Q2559058,https://minibooks.az,Miniatür Kitab Muzeyi - Minibooks.az,Latin America,Caribbean,IMG02,https://minibooks.az/wp-content/uploads/IMG_0915-116x300.jpg,5,0,,3,museum,museum,600,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0169,NMSS2026R0336,French Institute of Azerbaijan,Q24052858,https://www.ifa.az/fr/,Home | IFA,MENA,Qatar,IMG02,https://www.ifa.az/themes/ifa/media/img/news_default_icon_01.png,7,0,,3,institute,cultural center; institute,524,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0170,NMSS2026R0379,Hrodna State Historico-Archaeological Museum,Q4150043,https://1win-1-win.com/ru_by/1win-by/,1Win By букмекерская контора - официальный сайт 1Вин Беларусь,Eastern Europe,Caucasus,IMG02,https://1win-1-win.com/wp-content/uploads/2023/01/risunok-1-4.webp,5,0,,3,museum,museum,815,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0171,NMSS2026R0384,"IBB, Minsk",Q131575376,https://ibb.by,"Зал для проведения мероприятий, Ареда площадки под мероприятие - IBB Минск",Eastern Europe,Caucasus,IMG02,https://thb.tildacdn.biz/tild3631-6234-4138-a164-393337306532/-/resize/504x/Hotel.JPG,4,0,,2,cultural_center,cultural center,731,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0172,NMSS2026R0369,House of Crafts,Q20827850,http://gnckult.by/dom-remesel/,Раённы Дом рамёстваў,Africa,Ghana,IMG02,http://gnckult.by/wp-content/uploads/2015/03/1.jpg,7,0,,3,museum,craft; museum,1076,missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0173,NMSS2026R0349,Memorial Museum-Workshop of Zair Isakavič Azhur,Q13031455,https://azgur.by:443/,Главная страница - Мемориальный музей-мастерская З.И. Азгура,Eastern Europe,Caucasus,IMG02,https://azgur.by/wp-content/uploads/2023/12/dsc08540.webp,6,1,workshop,3,museum,museum,1071,overbroad_country_or_region; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0174,NMSS2026R0414,Muzei Lidskogo brovara,Q115442221,https://museum.lidskae.by/,Музей лидского бровара – экскурсии на завод Лидского пива,Eastern Europe,Caucasus,IMG02,https://museum.lidskae.by/img/ogimage.jpg,5,0,,3,museum,museum,754,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0175,NMSS2026R0419,11/07/95 Gallery,Q25555141,https://galerija110795.ba/,Frontpage - Galerija 11/07/95,Eastern Europe,Caucasus,IMG02,https://galerija110795.ba/app/uploads/2015/01/Anti_masonski_plakati1-scaled.jpg,7,2,exhibition,3,museum,gallery; museum,801,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0176,NMSS2026R0374,Palace of Culture of the Minsk Tractor Works,Q87188913,https://dkmtz.by,Дворец культуры МТЗ,Eastern Europe,Caucasus,IMG02,http://dkmtz.by/wp-content/uploads/2025/10/ЛОГОТИП-НА-ПРОЗРАЧНОМ-ФОНЕ-2.png,4,0,,2,cultural_center,cultural center,1004,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0177,NMSS2026R0627,Collegium Artisticum,Q13081494,https://www.collegium.ba/,JU Collegium artisticum Sarajevo,Eastern Europe,Caucasus,IMG02,https://www.collegium.ba/wp-content/uploads/2026/04/image-12_nobg_Website_Square.png,5,0,,3,museum,museum,626,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0178,NMSS2026R0628,Cultural center Gradiška,Q110049015,https://kcgradiska.com/,Naslovna - ЈУ Културни центар Градишка,Eastern Europe,Caucasus,IMG02,https://kcgradiska.com/wp-content/uploads/2021/04/kc-gradiska.png,4,0,,2,cultural_center,cultural center,1002,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0179,NMSS2026R0629,Cultural center Trebinje,Q61134138,https://kctrebinje.com/?_rstr_nocache=rstr538639ccfe8ab00c,Културни центар Требиње,Eastern Europe,Caucasus,IMG02,https://kctrebinje.com/h-content/themes/h-theme-child/media/social-image.jpg,4,0,,2,cultural_center,cultural center,738,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0180,NMSS2026R0635,Ethno Village Čardaci,Q67925197,https://www.cardaci.ba/,Turističko naselje Čardaci,Eastern Europe,Caucasus,IMG02,https://cardaci.ba/share.jpg,5,0,,3,museum,museum,878,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0181,NMSS2026R0659,Alliance française Stara Zagora,Q101417751,https://afbg.org/,CAPTOGEL : Kasihpaham Situs Toto Slot Online Terjamin Win & Terpercaya Hari Ini ! Clear Search Search Filter Options,Latin America,Caribbean,IMG02,https://veldrive.com/WFMKHfPR/terbangkerank1kitakawan.jpeg,-1,0,,2,cultural_center,cultural center,937,spam_or_seo_pollution; overbroad_country_or_region; missing_design_signal,quarantine_not_counted,exclude until source is replaced or manually repaired,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0182,NMSS2026R0652,"Library ""Branko Radičević"" in Derventa",Q31184087,https://bibliotekaderventa.com/,Библиотека Дервента - Најважнији догађаји у народној библиотеци,Eastern Europe,Caucasus,IMG02,https://bibliotekaderventa.com/images/biblioteka/biblioteka.jpg,4,0,,2,library,library,726,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0183,NMSS2026R0637,"Franciscan friary and church of St John the Baptist, Kraljeva Sutjeska",Q931577,https://kraljeva-sutjeska.com/,Franjevački samostan Kraljeva Sutjeska - Mir i dobro!,Eastern Europe,Caucasus,IMG02,https://kraljeva-sutjeska.com/wp-content/uploads/2020/01/005-child-b.png,4,0,,2,library,library,885,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0184,NMSS2026R0653,4 - ti may - 1897,Q107723878,https://nch-4mai-batak.com/,"Начало - Народно Читалище ""4-ти МАЙ"" - 1897 г.",Eastern Europe,Caucasus,IMG02,https://nch-4mai-batak.com/wp-content/uploads/2024/07/tancova-formaca-BIS.jpg,4,0,,2,library,library,735,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0185,NMSS2026R0662,"Archaeological museum, Plovdiv",Q637043,https://ramplovdiv.com/,Регионален археологически музей - Пловдив,Eastern Europe,Caucasus,IMG02,https://ramplovdiv.com/wp-content/uploads/2026/04/HERO-SOCIAL.jpg,5,0,,3,museum,museum,712,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0186,NMSS2026R0640,Gradiška National Library,Q31181875,https://www.biblioteka-gradiska.com/,ЈУ НАРОДНА БИБЛИОТЕКА ГРАДИШКА - ЈУ НАРОДНА БИБЛИОТЕКА ГРАДИШКА,Eastern Europe,Caucasus,IMG02,https://www.biblioteka-gradiska.com/wp-content/uploads/2023/04/2023-04-04-1.png,6,0,,4,national_library,library; national library,727,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0187,NMSS2026R0644,Historical Museum of Bosnia and Herzegovina,Q1621007,https://muzej.ba/,Historijski Muzej Bosne i Hercegovine,Eastern Europe,Caucasus,IMG02,https://muzej.ba/wp-content/uploads/2024/09/IMG-20230429-WA0012.jpg,5,0,,3,museum,museum,649,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0188,NMSS2026R0649,Kozara Museum in Prijedor,Q12755803,https://muzejkozare.org/,Dobrodošli na zvaničnu prezentaciju - Muzej Kozare,Eastern Europe,Caucasus,IMG02,https://muzejkozare.org/wp-content/uploads/2023/11/IMG_20230715_164722.jpg,5,0,,3,museum,museum,991,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0189,NMSS2026R0695,Chamo,Q108337522,https://chamocamp.wordpress.com/,"CHAMO – A camping and glamping site in Vakijvari, GEORGIA",Eastern Europe,Caucasus,IMG02,https://chamocamp.wordpress.com/wp-content/uploads/2021/07/reduced-size2-7.jpg,4,0,,2,cultural_center,cultural center,924,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0190,NMSS2026R0675,Boyan Penev - 1949,Q61722487,https://boqnpenev1949g.alle.bg/,"НАРОДНО ЧИТАЛИЩЕ ""БОЯН ПЕНЕВ-1949 г.""",Eastern Europe,Caucasus,IMG02,https://boqnpenev1949g.alle.bg/-meta-og-image?1780672649,4,0,,2,library,library,551,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0191,NMSS2026R0683,Chestolyubie - 2010,Q47037382,https://chestolyubie-2010.alle.bg/,"Народно читалище ""Честолюбие - 2010г.""",Eastern Europe,Caucasus,IMG02,https://chestolyubie-2010.alle.bg/-meta-og-image?1780672650,4,0,,2,library,library,574,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0192,NMSS2026R0651,KvirArhiv.org,Q105987021,http://www.kvirarhiv.org,kvir arhiv – Inicijativa za izgradnju arhiva LGBTIQA historije u BiH i regiji,Eastern Europe,Caucasus,IMG02,http://www.kvirarhiv.org/wp-content/uploads/2017/09/cropped-profilna.jpg,5,0,,3,archive,archive,721,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0193,NMSS2026R0676,Boyana Church,Q276553,https://boyanachurch.info/,Боянската църква - Boyana Church,Eastern Europe,Caucasus,IMG02,https://boyanachurch.info/wp-content/uploads/2022/12/BoyanaChurch-Exterior_221.jpg,5,0,,3,museum,museum,664,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0194,NMSS2026R0685,Church of the Nativity of Christ in Arbanasi,Q4504944,https://www.arbanasinativitychurch.com/,Църква Рождество Арбанаси - Велико Търново - Църква Рождество Арбанаси / Arbanasi Nativity Church,Eastern Europe,Caucasus,IMG02,https://www.arbanasinativitychurch.com/wp-content/uploads/2019/09/virtual-tour-bul-300x83.png,5,0,,3,museum,museum,786,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0195,NMSS2026R0670,Belogradchik History Museum,Q25478950,https://visitbelogradchik.com/destination-item/%d0%b8%d1%81%d1%82%d0%be%d1%80%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%b8-%d0%bc%d1%83%d0%b7%d0%b5%d0%b9-%d0%bf%d0%b0%d0%bd%d0%be%d0%b2%d0%b0%d1%82%d0%b0-%d0%ba%d1%8a%d1%89%d0%b0/,Исторически музей - Пановата къща - Добре дошли в Белоградчик share,Latin America,Caribbean,IMG02,https://visitbelogradchik.com/wp-content/uploads/2022/07/Historical_Museum_Belogradchik.jpg,5,0,,3,museum,museum,1200,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0196,NMSS2026R0672,Bishop's Basilica of Philippopolis,Q20500169,https://www.plovdivmosaics.org/,HOME - THE BISHOP'S BASILICA OF PHILIPPOPOLIS,Eastern Europe,Caucasus,IMG02,https://www.plovdivmosaics.org/wp-content/uploads/2017/11/100717-4796.jpg,3,0,,3,museum,museum,657,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0197,NMSS2026R0690,Dimitar Dimov House Museum,Q101056582,https://nlmuseum.bg/kashta-muzey-dimitar-dimov/,Къща музей „Димитър Димов“ - nlmuseum.bg close facebook-square bars angle-down,Eastern Europe,Caucasus,IMG02,https://nlmuseum.bg/wp-content/uploads/2023/02/42649434_1846394152082768_7306689928362983424_n.jpg,5,0,,3,museum,museum,999,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0198,NMSS2026R0689,Dimcho Debelyanov - 1960,Q124536128,https://ddebelyanov.com/,"Народно читалище ""Димчо Дебелянов-1960""",Eastern Europe,Caucasus,IMG02,https://ddebelyanov.com/#primaryimage,4,0,,2,library,library,627,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
