source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0254,"Ernesto ""Che"" Guevara museum",Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museodelche.gob.ar/,https://altagracia.ar/actividades/museo-casa-del-che/,200,text/html; charset=UTF-8,140000,Museo Casa del Che – Alta Gracia Turismo – Cultura Viva,El Museo del Che te espera para conocer toda la vida del líder revolucionario,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033314,https://www.wikidata.org/wiki/Q6033314,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0255,Suan Pakkad Palace,Southeast Asia,Thailand,Q869,museum,official_source_site,http://www.suanpakkad.com,http://www.suanpakkad.com,200,text/html,979,[ THE SUAN PAKKAD PALACE MUSEUM ],,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q493505,https://www.wikidata.org/wiki/Q493505,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0256,Ernesto de la Cárcova Museum of Reproductions and Comparative Sculpture,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museodelacarcova.una.edu.ar/,https://museodelacarcova.una.edu.ar/,200,text/html; charset=UTF-8,44780,UNA | Museo de Calcos y Escultura Comparada,"La Universidad Nacional de las Artes forma realizadores, profesionales, científicos y docentes en el campo del arte y sus disciplinas afines, con solidez profesional, espíritu crítico, mentalidad creadora y sentido ético y social, en un marco universitario contemporáneo.",IIIF,IIIF:manifest.json,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5394286,https://www.wikidata.org/wiki/Q5394286,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0257,Thai Film Archive,Southeast Asia,Thailand,Q869,library,official_source_site,https://www.fapot.or.th,https://www.fapot.or.th,200,text/html; charset=UTF-8,109022,หอภาพยนตร์ (องค์การมหาชน) | หน้าหลัก,หน่วยงานอนุรักษ์ภาพยนตร์ไทย,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q13023423,https://www.wikidata.org/wiki/Q13023423,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0258,Estación Hidrobiológica de Puerto Quequén,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.facebook.com/profile.php?id=100063728026667,https://www.facebook.com/people/Estaci%C3%B3n-Hidrobiol%C3%B3gica-de-Puerto-Quequ%C3%A9n/100063728026667/,200,"text/html; charset=""utf-8""",140000,Estación Hidrobiológica de Puerto Quequén | Puerto de Quequén,"Estación Hidrobiológica de Puerto Quequén, Puerto de Quequén. 3,411 likes · 931 were here. Museo de Fauna Regional. La Estación Hidrobiológica de Puerto...",IIIF;RSS/Atom;Static JS App,"IIIF:rel=""manifest""; RSS/Atom:rel=""alternate""; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q121073992,https://www.wikidata.org/wiki/Q121073992,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0259,ThaiScience,Southeast Asia,Thailand,Q869,library,official_source_site,https://thaiscience.info,https://thaiscience.info,200,text/html,10262,Home,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q122815170,https://www.wikidata.org/wiki/Q122815170,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0260,Estancia De Jesús María - Museo Jesuítico Nacional,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://museojesuitico.cultura.gob.ar,https://museojesuitico.cultura.gob.ar/,200,text/html; charset=utf-8,39438,Estancia de Jesús María - Museo Jesuítico Nacional,"Estancia Jesuítica fundada en 1618. Museo Nacional: exhibe Arte Sacro, Arqueología, Numismática, Ornamentos Religiosos. El Complejo museístico incluye al Museo Nacional Posta de Sinsacate, a la vera del antiguo Camino Real.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84519610,https://www.wikidata.org/wiki/Q84519610,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0261,Thailand and ASEAN Information Center,Southeast Asia,Thailand,Q869,library,official_source_site,http://tic.car.chula.ac.th,http://tic.car.chula.ac.th,200,text/html,212,Thailand and ASEAN Information Center,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q116768242,https://www.wikidata.org/wiki/Q116768242,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0262,Faculty of Natural Sciences and Museum UNLP,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.fcnym.unlp.edu.ar/,https://www.fcnym.unlp.edu.ar/,200,text/html; charset=UTF-8,140000,FCNyM - FCNyM - UNLP,skip render: ucaddon_uc_card_post_carousel CALENDARIO ACADÉMICO SIU-GUARANÍ AULAS VIRTUALES BIBLIOTECA FLORENTINO AMEGHINO BOLETÍN NOVEDADES DE LA FCNYM WEBMAIL INGRESO 2026 Asuntos Internacionales UDAV Unidad de Atención a Violencias UVP Unidad de Vinculación Profesional Mapeando Proyectos & Equipos Elecciones 2025 Cartelera skip render: ucaddon_uc_card_post_carousel_copy,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16566015,https://www.wikidata.org/wiki/Q16566015,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0263,Thailand-Burma Railway Centre,Southeast Asia,Thailand,Q869,museum,official_source_site,http://www.tbrconline.com/,http://www.tbrconline.com/,200,text/html,3483,TBRC Online: THE THAILAND-BURMA RAILWAY CENTRE,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q7709272,https://www.wikidata.org/wiki/Q7709272,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0264,Faena Arts Center,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.faena.com/urbanism/buenos-aires/faena-art-center,https://www.faena.com/buenos-aires,200,text/html; charset=UTF-8,68640,5-Star Luxury Hotel in Buenos Aires - Faena,"Experience a high-style Buenos Aires retreat with contemporary rooms, an eatery and meeting spaces, near Puerto Madero at our Faena Hotel.",RSS/Atom;JSON-LD;Static JS App,"RSS/Atom:rel=""alternate""; JSON-LD:schema.org; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5429316,https://www.wikidata.org/wiki/Q5429316,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0265,Thaksin Folklore Museum,Southeast Asia,Thailand,Q869,museum,official_source_site,https://folkloremuseumsongkhla.com/,https://folkloremuseumsongkhla.com/,200,text/html; charset=UTF-8,52116,Thaksin Folklore Museum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q135993642,https://www.wikidata.org/wiki/Q135993642,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
