blocker_type,severity,source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,image_url,recommendation
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01256,SURF-CCT2026R01256,2018,China / Hong Kong,IMG03,Wikimedia Commons file source / HK YSW 南丫島 Lamma Island 榕樹灣廣場路 Yung Shue Wan Plaza Road Playground signs n posters June 2018 IX3.jpg / page 70251192,HK YSW 南丫島 Lamma Island 榕樹灣廣場路 Yung Shue Wan Plaza Road Playground signs n posters June 2018 IX3.jpg,https://commons.wikimedia.org/wiki/File:HK_YSW_%E5%8D%97%E4%B8%AB%E5%B3%B6_Lamma_Island_%E6%A6%95%E6%A8%B9%E7%81%A3%E5%BB%A3%E5%A0%B4%E8%B7%AF_Yung_Shue_Wan_Plaza_Road_Playground_signs_n_posters_June_2018_IX3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/HK_YSW_%E5%8D%97%E4%B8%AB%E5%B3%B6_Lamma_Island_%E6%A6%95%E6%A8%B9%E7%81%A3%E5%BB%A3%E5%A0%B4%E8%B7%AF_Yung_Shue_Wan_Plaza_Road_Playground_signs_n_posters_June_2018_IX3.jpg/1280px-HK_YSW_%E5%8D%97%E4%B8%AB%E5%B3%B6_Lamma_Island_%E6%A6%95%E6%A8%B9%E7%81%A3%E5%BB%A3%E5%A0%B4%E8%B7%AF_Yung_Shue_Wan_Plaza_Road_Playground_signs_n_posters_June_2018_IX3.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01257,SURF-CCT2026R01257,2020,China / Hong Kong,IMG03,Wikimedia Commons file source / HK ML 半山區 Mid-Levels 堅道 147 Caine Road shop n poster August 2020 SS2.jpg / page 93110848,HK ML 半山區 Mid-Levels 堅道 147 Caine Road shop n poster August 2020 SS2.jpg,https://commons.wikimedia.org/wiki/File:HK_ML_%E5%8D%8A%E5%B1%B1%E5%8D%80_Mid-Levels_%E5%A0%85%E9%81%93_147_Caine_Road_shop_n_poster_August_2020_SS2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/HK_ML_%E5%8D%8A%E5%B1%B1%E5%8D%80_Mid-Levels_%E5%A0%85%E9%81%93_147_Caine_Road_shop_n_poster_August_2020_SS2.jpg/1280px-HK_ML_%E5%8D%8A%E5%B1%B1%E5%8D%80_Mid-Levels_%E5%A0%85%E9%81%93_147_Caine_Road_shop_n_poster_August_2020_SS2.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01258,SURF-CCT2026R01258,2020,China / Hong Kong,IMG03,Wikimedia Commons file source / HK SYP 西營盤 Sai Ying Pun 水街 Water Street Queen's Road West poster Covid-19 August 2020 SS2 05.jpg / page 93390678,HK SYP 西營盤 Sai Ying Pun 水街 Water Street Queen's Road West poster Covid-19 August 2020 SS2 05.jpg,https://commons.wikimedia.org/wiki/File:HK_SYP_%E8%A5%BF%E7%87%9F%E7%9B%A4_Sai_Ying_Pun_%E6%B0%B4%E8%A1%97_Water_Street_Queen%27s_Road_West_poster_Covid-19_August_2020_SS2_05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/HK_SYP_%E8%A5%BF%E7%87%9F%E7%9B%A4_Sai_Ying_Pun_%E6%B0%B4%E8%A1%97_Water_Street_Queen%27s_Road_West_poster_Covid-19_August_2020_SS2_05.jpg/1280px-HK_SYP_%E8%A5%BF%E7%87%9F%E7%9B%A4_Sai_Ying_Pun_%E6%B0%B4%E8%A1%97_Water_Street_Queen%27s_Road_West_poster_Covid-19_August_2020_SS2_05.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01259,SURF-CCT2026R01259,2021,China / Hong Kong,IMG03,Wikimedia Commons file source / A some posters on the wall at Sam Shui Po.jpg / page 113235032,A some posters on the wall at Sam Shui Po.jpg,https://commons.wikimedia.org/wiki/File:A_some_posters_on_the_wall_at_Sam_Shui_Po.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/A_some_posters_on_the_wall_at_Sam_Shui_Po.jpg/1280px-A_some_posters_on_the_wall_at_Sam_Shui_Po.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01260,SURF-CCT2026R01260,2021,China / Hong Kong,IMG03,Wikimedia Commons file source / HK SKD TKO 將軍澳 Tseung Kwan O 坑口 Hang Hau 培成路18 Pui Shing Road 海悅豪園商場 Maritime Bay Shopping Mall shop HKFTU posters July 2021 SS2.jpg / page 108090055,HK SKD TKO 將軍澳 Tseung Kwan O 坑口 Hang Hau 培成路18 Pui Shing Road 海悅豪園商場 Maritime Bay Shopping Mall shop HKFTU posters July 2021 SS2.jpg,https://commons.wikimedia.org/wiki/File:HK_SKD_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E5%9F%B9%E6%88%90%E8%B7%AF18_Pui_Shing_Road_%E6%B5%B7%E6%82%85%E8%B1%AA%E5%9C%92%E5%95%86%E5%A0%B4_Maritime_Bay_Shopping_Mall_shop_HKFTU_posters_July_2021_SS2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/HK_SKD_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E5%9F%B9%E6%88%90%E8%B7%AF18_Pui_Shing_Road_%E6%B5%B7%E6%82%85%E8%B1%AA%E5%9C%92%E5%95%86%E5%A0%B4_Maritime_Bay_Shopping_Mall_shop_HKFTU_posters_July_2021_SS2.jpg/1280px-HK_SKD_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E5%9F%B9%E6%88%90%E8%B7%AF18_Pui_Shing_Road_%E6%B5%B7%E6%82%85%E8%B1%AA%E5%9C%92%E5%95%86%E5%A0%B4_Maritime_Bay_Shopping_Mall_shop_HKFTU_posters_July_2021_SS2.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01261,SURF-CCT2026R01261,2021,China / Hong Kong,IMG03,Wikimedia Commons file source / HK SW 上環 Sheung Wan 皇后大道西 Queen's Road West Yue Wo Hing shop sign n poster Chan Hok Fung December 2021 SS2.jpg / page 113514600,HK SW 上環 Sheung Wan 皇后大道西 Queen's Road West Yue Wo Hing shop sign n poster Chan Hok Fung December 2021 SS2.jpg,https://commons.wikimedia.org/wiki/File:HK_SW_%E4%B8%8A%E7%92%B0_Sheung_Wan_%E7%9A%87%E5%90%8E%E5%A4%A7%E9%81%93%E8%A5%BF_Queen%27s_Road_West_Yue_Wo_Hing_shop_sign_n_poster_Chan_Hok_Fung_December_2021_SS2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/HK_SW_%E4%B8%8A%E7%92%B0_Sheung_Wan_%E7%9A%87%E5%90%8E%E5%A4%A7%E9%81%93%E8%A5%BF_Queen%27s_Road_West_Yue_Wo_Hing_shop_sign_n_poster_Chan_Hok_Fung_December_2021_SS2.jpg/1280px-HK_SW_%E4%B8%8A%E7%92%B0_Sheung_Wan_%E7%9A%87%E5%90%8E%E5%A4%A7%E9%81%93%E8%A5%BF_Queen%27s_Road_West_Yue_Wo_Hing_shop_sign_n_poster_Chan_Hok_Fung_December_2021_SS2.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01264,SURF-CCT2026R01264,2022,China / Hong Kong,IMG03,Wikimedia Commons file source / Last chance of sale poster at outlet shop in Yau Ma Tei.jpg / page 114474092,Last chance of sale poster at outlet shop in Yau Ma Tei.jpg,https://commons.wikimedia.org/wiki/File:Last_chance_of_sale_poster_at_outlet_shop_in_Yau_Ma_Tei.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Last_chance_of_sale_poster_at_outlet_shop_in_Yau_Ma_Tei.jpg/1280px-Last_chance_of_sale_poster_at_outlet_shop_in_Yau_Ma_Tei.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01265,SURF-CCT2026R01265,2022,China / Hong Kong,IMG03,Wikimedia Commons file source / Last dates written poster at mobile store in YMT.jpg / page 114322338,Last dates written poster at mobile store in YMT.jpg,https://commons.wikimedia.org/wiki/File:Last_dates_written_poster_at_mobile_store_in_YMT.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Last_dates_written_poster_at_mobile_store_in_YMT.jpg/1280px-Last_dates_written_poster_at_mobile_store_in_YMT.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01267,SURF-CCT2026R01267,2025,China / Hong Kong,IMG03,Wikimedia Commons file source / HK KTD 觀塘 Kwun Tong 康寧道 Hong Ning Road posters Yim GiGi AsiaWorld-Expo n 林家謙 Concert November 2025 N13P.jpg / page 179345389,HK KTD 觀塘 Kwun Tong 康寧道 Hong Ning Road posters Yim GiGi AsiaWorld-Expo n 林家謙 Concert November 2025 N13P.jpg,https://commons.wikimedia.org/wiki/File:HK_KTD_%E8%A7%80%E5%A1%98_Kwun_Tong_%E5%BA%B7%E5%AF%A7%E9%81%93_Hong_Ning_Road_posters_Yim_GiGi_AsiaWorld-Expo_n_%E6%9E%97%E5%AE%B6%E8%AC%99_Concert_November_2025_N13P.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/HK_KTD_%E8%A7%80%E5%A1%98_Kwun_Tong_%E5%BA%B7%E5%AF%A7%E9%81%93_Hong_Ning_Road_posters_Yim_GiGi_AsiaWorld-Expo_n_%E6%9E%97%E5%AE%B6%E8%AC%99_Concert_November_2025_N13P.jpg/1280px-HK_KTD_%E8%A7%80%E5%A1%98_Kwun_Tong_%E5%BA%B7%E5%AF%A7%E9%81%93_Hong_Ning_Road_posters_Yim_GiGi_AsiaWorld-Expo_n_%E6%9E%97%E5%AE%B6%E8%AC%99_Concert_November_2025_N13P.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01268,SURF-CCT2026R01268,2025,China / Hong Kong,IMG03,Wikimedia Commons file source / HK MK 旺角 Mongkok 彌敦道 Nathan Road singer Eason Chan K歌之王 Air poster November 2025 N13P.jpg / page 178055358,HK MK 旺角 Mongkok 彌敦道 Nathan Road singer Eason Chan K歌之王 Air poster November 2025 N13P.jpg,https://commons.wikimedia.org/wiki/File:HK_MK_%E6%97%BA%E8%A7%92_Mongkok_%E5%BD%8C%E6%95%A6%E9%81%93_Nathan_Road_singer_Eason_Chan_K%E6%AD%8C%E4%B9%8B%E7%8E%8B_Air_poster_November_2025_N13P.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/HK_MK_%E6%97%BA%E8%A7%92_Mongkok_%E5%BD%8C%E6%95%A6%E9%81%93_Nathan_Road_singer_Eason_Chan_K%E6%AD%8C%E4%B9%8B%E7%8E%8B_Air_poster_November_2025_N13P.jpg/1280px-HK_MK_%E6%97%BA%E8%A7%92_Mongkok_%E5%BD%8C%E6%95%A6%E9%81%93_Nathan_Road_singer_Eason_Chan_K%E6%AD%8C%E4%B9%8B%E7%8E%8B_Air_poster_November_2025_N13P.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01269,SURF-CCT2026R01269,2025,China / Hong Kong,IMG03,Wikimedia Commons file source / HK SKD TKO Hang Hau Po Ning Road posters 方國珊 Christine Fong October 2025 N13P 01.jpg / page 177615343,HK SKD TKO Hang Hau Po Ning Road posters 方國珊 Christine Fong October 2025 N13P 01.jpg,https://commons.wikimedia.org/wiki/File:HK_SKD_TKO_Hang_Hau_Po_Ning_Road_posters_%E6%96%B9%E5%9C%8B%E7%8F%8A_Christine_Fong_October_2025_N13P_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/HK_SKD_TKO_Hang_Hau_Po_Ning_Road_posters_%E6%96%B9%E5%9C%8B%E7%8F%8A_Christine_Fong_October_2025_N13P_01.jpg/1280px-HK_SKD_TKO_Hang_Hau_Po_Ning_Road_posters_%E6%96%B9%E5%9C%8B%E7%8F%8A_Christine_Fong_October_2025_N13P_01.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01270,SURF-CCT2026R01270,2025,China / Hong Kong,IMG03,Wikimedia Commons file source / HK SKD 西貢 Sai Kung TKO 將軍澳 Tseung Kwan O 坑口 Hang Hau 南豐廣場 Nan Fung Plaza mall shop 香港集運 HKShip Express Logistics goods pickup point poster 拼多多 Pin DuoDuo July 2025 R12S 01.jpg / page...,HK SKD 西貢 Sai Kung TKO 將軍澳 Tseung Kwan O 坑口 Hang Hau 南豐廣場 Nan Fung Plaza mall shop 香港集運 HKShip Express Logistics goods pickup point poster 拼多多 Pin DuoDuo July 2025 R12S 01.jpg,https://commons.wikimedia.org/wiki/File:HK_SKD_%E8%A5%BF%E8%B2%A2_Sai_Kung_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E5%8D%97%E8%B1%90%E5%BB%A3%E5%A0%B4_Nan_Fung_Plaza_mall_shop_%E9%A6%99%E6%B8%AF%E9%9B%86%E9%81%8B_HKShip_Express_Logistics_goods_pickup_point_poster_%E6%8B%BC%E5%A4%9A%E5%A4%9A_Pin_DuoDuo_July_2025_R12S_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/HK_SKD_%E8%A5%BF%E8%B2%A2_Sai_Kung_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_%E5%9D%91%E5%8F%A3_Hang_Hau_%E5%8D%97%E8%B1%90%E5%BB%A3%E5%A0%B4_Nan_Fung_Plaza_mall_shop_%E9%A6%99%E6%B8%AF%E9%9B%86%E9%81%8B_HKShip_Express_Logistics_goods_pickup_point_poster_%E6%8B%BC%E5%A4%9A%E5%A4%9A_Pin_DuoDuo_July_2025_R12S_01.jpg/1280px-thumbnail.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01339,SURF-CCT2026R01339,2012,Korean Peninsula,IMG03,Wikimedia Commons file source / Movie Posters Cinema Pyongyang.JPG / page 21285769,Movie Posters Cinema Pyongyang.JPG,https://commons.wikimedia.org/wiki/File:Movie_Posters_Cinema_Pyongyang.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Movie_Posters_Cinema_Pyongyang.JPG/1280px-Movie_Posters_Cinema_Pyongyang.JPG,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01349,SURF-CCT2026R01349,2017,Korean Peninsula,IMG03,Wikimedia Commons file source / 브릿지워크서울.jpg / page 61985187,브릿지워크서울.jpg,https://commons.wikimedia.org/wiki/File:%EB%B8%8C%EB%A6%BF%EC%A7%80%EC%9B%8C%ED%81%AC%EC%84%9C%EC%9A%B8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/%EB%B8%8C%EB%A6%BF%EC%A7%80%EC%9B%8C%ED%81%AC%EC%84%9C%EC%9A%B8.jpg/1280px-%EB%B8%8C%EB%A6%BF%EC%A7%80%EC%9B%8C%ED%81%AC%EC%84%9C%EC%9A%B8.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01350,SURF-CCT2026R01350,2018,Korean Peninsula,IMG03,Wikimedia Commons file source / Buildings and poster in Pyongyang.jpg / page 99456213,Buildings and poster in Pyongyang.jpg,https://commons.wikimedia.org/wiki/File:Buildings_and_poster_in_Pyongyang.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Buildings_and_poster_in_Pyongyang.jpg/1280px-Buildings_and_poster_in_Pyongyang.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01351,SURF-CCT2026R01351,2018,Korean Peninsula,IMG03,Wikimedia Commons file source / George Ashmore Fitch 01.jpg / page 66079139,George Ashmore Fitch 01.jpg,https://commons.wikimedia.org/wiki/File:George_Ashmore_Fitch_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/George_Ashmore_Fitch_01.jpg/1280px-George_Ashmore_Fitch_01.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01352,SURF-CCT2026R01352,2018,Korean Peninsula,IMG03,Wikimedia Commons file source / Jeollabuk-do election poster (South Korean nationwide local election 2018).jpg / page 73051566,Jeollabuk-do election poster (South Korean nationwide local election 2018).jpg,https://commons.wikimedia.org/wiki/File:Jeollabuk-do_election_poster_(South_Korean_nationwide_local_election_2018).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Jeollabuk-do_election_poster_%28South_Korean_nationwide_local_election_2018%29.jpg/1280px-Jeollabuk-do_election_poster_%28South_Korean_nationwide_local_election_2018%29.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01374,SURF-CCT2026R01374,1970,Taiwan,IMG03,Wikimedia Commons file source / Taiwan banned book contents.JPG / page 2824358,Taiwan banned book contents.JPG,https://commons.wikimedia.org/wiki/File:Taiwan_banned_book_contents.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Taiwan_banned_book_contents.JPG/1280px-Taiwan_banned_book_contents.JPG,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01375,SURF-CCT2026R01375,1995,Taiwan,IMG03,Wikimedia Commons file source / TRA 1995 365 days safety poster.jpg / page 11425777,TRA 1995 365 days safety poster.jpg,https://commons.wikimedia.org/wiki/File:TRA_1995_365_days_safety_poster.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/TRA_1995_365_days_safety_poster.jpg/1280px-TRA_1995_365_days_safety_poster.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01378,SURF-CCT2026R01378,2007,Taiwan,IMG03,Wikimedia Commons file source / 2007TaiwanWalkingDayInTaipei -StampAwarding.jpg / page 3070980,2007TaiwanWalkingDayInTaipei -StampAwarding.jpg,https://commons.wikimedia.org/wiki/File:2007TaiwanWalkingDayInTaipei_-StampAwarding.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/2007TaiwanWalkingDayInTaipei_-StampAwarding.jpg/1280px-2007TaiwanWalkingDayInTaipei_-StampAwarding.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01379,SURF-CCT2026R01379,2008,Taiwan,IMG03,Wikimedia Commons file source / 2008 Taipei IT Month Day9 a poster written to BBS fans.jpg / page 5403587,2008 Taipei IT Month Day9 a poster written to BBS fans.jpg,https://commons.wikimedia.org/wiki/File:2008_Taipei_IT_Month_Day9_a_poster_written_to_BBS_fans.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/2008_Taipei_IT_Month_Day9_a_poster_written_to_BBS_fans.jpg/1280px-2008_Taipei_IT_Month_Day9_a_poster_written_to_BBS_fans.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R01380,SURF-CCT2026R01380,2010,Taiwan,IMG03,"Wikimedia Commons file source / D-Link neon ad on Zhengzhou Road, Taipei City 20100527.jpg / page 10748548","D-Link neon ad on Zhengzhou Road, Taipei City 20100527.jpg","https://commons.wikimedia.org/wiki/File:D-Link_neon_ad_on_Zhengzhou_Road,_Taipei_City_20100527.jpg",https://upload.wikimedia.org/wikipedia/commons/b/be/D-Link_neon_ad_on_Zhengzhou_Road%2C_Taipei_City_20100527.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
