source_file,capture_id,surface_id,surface_disposition_override,review_class,decision_type,confidence,override_basis,source_name,title,override_source,packet_id
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04409,SURF-CAW2026R04409,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Tray snake poster Naga Panchami.jpg / page 100134306,Tray snake poster Naga Panchami.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04412,SURF-CAW2026R04412,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dülmen, Automeile auf dem Kartoffelmarkt, Maserati Quattroporte -- 2019 -- 9882.jpg / page 81963574","Dülmen, Automeile auf dem Kartoffelmarkt, Maserati Quattroporte -- 2019 -- 9882.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04413,SURF-CAW2026R04413,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dülmen, Automeile auf dem Kartoffelmarkt, Mercedes AMG GT -- 2019 -- 9884.jpg / page 81963579","Dülmen, Automeile auf dem Kartoffelmarkt, Mercedes AMG GT -- 2019 -- 9884.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04414,SURF-CAW2026R04414,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Dülmen, Automeile auf dem Kartoffelmarkt, VW Up! -- 2019 -- 9883.jpg / page 81963578","Dülmen, Automeile auf dem Kartoffelmarkt, VW Up! -- 2019 -- 9883.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04415,SURF-CAW2026R04415,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Leutenbach Laden Schaufenster-20190224-RM-172311.jpg / page 129795835,Leutenbach Laden Schaufenster-20190224-RM-172311.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04416,SURF-CAW2026R04416,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Toyota Hiace (second generation) (pickup) (2) in Malaysia.jpg / page 87771875,Toyota Hiace (second generation) (pickup) (2) in Malaysia.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04417,SURF-CAW2026R04417,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 8014 at VHHH GTC (20190411065342).jpg / page 77943662,8014 at VHHH GTC (20190411065342).jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04418,SURF-CAW2026R04418,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Commerce camerounais.jpg / page 115726316,Commerce camerounais.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04420,SURF-CAW2026R04420,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Prod Kang.jpg / page 107676697,Prod Kang.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04421,SURF-CAW2026R04421,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wikimedia Community Kenya.jpg / page 97661870,Wikimedia Community Kenya.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04422,SURF-CAW2026R04422,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Bocholt Israhel van Meckenem.jpg / page 175352483,Bocholt Israhel van Meckenem.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04423,SURF-CAW2026R04423,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Downtown Tuscaloosa Historic District Vintage Ad.jpg / page 95698857,Downtown Tuscaloosa Historic District Vintage Ad.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04424,SURF-CAW2026R04424,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Information poster at Sunnyside Conservatory.jpg / page 95288788,Information poster at Sunnyside Conservatory.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04425,SURF-CAW2026R04425,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / THE UGANDA EQUATOR.jpg / page 94598902,THE UGANDA EQUATOR.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04426,SURF-CAW2026R04426,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / BYN MUSIC LTD.jpg / page 138249382,BYN MUSIC LTD.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04427,SURF-CAW2026R04427,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Hanan B. .png / page 97573170,Hanan B. .png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04428,SURF-CAW2026R04428,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Dr Caroline Davis.jpg / page 105676076,Dr Caroline Davis.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04454,SURF-CAW2026R04454,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Pentel and Marie's.jpg / page 93447915,Pentel and Marie's.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04455,SURF-CAW2026R04455,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Propaganda advocating ban on firecracker.jpg / page 86571437,Propaganda advocating ban on firecracker.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04456,SURF-CAW2026R04456,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Diaspora Redakton Wikipedia - campaign.png / page 86233449,Diaspora Redakton Wikipedia - campaign.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04457,SURF-CAW2026R04457,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Ilustro Wikipedia-n 2020.png / page 92701062,Ilustro Wikipedia-n 2020.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04458,SURF-CAW2026R04458,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / National Theatre of Albania.jpg / page 90701258,National Theatre of Albania.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04459,SURF-CAW2026R04459,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Një fshat, një artikull.png / page 87507418","Një fshat, një artikull.png",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04460,SURF-CAW2026R04460,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / SQWiki17.png / page 94813748,SQWiki17.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04461,SURF-CAW2026R04461,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Unë Redaktoj Wikipedia-n promo poster.png / page 89088407,Unë Redaktoj Wikipedia-n promo poster.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04462,SURF-CAW2026R04462,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Wiki-voyage-edit-a-thon-2020.png / page 93590184,Wiki-voyage-edit-a-thon-2020.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04463,SURF-CAW2026R04463,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 01.jpg / page 108450036","Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 01.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04465,SURF-CAW2026R04465,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 02.jpg / page 108450043","Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 02.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04466,SURF-CAW2026R04466,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 03.jpg / page 108450039","Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 03.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04467,SURF-CAW2026R04467,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 04.jpg / page 108450052","Artsakh and Armenians are under attack by Turkey and Azerbaijan, Agniesebuurt, Rotterdam (2020) 04.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04471,SURF-CAW2026R04471,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Ilia Poster.jpg / page 100275741,Ilia Poster.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04472,SURF-CAW2026R04472,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Mixed-waste-bg1.jpg / page 120310430,Mixed-waste-bg1.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04477,SURF-CAW2026R04477,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Libro Innovaciones en el Derecho Administrativo.jpg / page 88821893,Libro Innovaciones en el Derecho Administrativo.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04480,SURF-CAW2026R04480,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Ayiti Records.png / page 92599561,Ayiti Records.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04481,SURF-CAW2026R04481,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Georges Castera.png / page 86280890,Georges Castera.png,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04487,SURF-CAW2026R04487,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster – ART FUSION ZURICH 2021 (Honys Torres) 01.jpg / page 193691785,Poster – ART FUSION ZURICH 2021 (Honys Torres) 01.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04488,SURF-CAW2026R04488,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster – ART FUSION ZURICH 2021 (Honys Torres) 02.jpg / page 193691781,Poster – ART FUSION ZURICH 2021 (Honys Torres) 02.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04489,SURF-CAW2026R04489,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster – ART FUSION ZURICH 2021 (Honys Torres) 03.jpg / page 193691782,Poster – ART FUSION ZURICH 2021 (Honys Torres) 03.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04490,SURF-CAW2026R04490,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Poster – ART FUSION ZURICH 2021 (Honys Torres) 04.jpg / page 193691789,Poster – ART FUSION ZURICH 2021 (Honys Torres) 04.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04491,SURF-CAW2026R04491,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Poster – IV Bienal del Sur (2021), International Venezuelan Artists.jpg / page 193694498","Poster – IV Bienal del Sur (2021), International Venezuelan Artists.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R04492,SURF-CAW2026R04492,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Poster – IV Bienal del Sur (2021), Selected Venezuelan Artists.jpg / page 193694499","Poster – IV Bienal del Sur (2021), Selected Venezuelan Artists.jpg",surface_role_override_v1,
