surface_id,capture_id,year,title,source_name,region,image_state,surface_type,publication_role,source_scope,source_reading_text_length,reading_text_length,compound_children,review_reason
SURF-CAW2026R01040,CAW2026R01040,1906,"How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 6).jpg","Wikimedia Commons file source / How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 6).jpg / page 161891406",Lebanon,IMG03,sheet,main_sheet,single_anchor_record,1474,2993,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01041,CAW2026R01041,1906,"How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 7).jpg","Wikimedia Commons file source / How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 7).jpg / page 161891408",Lebanon,IMG03,sheet,main_sheet,single_anchor_record,1474,2992,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01042,CAW2026R01042,1906,"How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 8).jpg","Wikimedia Commons file source / How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 8).jpg / page 161891412",Lebanon,IMG03,sheet,main_sheet,single_anchor_record,1474,2994,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01043,CAW2026R01043,1906,"How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 9).jpg","Wikimedia Commons file source / How to ""make good"" in the ice cream pyramid and cone business - DPLA - f714cd3739109437fb3b9d4255a1e7dc (page 9).jpg / page 161891416",Lebanon,IMG03,sheet,main_sheet,single_anchor_record,1474,2981,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0212,CRG2026R0212,1906,ITA 1906 MiNr0088 pm B002.jpg,Wikimedia Commons file source / ITA 1906 MiNr0088 pm B002.jpg / page 62379809,Italy,IMG03,sheet,main_sheet,single_anchor_record,1429,2778,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0213,CRG2026R0213,1906,ITA 1906-MiNr0089 pm B002.jpg,Wikimedia Commons file source / ITA 1906-MiNr0089 pm B002.jpg / page 62381012,Italy,IMG03,sheet,main_sheet,single_anchor_record,1259,2697,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0214,CRG2026R0214,1906,ITA 1919 MiNr0130 pm B002.jpg,Wikimedia Commons file source / ITA 1919 MiNr0130 pm B002.jpg / page 62452620,Italy,IMG03,sheet,main_sheet,single_anchor_record,1251,2691,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0215,CRG2026R0215,1906,ITA-DA 1919 MiNr0004 mt B002.jpg,Wikimedia Commons file source / ITA-DA 1919 MiNr0004 mt B002.jpg / page 77214497,Italy,IMG03,sheet,main_sheet,single_anchor_record,1878,3016,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0216,CRG2026R0216,1906,ITA-LV 1907 MiNrLV007 pm B002.jpg,Wikimedia Commons file source / ITA-LV 1907 MiNrLV007 pm B002.jpg / page 63411893,Italy,IMG03,sheet,main_sheet,single_anchor_record,1462,2795,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00995,CAW2026R00995,1906,Il Brasile e gli Italiani 0727.tif,Wikimedia Commons file source / Il Brasile e gli Italiani 0727.tif / page 34966634,Brazil,IMG03,sheet,main_sheet,single_anchor_record,1079,2771,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0217,CRG2026R0217,1906,Kun Sino Ang Kumatha Nang Florante - Hermenegildo Cruz.jpg,Wikimedia Commons file source / Kun Sino Ang Kumatha Nang Florante - Hermenegildo Cruz.jpg / page 138461946,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,286,2192,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00997,CAW2026R00997,1906,Mis últimas tradiciones peruanas y Cachivachería (1906) (page 609 crop).jpg,Wikimedia Commons file source / Mis últimas tradiciones peruanas y Cachivachería (1906) (page 609 crop).jpg / page 135477531,Peru,IMG03,sheet,main_sheet,single_anchor_record,657,2559,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01724,CCT2026R01724,1906,Poster za novogodišnju zabavu.jpg,Wikimedia Commons file source / Poster za novogodišnju zabavu.jpg / page 74552817,Serbia,IMG03,sheet,main_sheet,single_anchor_record,332,2365,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00135,CCE2026R00135,1906,Publicidad cuellos punos de mey.jpg,Wikimedia Commons file source / Publicidad cuellos punos de mey.jpg / page 80603572,Argentina,IMG03,sheet,main_sheet,single_anchor_record,286,2238,0,single_anchor_no_subsheet_relation
SURF-CPT2026R00006,CPT2026R00006,1906,Shah and Iskander Mirza stamp November 1956.jpg,Wikimedia Commons file source / Shah and Iskander Mirza stamp November 1956.jpg / page 29585937,Iran,IMG03,sheet,main_sheet,single_anchor_record,367,2463,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00994,CAW2026R00994,1906,Stamp Bosnia 1906 30h.jpg,Wikimedia Commons file source / Stamp Bosnia 1906 30h.jpg / page 500794,Bosnia and Herzegovina,IMG03,sheet,main_sheet,single_anchor_record,556,2768,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0219,CRG2026R0219,1906,Stamp of Brazil - 1906 - Colnect 304745 - Afonso Augusto Moreira Pena.jpeg,Wikimedia Commons file source / Stamp of Brazil - 1906 - Colnect 304745 - Afonso Augusto Moreira Pena.jpeg / page 98462818,Brazil,IMG03,sheet,main_sheet,single_anchor_record,203,2546,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0085,CGS2026R0085,1906,Stamp of India - 1906 - Colnect 380639 - 1 - King Edward VII - Overprint - On HMS.jpeg,Wikimedia Commons file source / Stamp of India - 1906 - Colnect 380639 - 1 - King Edward VII - Overprint - On HMS.jpeg / page 98487332,Argentina,IMG03,sheet,main_sheet,single_anchor_record,474,2257,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0086,CGS2026R0086,1906,Stamp of India - 1906 - Colnect 380640 - 1 - King Edward VII - Overprint - On HMS.jpeg,Wikimedia Commons file source / Stamp of India - 1906 - Colnect 380640 - 1 - King Edward VII - Overprint - On HMS.jpeg / page 98487341,Argentina,IMG03,sheet,main_sheet,single_anchor_record,474,2273,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0218,CRG2026R0218,1906,Stamp of Nabha - 1906 - Colnect 551614 - King Edward VII.jpeg,Wikimedia Commons file source / Stamp of Nabha - 1906 - Colnect 551614 - King Edward VII.jpeg / page 115782124,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,189,2524,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0396,CGS2026R0396,1906,"The War of the Worlds - poster by Henrique Alvim Corrêa, original graphic.jpg","Wikimedia Commons file source / The War of the Worlds - poster by Henrique Alvim Corrêa, original graphic.jpg / page 81895183",Brazil,IMG03,sheet,main_sheet,single_anchor_record,778,2601,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01045,CAW2026R01045,1906,"Tibet, book cover of ""Lhasa and its Mysteries"" by Lawrence Austine Waddell (1906).jpg","Wikimedia Commons file source / Tibet, book cover of ""Lhasa and its Mysteries"" by Lawrence Austine Waddell (1906).jpg / page 58557656",India,IMG03,sheet,main_sheet,single_anchor_record,516,2612,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01063,CAW2026R01063,1907,"""Make me an offer, gentlemen!"" - Frank A. Nankivell. LCCN2011647244.jpg","Wikimedia Commons file source / ""Make me an offer, gentlemen!"" - Frank A. Nankivell. LCCN2011647244.jpg / page 67851410",Philippines,IMG03,sheet,main_sheet,single_anchor_record,524,2408,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01064,CAW2026R01064,1907,"""Make me an offer, gentlemen!"" - Frank A. Nankivell. LCCN2011647244.tif","Wikimedia Commons file source / ""Make me an offer, gentlemen!"" - Frank A. Nankivell. LCCN2011647244.tif / page 67851532",Philippines,IMG03,sheet,main_sheet,single_anchor_record,523,2408,0,single_anchor_no_subsheet_relation
SURF-COM1970R013,COM1970R013,1907,"Akseli Gallen-Kallela - Bil-Bol, Poster for an Automobile Retailer.jpg",Wikimedia Commons,Unresolved region,IMG03,sheet,main_sheet,single_anchor_record,599,2714,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00617,CCT2026R00617,1907,Book cover Jock of the Bushveld.jpg,Wikimedia Commons file source / Book cover Jock of the Bushveld.jpg / page 65319188,South Africa,IMG03,sheet,main_sheet,single_anchor_record,423,2590,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00008,CCT2026R00008,1907,French telephone stamps used in Algeria 1907 and 1908.jpg,Wikimedia Commons file source / French telephone stamps used in Algeria 1907 and 1908.jpg / page 21363534,Algeria,IMG03,sheet,main_sheet,single_anchor_record,395,2585,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00137,CCE2026R00137,1907,Gisbert Combaz - Poster promoting the Caves of Han.jpg,Wikimedia Commons file source / Gisbert Combaz - Poster promoting the Caves of Han.jpg / page 83706705,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,215,2200,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00151,CCE2026R00151,1907,Grimaults cigarette ad.jpg,Wikimedia Commons file source / Grimaults cigarette ad.jpg / page 26819367,India,IMG03,sheet,main_sheet,single_anchor_record,578,2345,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0221,CRG2026R0221,1907,Helen L. Atkinson (1907) Poster for the First Australian Exhibition of Women's Work.jpg,Wikimedia Commons file source / Helen L. Atkinson (1907) Poster for the First Australian Exhibition of Women's Work.jpg / page 157952895,Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,647,2527,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01062,CAW2026R01062,1907,MA I291823 TePapa Prodontria-longitarsis full.jpg,Wikimedia Commons file source / MA I291823 TePapa Prodontria-longitarsis full.jpg / page 101607776,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,458,2345,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0222,CRG2026R0222,1907,MU PD S 11 - Psychologie des kindes.jpg,Wikimedia Commons file source / MU PD S 11 - Psychologie des kindes.jpg / page 182726697,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,199,2068,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0223,CRG2026R0223,1907,Montenegro 10 para.png,Wikimedia Commons file source / Montenegro 10 para.png / page 191857303,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,238,2148,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01056,CAW2026R01056,1907,Montenegro postage due magenta 25 para.jpg,Wikimedia Commons file source / Montenegro postage due magenta 25 para.jpg / page 174424924,Croatia,IMG03,sheet,main_sheet,single_anchor_record,258,2237,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0224,CRG2026R0224,1907,Montenegro postage due mint 50 para.jpg,Wikimedia Commons file source / Montenegro postage due mint 50 para.jpg / page 174424923,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,255,2217,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01057,CAW2026R01057,1907,Montenegro postage due sepia 5 para.jpg,Wikimedia Commons file source / Montenegro postage due sepia 5 para.jpg / page 174424922,Croatia,IMG03,sheet,main_sheet,single_anchor_record,255,2237,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0225,CRG2026R0225,1907,New Zealand or Ao-Tea-Roa.jpg,Wikimedia Commons file source / New Zealand or Ao-Tea-Roa.jpg / page 126192112,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,2204,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0226,CRG2026R0226,1907,Plon - Anne Rice - Merrick.jpg,Wikimedia Commons file source / Plon - Anne Rice - Merrick.jpg / page 107182608,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,563,2363,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01058,CAW2026R01058,1907,STM 638.jpg,Wikimedia Commons file source / STM 638.jpg / page 193802689,Egypt,IMG03,sheet,main_sheet,single_anchor_record,527,2326,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01059,CAW2026R01059,1907,STM 639.jpg,Wikimedia Commons file source / STM 639.jpg / page 193802691,Egypt,IMG03,sheet,main_sheet,single_anchor_record,521,2360,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01060,CAW2026R01060,1907,STM 640.jpg,Wikimedia Commons file source / STM 640.jpg / page 193802693,Egypt,IMG03,sheet,main_sheet,single_anchor_record,539,2365,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01061,CAW2026R01061,1907,STM 641.jpg,Wikimedia Commons file source / STM 641.jpg / page 193802692,Egypt,IMG03,sheet,main_sheet,single_anchor_record,535,2338,0,single_anchor_no_subsheet_relation
SURF-CCT2026R03454,CCT2026R03454,1907,"Society of Artists, Sydney poster 1907.png","Wikimedia Commons file source / Society of Artists, Sydney poster 1907.png / page 32393578",Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,349,2272,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01151,CCT2026R01151,1907,Stamp China French Office 4c Mouchon.png,Wikimedia Commons file source / Stamp China French Office 4c Mouchon.png / page 3739092,China / Hong Kong,IMG03,sheet,main_sheet,single_anchor_record,541,2665,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00576,CCT2026R00576,1907,Stamp Southern Nigeria 1907 1p.jpg,Wikimedia Commons file source / Stamp Southern Nigeria 1907 1p.jpg / page 62455,Nigeria,IMG03,sheet,main_sheet,single_anchor_record,464,2641,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00479,CCT2026R00479,1907,Stamp UK Morocco 1907 6p.jpg,Wikimedia Commons file source / Stamp UK Morocco 1907 6p.jpg / page 357845,Morocco,IMG03,sheet,main_sheet,single_anchor_record,487,2711,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00138,CCE2026R00138,1907,Stamp of Peru - 1907 - Colnect 225350 - National Institute of Hygiene in Lima.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 225350 - National Institute of Hygiene in Lima.jpeg / page 114979249,Peru,IMG03,sheet,main_sheet,single_anchor_record,834,2569,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00139,CCE2026R00139,1907,Stamp of Peru - 1907 - Colnect 225351 - Monument of Bolognesi.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 225351 - Monument of Bolognesi.jpeg / page 114979334,Peru,IMG03,sheet,main_sheet,single_anchor_record,285,2249,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01049,CAW2026R01049,1907,Stamp of Peru - 1907 - Colnect 419589 - National Institute of Hygiene in Lima.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419589 - National Institute of Hygiene in Lima.jpeg / page 114979422,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,840,2546,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00140,CCE2026R00140,1907,Stamp of Peru - 1907 - Colnect 419590 - Admiral Miguel L Grau.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419590 - Admiral Miguel L Grau.jpeg / page 114979499,Peru,IMG03,sheet,main_sheet,single_anchor_record,265,2209,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01050,CAW2026R01050,1907,Stamp of Peru - 1907 - Colnect 419591 - Lama Lama glama.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419591 - Lama Lama glama.jpeg / page 114979568,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,253,2165,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01051,CAW2026R01051,1907,Stamp of Peru - 1907 - Colnect 419592 - Statue of Bolivar.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419592 - Statue of Bolivar.jpeg / page 114979644,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,257,2230,0,single_anchor_no_subsheet_relation
SURF-CAW2026R01052,CAW2026R01052,1907,Stamp of Peru - 1907 - Colnect 419593 - City Hall Lima formerly an Exhibition Building.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419593 - City Hall Lima formerly an Exhibition Building.jpeg / page 114979713,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,315,2290,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00141,CCE2026R00141,1907,Stamp of Peru - 1907 - Colnect 419594 - School of Medicine Lima.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419594 - School of Medicine Lima.jpeg / page 114979763,Peru,IMG03,sheet,main_sheet,single_anchor_record,269,2254,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00142,CCE2026R00142,1907,Stamp of Peru - 1907 - Colnect 419595 - Post and Telegraph Building Lima.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419595 - Post and Telegraph Building Lima.jpeg / page 114979836,Peru,IMG03,sheet,main_sheet,single_anchor_record,287,2292,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00143,CCE2026R00143,1907,Stamp of Peru - 1907 - Colnect 419597 - Columbus Monument.jpeg,Wikimedia Commons file source / Stamp of Peru - 1907 - Colnect 419597 - Columbus Monument.jpeg / page 114979925,Peru,IMG03,sheet,main_sheet,single_anchor_record,257,2259,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00144,CCE2026R00144,1907,Stamp of Peru - 1915 - Colnect 429277 - Monument of Bolognesi - inverted overprint in red - error.jpeg,Wikimedia Commons file source / Stamp of Peru - 1915 - Colnect 429277 - Monument of Bolognesi - inverted overprint in red - error.jpeg / page 114980963,Peru,IMG03,sheet,main_sheet,single_anchor_record,339,2341,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00145,CCE2026R00145,1907,Stamp of Peru - 1915 - Colnect 429279 - Admiral Miguel L Grau - inverted overprint in red - error.jpeg,Wikimedia Commons file source / Stamp of Peru - 1915 - Colnect 429279 - Admiral Miguel L Grau - inverted overprint in red - error.jpeg / page 114981018,Peru,IMG03,sheet,main_sheet,single_anchor_record,433,2387,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00146,CCE2026R00146,1907,Stamp of Peru - 1915 - Colnect 429280 - Llama - overprint in red.jpeg,Wikimedia Commons file source / Stamp of Peru - 1915 - Colnect 429280 - Llama - overprint in red.jpeg / page 114981065,Peru,IMG03,sheet,main_sheet,single_anchor_record,903,2593,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00147,CCE2026R00147,1907,Stamp of Peru - 1915 - Colnect 429284 - City Hall Lima - inverted overprint in red - error.jpeg,Wikimedia Commons file source / Stamp of Peru - 1915 - Colnect 429284 - City Hall Lima - inverted overprint in red - error.jpeg / page 114981226,Peru,IMG03,sheet,main_sheet,single_anchor_record,419,2308,0,single_anchor_no_subsheet_relation
