source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,input_review_type,review_class,suggested_action,surface_disposition_override,decision_type,confidence,override_basis,guardrail
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03531,SURF-CAW2026R03531,2006,Ethiopia,IMG03,Wikimedia Commons file source / Эфиопия глазами путешественника (афиша).jpg / page 115817825,Эфиопия глазами путешественника (афиша).jpg,https://commons.wikimedia.org/wiki/File:%D0%AD%D1%84%D0%B8%D0%BE%D0%BF%D0%B8%D1%8F_%D0%B3%D0%BB%D0%B0%D0%B7%D0%B0%D0%BC%D0%B8_%D0%BF%D1%83%D1%82%D0%B5%D1%88%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B8%D0%BA%D0%B0_(%D0%B0%D1%84%D0%B8%D1%88%D0%B0).jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03540,SURF-CAW2026R03540,2006,South Africa / Botswana,IMG03,Wikimedia Commons file source / South Africa-Uganda Railway001.jpg / page 4226793,South Africa-Uganda Railway001.jpg,https://commons.wikimedia.org/wiki/File:South_Africa-Uganda_Railway001.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03545,SURF-CAW2026R03545,2006,Albania,IMG03,Wikimedia Commons file source / Albanian language poster for Montenegro referendum.JPG / page 1305645,Albanian language poster for Montenegro referendum.JPG,https://commons.wikimedia.org/wiki/File:Albanian_language_poster_for_Montenegro_referendum.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03549,SURF-CAW2026R03549,2006,Algeria,IMG03,Wikimedia Commons file source / Affiche-troupes-coloniales-IMG 0929.jpg / page 959625,Affiche-troupes-coloniales-IMG 0929.jpg,https://commons.wikimedia.org/wiki/File:Affiche-troupes-coloniales-IMG_0929.jpg,event_photo_or_context_image,event_or_photo_language,manual_keep_or_card_review,,manual_review_only,low,event_or_photo_language: Photograph of,Event/photo language overlaps with design evidence; no automatic demotion.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03551,SURF-CAW2026R03551,2006,Qatar,IMG03,Wikimedia Commons file source / 914010 at Yiheshanzhuang (20060503160425).JPG / page 38642706,914010 at Yiheshanzhuang (20060503160425).JPG,https://commons.wikimedia.org/wiki/File:914010_at_Yiheshanzhuang_(20060503160425).JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03553,SURF-CAW2026R03553,2006,Myanmar,IMG03,Wikimedia Commons file source / Publicité à Yangon ( Myanmar ).jpg / page 55867724,Publicité à Yangon ( Myanmar ).jpg,https://commons.wikimedia.org/wiki/File:Publicit%C3%A9_%C3%A0_Yangon_(_Myanmar_).jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03554,SURF-CAW2026R03554,2006,Thailand,IMG03,Wikimedia Commons file source / 21102006 004.jpg / page 1297815,21102006 004.jpg,https://commons.wikimedia.org/wiki/File:21102006_004.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03555,SURF-CAW2026R03555,2006,Thailand,IMG03,Wikimedia Commons file source / Paragoncineplex21102006.jpg / page 1297828,Paragoncineplex21102006.jpg,https://commons.wikimedia.org/wiki/File:Paragoncineplex21102006.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03566,SURF-CAW2026R03566,2007,China / Hong Kong,IMG03,Wikimedia Commons file source / Zhuang books.jpg / page 1536204,Zhuang books.jpg,https://commons.wikimedia.org/wiki/File:Zhuang_books.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03568,SURF-CAW2026R03568,2007,Armenia,IMG03,"Wikimedia Commons file source / ""Morma"" opera poster, Yerevan Opera Theatre.jpg / page 69571612","""Morma"" opera poster, Yerevan Opera Theatre.jpg","https://commons.wikimedia.org/wiki/File:%22Morma%22_opera_poster,_Yerevan_Opera_Theatre.jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03569,SURF-CAW2026R03569,2007,Armenia,IMG03,"Wikimedia Commons file source / ""The heroine"" opera poster, Yerevan Opera Theatre.jpg / page 69571640","""The heroine"" opera poster, Yerevan Opera Theatre.jpg","https://commons.wikimedia.org/wiki/File:%22The_heroine%22_opera_poster,_Yerevan_Opera_Theatre.jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03570,SURF-CAW2026R03570,2007,Armenia,IMG03,Wikimedia Commons file source / Yerevan Opera Theatre poster.jpg / page 69571605,Yerevan Opera Theatre poster.jpg,https://commons.wikimedia.org/wiki/File:Yerevan_Opera_Theatre_poster.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03572,SURF-CAW2026R03572,2007,Estonia,IMG03,Wikimedia Commons file source / Pärnu advertisement post.jpg / page 2171316,Pärnu advertisement post.jpg,https://commons.wikimedia.org/wiki/File:P%C3%A4rnu_advertisement_post.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03573,SURF-CAW2026R03573,2007,Georgia,IMG03,Wikimedia Commons file source / MARTA ATHF zoom.jpg / page 1622303,MARTA ATHF zoom.jpg,https://commons.wikimedia.org/wiki/File:MARTA_ATHF_zoom.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03580,SURF-CAW2026R03580,2007,Latin America,IMG03,Wikimedia Commons file source / Sunbury bedroom1.JPG / page 27498611,Sunbury bedroom1.JPG,https://commons.wikimedia.org/wiki/File:Sunbury_bedroom1.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03598,SURF-CAW2026R03598,2007,Cambodia,IMG03,Wikimedia Commons file source / Couverture du livre of “Years of Turmoil’ par Roland Neveu.jpg / page 147397574,Couverture du livre of “Years of Turmoil’ par Roland Neveu.jpg,https://commons.wikimedia.org/wiki/File:Couverture_du_livre_of_%E2%80%9CYears_of_Turmoil%E2%80%99_par_Roland_Neveu.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03609,SURF-CAW2026R03609,2008,Uganda,IMG03,"Wikimedia Commons file source / Уганда, племена и цивилизация (афиша).jpg / page 115640263","Уганда, племена и цивилизация (афиша).jpg","https://commons.wikimedia.org/wiki/File:%D0%A3%D0%B3%D0%B0%D0%BD%D0%B4%D0%B0,_%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D0%B0_%D0%B8_%D1%86%D0%B8%D0%B2%D0%B8%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F_(%D0%B0%D1%84%D0%B8%D1%88%D0%B0).jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03616,SURF-CAW2026R03616,2008,Estonia,IMG03,Wikimedia Commons file source / Ülemiste reklaampost.JPG / page 4535781,Ülemiste reklaampost.JPG,https://commons.wikimedia.org/wiki/File:%C3%9Clemiste_reklaampost.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03619,SURF-CAW2026R03619,2008,Ukraine,IMG03,"Wikimedia Commons file source / Афганистан, год 2008-й (афиша фотовыставки).jpg / page 128491398","Афганистан, год 2008-й (афиша фотовыставки).jpg","https://commons.wikimedia.org/wiki/File:%D0%90%D1%84%D0%B3%D0%B0%D0%BD%D0%B8%D1%81%D1%82%D0%B0%D0%BD,_%D0%B3%D0%BE%D0%B4_2008-%D0%B9_(%D0%B0%D1%84%D0%B8%D1%88%D0%B0_%D1%84%D0%BE%D1%82%D0%BE%D0%B2%D1%8B%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B8).jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03640,SURF-CAW2026R03640,2008,Jordan,IMG03,"Wikimedia Commons file source / Photographie et affiche du spectacle de récital de poésie Les Hommes-Océans par l'acteur français Claude Brosset en 2008 à L'Isle-Adam (Val d'Oise), œuvre de l'affichiste, photographe,...","Photographie et affiche du spectacle de récital de poésie Les Hommes-Océans par l'acteur français Claude Brosset en 2008 à L'Isle-Adam (Val d'Oise), œuvre de l'affichiste, photographe, cinéaste Pascal Duthuin JORDAN DIOW (SD).jpg","https://commons.wikimedia.org/wiki/File:Photographie_et_affiche_du_spectacle_de_r%C3%A9cital_de_po%C3%A9sie_Les_Hommes-Oc%C3%A9ans_par_l%27acteur_fran%C3%A7ais_Claude_Brosset_en_2008_%C3%A0_L%27Isle-Adam_(Val_d%27Oise),_%C5%93uvre_de_l%27affichiste,_photographe,_cin%C3%A9aste_Pascal_Duthuin_JORDAN_DIOW_(SD).jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03658,SURF-CAW2026R03658,2009,Armenia,IMG03,Wikimedia Commons file source / Armenian genocide poster.JPG / page 6503810,Armenian genocide poster.JPG,https://commons.wikimedia.org/wiki/File:Armenian_genocide_poster.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03662,SURF-CAW2026R03662,2009,Moldova,IMG03,Wikimedia Commons file source / Limba noastră graffiti in Moldova.jpg / page 5662899,Limba noastră graffiti in Moldova.jpg,https://commons.wikimedia.org/wiki/File:Limba_noastr%C4%83_graffiti_in_Moldova.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03663,SURF-CAW2026R03663,2009,Romania,IMG03,Wikimedia Commons file source / Affiche La Bourboule.JPG / page 7616820,Affiche La Bourboule.JPG,https://commons.wikimedia.org/wiki/File:Affiche_La_Bourboule.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03665,SURF-CAW2026R03665,2009,Cuba / transnational,IMG03,Wikimedia Commons file source / TSV Uetersen vs Cuba national football team 01.jpg / page 7378582,TSV Uetersen vs Cuba national football team 01.jpg,https://commons.wikimedia.org/wiki/File:TSV_Uetersen_vs_Cuba_national_football_team_01.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03672,SURF-CAW2026R03672,2009,Iraq,IMG03,Wikimedia Commons file source / Kurdistani List Campaign.jpg / page 7634456,Kurdistani List Campaign.jpg,https://commons.wikimedia.org/wiki/File:Kurdistani_List_Campaign.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03674,SURF-CAW2026R03674,2009,Syria,IMG03,Wikimedia Commons file source / Communist or socialist poster in Syria in 2009.JPG / page 18188477,Communist or socialist poster in Syria in 2009.JPG,https://commons.wikimedia.org/wiki/File:Communist_or_socialist_poster_in_Syria_in_2009.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R03675,SURF-CAW2026R03675,2009,Aotearoa New Zealand,IMG03,Wikimedia Commons file source / Great Walk pamphlets.jpg / page 8729005,Great Walk pamphlets.jpg,https://commons.wikimedia.org/wiki/File:Great_Walk_pamphlets.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
