scope	path	tracked_status	ignored_status	size_bytes	mtime_utc	mime_or_signature	source_owner	authority_role	recovery_reference	classification	reason	proposed_action	duplicate_group	content_identity_basis	sha256_if_confirmed_candidate	deletion_risk
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170446.json	UNTRACKED	NO	5246	2026-07-30T00:42:17.503831Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0202	b07a082964ea4e9c3cfc735930070585383f2067403cf7f8b98d9d6a8d9c01b8	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170454.json	UNTRACKED	NO	4939	2026-07-30T00:42:17.555820Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1179	b0cb249af1c444aa091a894d0abeeb5aa8d5e5b73b8d5a714dac33cd8505d440	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170457.json	UNTRACKED	NO	4883	2026-07-30T00:42:17.597998Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0711	14a6fdcc2e97bb2e923703aa81667d45f68c6d48b43c41e5c59bbf8ee3828e3a	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170458.json	UNTRACKED	NO	4886	2026-07-30T00:42:17.655482Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0229	bb744fa36b2ca27769b899966e67ff025d846030ed51e489aec585caf600043a	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170480.json	UNTRACKED	NO	4854	2026-07-30T00:42:17.724286Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0721	3ddd0db6211600497f2ad3acea7033eb4ed70e24f4aa369bd9a3e03be9c3c6db	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170481.json	UNTRACKED	NO	4877	2026-07-30T00:42:17.811736Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1195	1e287730b590854efc9b57d70fab003beefde0a0ddb5f92766a8bad62332dfa0	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170483.json	UNTRACKED	NO	5504	2026-07-30T00:42:17.864702Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0185	a953ffbba1a5249e6a025ea0628bc87ee107c0ae5a422654f1406f3381f06798	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170484.json	UNTRACKED	NO	4892	2026-07-30T00:42:17.891582Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170485.json	UNTRACKED	NO	4946	2026-07-30T00:42:18.163475Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0219	01eccccea3575b47c72439777d5620352409d21ac8edef930d3aae1151ec9f9b	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170491.json	UNTRACKED	NO	4896	2026-07-30T00:42:18.142243Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0707	7c9c73d83cbe39d222059806726584d1a261bf226940a546e096f1f5bde18a77	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170496.json	UNTRACKED	NO	4903	2026-07-30T00:42:18.155001Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170501.json	UNTRACKED	NO	4931	2026-07-30T00:42:18.323609Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170502.json	UNTRACKED	NO	5236	2026-07-30T00:42:18.378537Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1098	acc4e75e14536c06d11d53e54d5a7b1c89d2f119efbbc59b252ab267962757f3	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170503.json	UNTRACKED	NO	5095	2026-07-30T00:42:18.413941Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1135	05563a56274dcac7b3f47da8be0ddba726d60697c6231835808697cb5b6cb87f	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170504.json	UNTRACKED	NO	4966	2026-07-30T00:42:18.434000Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0355	90e3a5c2b7cdc992c48f7acfe056925b8db070359619c8bf3660707954a61cf8	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170505.json	UNTRACKED	NO	4883	2026-07-30T00:42:18.416063Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0711	5434ef513690b2afc1f51e5064f604d57a08145b39e5fbc211205f0a483094c0	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170506.json	UNTRACKED	NO	4960	2026-07-30T00:42:18.454531Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1172	43f2ddedf4b6c9181bb74072b042913aeb93e688773bf907609fb7bc1e9ac012	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170507.json	UNTRACKED	NO	4871	2026-07-30T00:42:18.495897Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0715	efd601f7920c0126f705c23d057715f7a1e0287c51bdc6249e4a088849775e05	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170509.json	UNTRACKED	NO	4893	2026-07-30T00:42:18.677071Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0709	b01e6e4e162e4150df85e640f47d78db3db26268c494dc3a4014a4e2f64d3b5a	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170518.json	UNTRACKED	NO	4864	2026-07-30T00:42:18.692229Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0235	fa1c9ef8b56afbd0d4dfff0b1a748e8d270c3e512bc5e29226ef62054cd91e86	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170532.json	UNTRACKED	NO	4802	2026-07-30T00:42:18.682183Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1214	10ec62982a9ab28710d78b73ae33c085b8e3670cdcea825fd0bac8fc16866aa0	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170548.json	UNTRACKED	NO	4896	2026-07-30T00:42:18.835643Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0707	5bd63f302e3a3a39102ad3a2c637e13ff898a07b680bfa15be287ad5633b7ee0	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170549.json	UNTRACKED	NO	5133	2026-07-30T00:42:19.086556Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170550.json	UNTRACKED	NO	5003	2026-07-30T00:42:19.047266Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0211	f132296bf9d7f421a7005f007153603c9cad8dd558ee2f5b9e0ddfea3e9aee24	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170551.json	UNTRACKED	NO	5011	2026-07-30T00:42:19.014795Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0684	5989d5e0f61278c104bf203fb317290f8f430b74a66bdfcab5db9a9e93427999	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170552.json	UNTRACKED	NO	5055	2026-07-30T00:42:19.260811Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0341	d1606d3e35de11966d11e0e1e058c494bbb1b03863719000c701e4b3f591ce09	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170553.json	UNTRACKED	NO	5053	2026-07-30T00:42:19.232046Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0342	2f1fb5c194896f6482a516f2cbf33a6a17c8a03b00bed7a05c7f0bd678350cbe	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170556.json	UNTRACKED	NO	5223	2026-07-30T00:42:19.271470Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1103	674ab6d2bfab98a319786ee43f9aeeca5ed3eec920ea2af091432c8e174c91a6	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170557.json	UNTRACKED	NO	5178	2026-07-30T00:42:19.279088Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170558.json	UNTRACKED	NO	5199	2026-07-30T00:42:19.290322Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-1109	7b3969883d2784fd2d16d376b1815850b24521fa8d2c674384aa14b1dbc6e8b5	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170559.json	UNTRACKED	NO	5047	2026-07-30T00:42:19.397141Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0673	fafd48ca321cd84bf5fecd139bdfb534b170cc809d47a922e56dba216be43a37	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170560.json	UNTRACKED	NO	5032	2026-07-30T00:42:19.344141Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170567.json	UNTRACKED	NO	4902	2026-07-30T00:42:19.591156Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete				CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170568.json	UNTRACKED	NO	4868	2026-07-30T00:42:19.579753Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0234	4e3cc6b48d1bf914db0e72b937d29a360ca394fcc0b038d25458cc51da2f5436	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170569.json	UNTRACKED	NO	4946	2026-07-30T00:42:19.527662Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0219	9df29560cfc1c1b8371a215b38afa646dd3bad72d096e1189b5df8b4d23f5ae2	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170570.json	UNTRACKED	NO	4856	2026-07-30T00:42:19.777030Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0238	c99278fb80cf73811a73fec6acab2ea9caf30efda0ba2ac81c556601fecdd9ab	CRITICAL
PROTECTED_DIRTY_MAIN	data/capture_batch_trace_enrich_vam_existing_2026_v1_raw/O1170571.json	UNTRACKED	NO	4882	2026-07-30T00:42:19.896896Z	extension:application/json	legacy capture/research owner	UNTRACKED_RAW_OR_RESEARCH_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	capture/result may be sole provenance evidence	manifest into a controlled archive; never pattern-delete		SHA-256 distinct within SIZECAND-0087	556f85e0d85006183eb6c66b73a5ff4bb490bbe5ae806b78cf7a3932fd269cc5	CRITICAL
