pair_id	vocabulary_id_a	vocabulary_id_b	label_a	label_b	canonical_pair_key	final_status	active	round14_assessment_id	method_version	association_strength	evidence_confidence	evidence_status	d1	d2	d3	d4	d5	d6	d7	cooccurrence_only	hard_negative	historical_scope	context_scope	qualification	decision_reason	accepted_evidence_refs	external_query_id	external_result_count	external_accepted_source_ids	external_rejected_source_ids	database_text_cooccurrence_used	database_metadata_relation_inferred	typed_relation_emitted	causal_relation_emitted	directional_relation_emitted
R16A-PAIR:3209613b0d474f585730f43884e333278c8864da31488ebe364ef7049af933bc	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630	TRV:628bbc2d6553accb5320993afff75b39993c7ae9514d1f39d8a28834bfaf8170	typography	gendering	TRV:48047b49b975ee8880742ea2544b30e8965f1675df787e9d832f8e0c2db87630|TRV:628bbc2d6553accb5320993afff75b39993c7ae9514d1f39d8a28834bfaf8170	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:1f5161421b80f8f1450478b2add1e0ca8607c8eb35f2e07d19c878339d9e3017	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epq032"",""CROSSREF:DOI:10.4324/9780240824703-7"",""CROSSREF:DOI:10.53788/swbe0100"",""CROSSREF:DOI:10.1201/9780429021251-10"",""CROSSREF:DOI:10.5040/9781350075054.ch-003""]"	false	false	false	false	false
R16A-PAIR:3220da570cdd3f5e3ecddc909d486316b7aa297cde59c96dde7685891fcc984a	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	design education	professionalization	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:53557b312449a231f024bb809bb4cec759fcc50ff543385ef1bf627b14e5d402	5	[]	"[""CROSSREF:DOI:10.1093/jdh/epq003"",""CROSSREF:DOI:10.37862/aaeportal.00152.007"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:32a117d0220e286a1aef6f97356d5778b449100416f800cbb521c1e2497d1317	TRV:c76c09a3f32430db9b00d1c47eaf288d54331355f666dfcb11e4f4ef3a965212	TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	cultural transfer	propaganda	TRV:c76c09a3f32430db9b00d1c47eaf288d54331355f666dfcb11e4f4ef3a965212|TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:3addd41c69482817358da1a6d1de048d385bc1f7b9a1e11f097b9e3ed91e40ae	5	[]	"[""CROSSREF:DOI:10.5040/9781474293761.0186"",""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:32b6825a5559e9009fb93347247b3c901cad591292ed915d6202e4d7b6df0457	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	adaptation	education	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0|TRV:68bf0109c6f8a87bfa96d1ecd9503326ba35cf4a6086988a1d2c8a20fbef00d1	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:ffe74b23010ea08469f5357746448355c9c2e142cfea826c81bc014541c32632	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.21326/ksdt.2009..22.001""]"	false	false	false	false	false
R16A-PAIR:341bedba63600563117a75a13876093cc5a9d3a3568aacda2cea43457ae1da9e	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	design education	cultural negotiation	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:024149b8f1676905d759a23af18e3328e8f3e1fa105ce2ec05fbb555da12d50b	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1093/jdh/epaa034"",""CROSSREF:DOI:10.18848/2325-128x/cgp/v14i04/19-28"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:349eff5380c258e011f72ad8980d5909b3df42c82b0f68ebb06ba1408ce762b4	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	institutionalization	imitation	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79|TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:4952bf1790ca8b8f61fc6d3b9685c6ca68447156373713edc8108ba67832ffbe	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.21326/ksdt.2009..22.001""]"	false	false	false	false	false
R16A-PAIR:34eb4c8fd09e19f2ada0395a535e4d1c18eeee25b8513b25d5e686a028c45c9a	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc	photography	production site	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea|TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:b8e1bae5dfcba5a2824f9853f5fd9fa819f1223c5b2c7f9fc7533a8a1d8ac624	5	[]	"[""CROSSREF:DOI:10.1201/9780429021251-8"",""CROSSREF:DOI:10.59236/emro.v20i8a7101"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.1093/jdh/13.1.23""]"	false	false	false	false	false
R16A-PAIR:3538f2b914c77da940e7a8a6fa141c362ecf623ea66d654d3532eb6092749a66	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	craft	piracy	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737|TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:084913c829557194fb9bfdce821ac38d9f16ecb5d82e4c8e720f061be67935c7	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.26887/educraf.v1i1.2197""]"	false	false	false	false	false
R16A-PAIR:356284c9f54f77a58a6b5713953f127a3859886699ec9cf3394b9a1db6a41e24	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8	TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	consumption	piracy	TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8|TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:1883e4d2b5db23129e9f49e75f795978adcd812c793dc6f89a7586d3b61aa839	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.21326/ksdt.2009..22.001""]"	false	false	false	false	false
R16A-PAIR:35a75e0f134a6046b020957c4624c4d67301514e7835b746eb4442885334a6e6	TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	mediation	advertising	TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:5a6f9eb8fc7a68bc2ba94a01663ddfd0f081cf6ae9f2427acb684855b0a2c3b3	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.63771/gdj0101.005"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.31812/123456789/5097""]"	false	false	false	false	false
R16A-PAIR:375d16ae3f308f7385c7f7861fc1ce791ac17d74b0686fbeea96963298af0453	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	consumer culture	photography	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:f547432236dea3b07f5f13108b9c3384fedd37aa5883b3ea0755eaddfca85b2a	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1177/146954050200200206"",""CROSSREF:DOI:10.2752/175470709787375724"",""CROSSREF:DOI:10.1080/17547075.2024.2426877"",""CROSSREF:DOI:10.1080/17547075.2019.1651119""]"	false	false	false	false	false
R16A-PAIR:3792664875b60650e12e1cb945e9b55574bd8083bded50c7ed177306e62d6c87	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829	TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	consumer culture	piracy	TRV:12c360cc0c3231a45d5841e63ee7f3377be76ee0fa28c3f4dda803186cbbc829|TRV:c460d6a56db8d84e6ee3a5c96c4a72ce1170116cab3ad0659544494547ecae77	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:3cc569200ecaff283822a7bd78b71b812697c5f34b613ea8d2a7061f25e71141	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1177/146954050200200206"",""CROSSREF:DOI:10.2752/175470709787375724"",""CROSSREF:DOI:10.1080/17547075.2024.2426877"",""CROSSREF:DOI:10.1080/17547075.2019.1651119""]"	false	false	false	false	false
R16A-PAIR:37b7fdb6cd3ed8dbbc3141c04eb07add8e21702642c8b2d9a56186b01862b423	TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	production site	advertising	TRV:be33e16d8f585c08bb0efe6f0df92659a22d534298639f5318d2a2580546fdcc|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:ba87d0ed9802df2bd979bc571e1ba20248e85d32e952283319a280c7b58457e8	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.59236/emro.v20i8a7101"",""CROSSREF:DOI:10.63771/gdj0101.005"",""CROSSREF:DOI:10.1093/jdh/16.3.260""]"	false	false	false	false	false
R16A-PAIR:3a37464a140155e0ac31098fe6f166d94992fd5a8bd1ead265297b1858aef344	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	craft	advertising	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737|TRV:d27a4a1080657098835b014b8f47529c5be746cb60b043fb2400fec1a6948185	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:b04600a4143119e0d90f4322f896e96f735fbd69447edb6baa0849acd3ed3111	5	[]	"[""CROSSREF:DOI:10.5040/9781350133532.ch-058"",""CROSSREF:DOI:10.1093/jdh/epz026"",""CROSSREF:DOI:10.63771/gdj0101.005"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7""]"	false	false	false	false	false
R16A-PAIR:3a6b41fc0f7f4a2180311b797730b162cd49b537cd52055441c0c7238a51d468	TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639	TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	design diplomacy	mediation	TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639|TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:a7058204791d531fba3ca9330611e6b4965a91d4838a452e515c56311d04ce20	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.1093/jdh/epp041"",""CROSSREF:DOI:10.1093/jdh/epn019""]"	false	false	false	false	false
R16A-PAIR:3a7d3939ef0c0de96c8f8d60c80cb5c49118a668b5b22e4279e7f71217cc8b8a	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	TRV:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	craft	mobile object	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737|TRV:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:f9f320849ff9d362b881cdf7c10f4b491c70ccfec468ee3e8f5e14519d9052d6	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.26887/educraf.v1i1.2197"",""CROSSREF:DOI:10.4324/9780203133194-14""]"	false	false	false	false	false
R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	photography	imitation	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea|TRV:f921321aaedb0bb53398796772f843dc4a5963edfba778ee3a6bd9f592e21795	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:251bd0f3eaa468649dfce9e8f89876dcc724deac19a5abb07356d2c991fa5071	5	[]	"[""CROSSREF:DOI:10.1201/9780429021251-8"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.5860/choice.49-1864""]"	false	false	false	false	false
R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737	TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef	craft	material displacement	TRV:355543f790a3b210ecf36c82a2738896d9574c17e963a63633febac1f2386737|TRV:d366de58d3002458bfb404ee505621e926c518871a4caeffcdfb89b45f8112ef	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:4895f026d27033f63b84b4bd50dd1810d65e019cdb93e1d3ed67d9205866c724	5	[]	"[""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.1086/659397"",""CROSSREF:DOI:10.1093/jdh/epae031"",""CROSSREF:DOI:10.2307/j.ctt18mvngc.7"",""CROSSREF:DOI:10.37862/aaeportal.00152.009""]"	false	false	false	false	false
R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea	TRV:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	photography	mobile object	TRV:25f3aeb51f1cc784d9d0bcc166bd876f80678d5528c3e5db0e627a3991ab8fea|TRV:a85f306d70c2839db5dad35765d50a5b17eec2c9d0dee0641333805efede7b28	INACTIVE_INSUFFICIENT_EVIDENCE	false		trace-generic-association-rubric-v1-round16a-census-clarification-v2	NONE	NONE	NONE	0	0	0	0	0	0	0	false	false	UNESTABLISHED	UNESTABLISHED	No qualifying association evidence was found under the documented protocol; this is not a claim that no historical relationship exists.	Frozen evidence registries contain no qualifying locator-bearing association evidence, and Crossref discovery metadata was not treated as source text.	[]	R16A-CROSSREF-QUERY:dabac41d9fbd5a66007ee05397d4bc50c2870e3be62c8e98d123a1774630bd8e	5	[]	"[""CROSSREF:DOI:10.1201/9780429021251-8"",""CROSSREF:DOI:10.1093/jdh/16.3.260"",""CROSSREF:DOI:10.37862/aaeportal.00152.009"",""CROSSREF:DOI:10.4324/9780203133194-14"",""CROSSREF:DOI:10.5860/choice.49-1864""]"	false	false	false	false	false
