ledger_id	pair_id	evidence_channel	source_id	source_kind	creator	year	title	locator	stable_url	doi	domain_alignment	review_disposition	rejection_reason	supports_active_edge	association_context	source_metadata_verified	evidence_verified
R16A-R16A-PAIR:3a7d3939ef0c0de96c8f8d60c80cb5c49118a668b5b22e4279e7f71217cc8b8a-XREF-04	R16A-PAIR:3a7d3939ef0c0de96c8f8d60c80cb5c49118a668b5b22e4279e7f71217cc8b8a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.26887/educraf.v1i1.2197	journal-article	M. Barka; Husni Mubarak; Didiek Prasety		PERANCANGAN ENVIROMENTAL GRAPHIC DESIGN  UNIVERSITAS INDO GLOBAL MANDIRI PALEMBANG		https://doi.org/10.26887/educraf.v1i1.2197	10.26887/educraf.v1i1.2197	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3a7d3939ef0c0de96c8f8d60c80cb5c49118a668b5b22e4279e7f71217cc8b8a-XREF-05	R16A-PAIR:3a7d3939ef0c0de96c8f8d60c80cb5c49118a668b5b22e4279e7f71217cc8b8a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac-XREF-01	R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1201/9780429021251-8	book-chapter	Katherine A. Hughes		Digital Photography in Design		https://doi.org/10.1201/9780429021251-8	10.1201/9780429021251-8	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac-XREF-02	R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac-XREF-03	R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac-XREF-04	R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac-XREF-05	R16A-PAIR:3ae55fb38a0647c53b702385797583c6d568d90cebe213614772ac9a6300e7ac	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5860/choice.49-1864	journal-article			A history of design from the Victorian era to the present: a survey of the modern style in architecture, interior design, industrial design, graphic design, and photography		https://doi.org/10.5860/choice.49-1864	10.5860/choice.49-1864	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0-XREF-01	R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0-XREF-02	R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1086/659397	journal-article	Marta Filipova		Cosi tísnivého: Surrealismus a grafický design / Uncanny: Surrealism and Graphic Design		https://doi.org/10.1086/659397	10.1086/659397	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0-XREF-03	R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epae031	journal-article	Özlem Savaş		Design, Displacement, Migration: Spatial and Material Histories		https://doi.org/10.1093/jdh/epae031	10.1093/jdh/epae031	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0-XREF-04	R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.2307/j.ctt18mvngc.7	book-chapter			Craft and Design		https://doi.org/10.2307/j.ctt18mvngc.7	10.2307/j.ctt18mvngc.7	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0-XREF-05	R16A-PAIR:3b80f0929e6eb9c7e434011418f6ad8347549aa8c5bda37b3bb509330f6497b0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded-XREF-01	R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1201/9780429021251-8	book-chapter	Katherine A. Hughes		Digital Photography in Design		https://doi.org/10.1201/9780429021251-8	10.1201/9780429021251-8	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded-XREF-02	R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded-XREF-03	R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded-XREF-04	R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded-XREF-05	R16A-PAIR:3bbd1305fcad0ce76a08ec56ed3b974329bbeca47b7f0e501efca826eec83ded	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5860/choice.49-1864	journal-article			A history of design from the Victorian era to the present: a survey of the modern style in architecture, interior design, industrial design, graphic design, and photography		https://doi.org/10.5860/choice.49-1864	10.5860/choice.49-1864	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559-XREF-01	R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.59236/emro.v20i8a7101	journal-article	Barbara J. Walter		Graphic Means		https://doi.org/10.59236/emro.v20i8a7101	10.59236/emro.v20i8a7101	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559-XREF-02	R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559-XREF-03	R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559-XREF-04	R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/13.1.23	journal-article	Y. Suga		State Patronage of Design? The Elitism/Commercialism Battle in the General Post Office's Graphic Production		https://doi.org/10.1093/jdh/13.1.23	10.1093/jdh/13.1.23	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559-XREF-05	R16A-PAIR:3bf60e60152aa6ee58b465b8745923497f2a074bc68fc45a7b7032e43f7ae559	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a-XREF-01	R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a-XREF-02	R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1086/659397	journal-article	Marta Filipova		Cosi tísnivého: Surrealismus a grafický design / Uncanny: Surrealism and Graphic Design		https://doi.org/10.1086/659397	10.1086/659397	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a-XREF-03	R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epae031	journal-article	Özlem Savaş		Design, Displacement, Migration: Spatial and Material Histories		https://doi.org/10.1093/jdh/epae031	10.1093/jdh/epae031	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a-XREF-04	R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a-XREF-05	R16A-PAIR:3c120640daaf4436ae42aa1a60aaf9dc8362e14a8ec3b7aebd3d469faa68194a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9781003194293-8	book-chapter	Livia Rezende		Reframing Modern Design as Displacement		https://doi.org/10.4324/9781003194293-8	10.4324/9781003194293-8	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa-XREF-01	R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epw049	journal-article	Anders V. Munch		On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design		https://doi.org/10.1093/jdh/epw049	10.1093/jdh/epw049	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa-XREF-02	R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa-XREF-03	R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	proceedings-article	Li-Min CHEN		The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design		https://doi.org/10.5151/despro-icdhs2016-02_001	10.5151/despro-icdhs2016-02_001	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa-XREF-04	R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa-XREF-05	R16A-PAIR:3c771bedb254b8328a46d42e6000d273395b1449b89a817c488ab64ed4e32dfa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c-XREF-01	R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1086/659397	journal-article	Marta Filipova		Cosi tísnivého: Surrealismus a grafický design / Uncanny: Surrealism and Graphic Design		https://doi.org/10.1086/659397	10.1086/659397	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c-XREF-02	R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c-XREF-03	R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epae031	journal-article	Özlem Savaş		Design, Displacement, Migration: Spatial and Material Histories		https://doi.org/10.1093/jdh/epae031	10.1093/jdh/epae031	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c-XREF-04	R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c-XREF-05	R16A-PAIR:3c9916c90eb5fb1dc45cdda19eb2e4fe994398dad480d58b20dbe74d0cc24f7c	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9781003194293-8	book-chapter	Livia Rezende		Reframing Modern Design as Displacement		https://doi.org/10.4324/9781003194293-8	10.4324/9781003194293-8	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R14-EVID-022-01	R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b	EXTERNAL_SCHOLARSHIP	COMP-SRC-011	ARTICLE	Gay McDonald	2010	The Modern American Home as Soft Power: Finland, MoMA and the 'American Home 1953' Exhibition	abstract; pp.387–408	https://academic.oup.com/jdh/article/23/4/387/426251	10.1093/jdh/epq038	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		false	A Cold War exhibition tests and criticizes an orthodox donor-to-host transfer model while retaining receiving agency.	true	true
R16A-R14-EVID-022-02	R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b	EXTERNAL_SCHOLARSHIP	COMP-SRC-012	BOOK_REVIEW	Todd P. Olson	2023	Cultural Transfer and Its Discontents: Recent Scholarship on the Mobility of Early Modern Prints	title; pp.153–160	https://doi.org/10.1093/oxartj/kcad007	10.1093/oxartj/kcad007	ADJACENT_DISCIPLINE	ACCEPTED_GOVERNED_EVIDENCE		false	Print mobility scholarship uses cultural transfer for movement and circulation across colonial and receiving settings.	true	true
R16A-R14-EVID-022-03	R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b	EXTERNAL_SCHOLARSHIP	COMP-SRC-013	ARTICLE	Tom Avermaete;Cathelijne Nuijsink	2021	Architectural Contact Zones: Another Way to Write Global Histories of the Post-War Period?	p.354; Contact Zone section	https://www.tandfonline.com/doi/full/10.1080/13264826.2021.1939745	10.1080/13264826.2021.1939745	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		false	Architectural contact zones support reciprocal negotiation, selective borrowing, adaptation, and rejection.	true	true
R16A-R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b-XREF-01	R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epaa034	journal-article	David Raizman		Reading Graphic Design in Cultural Context		https://doi.org/10.1093/jdh/epaa034	10.1093/jdh/epaa034	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b-XREF-02	R16A-PAIR:3d61d7d805faa305a676cbdac54f0ac3a84f596f18cc65a747dfe8623626db2b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474293808.0005	other	Grace Lees-Maffei		Reading graphic design in the expanded field: An introduction		https://doi.org/10.5040/9781474293808.0005	10.5040/9781474293808.0005	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
