triple_id	dimension_a	value_a_id	value_a_label	dimension_b	value_b_id	value_b_label	dimension_c	value_c_id	value_c_label	object_count	eligible_denominator	support_rate_eligible	joint_observable_denominator	support_rate_joint_observable	dimension_a_value_object_count	dimension_b_value_object_count	dimension_c_value_object_count	rarity_band	rare_candidate	diagnostic_status	signal_status	input_source	derivation_version
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1950-1960	1950s	5	7995	0.000625390869293	7995	0.000625390869293	545	2957	383	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1960-1970	1960s	12	7995	0.0015009380863	7995	0.0015009380863	545	2957	1397	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1970-1980	1970s	5	7995	0.000625390869293	7995	0.000625390869293	545	2957	1096	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	8	7995	0.00100062539087	7995	0.00100062539087	545	2957	1898	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	3	7995	0.000375234521576	7995	0.000375234521576	545	2957	441	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	163	7995	0.020387742339	7995	0.020387742339	545	2957	646	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2010-2020	2010s	20	7995	0.00250156347717	7995	0.00250156347717	545	2957	351	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2020-2030	2020s	25	7995	0.00312695434647	7995	0.00312695434647	545	2957	159	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-1840-1850	1840s	1	7995	0.000125078173859	7995	0.000125078173859	6	3928	26	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-1890-1900	1890s	1	7995	0.000125078173859	7995	0.000125078173859	6	3928	211	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1830-1840	1830s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	16	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1840-1850	1840s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	26	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1850-1860	1850s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	49	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1860-1870	1860s	2	7995	0.000250156347717	7995	0.000250156347717	6	2957	79	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1870-1880	1870s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	61	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1880-1890	1880s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	48	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1890-1900	1890s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	211	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1900-1910	1900s	2	7995	0.000250156347717	7995	0.000250156347717	6	2957	164	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1910-1920	1910s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	188	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1920-1930	1920s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	257	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	Trade card	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1930-1940	1930s	1	7995	0.000125078173859	7995	0.000125078173859	6	2957	265	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	decade	SPT-PERIOD-1990-2000	1990s	1	7995	0.000125078173859	7995	0.000125078173859	16	403	441	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-1940-1950	1940s	1	7995	0.000125078173859	7995	0.000125078173859	16	3928	270	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-1950-1960	1950s	1	7995	0.000125078173859	7995	0.000125078173859	16	3928	383	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-1990-2000	1990s	4	7995	0.000500312695435	7995	0.000500312695435	16	3928	441	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-2000-2010	2000s	5	7995	0.000625390869293	7995	0.000625390869293	16	3928	646	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-2020-2030	2020s	1	7995	0.000125078173859	7995	0.000125078173859	16	3928	159	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:edbfd0c09f5e2be9dbb9680ecf46df5e08826783f886ebe2a10cdc2a6b2e082f	Postwar exhibition and cultural posters	decade	SPT-PERIOD-2010-2020	2010s	1	7995	0.000125078173859	7995	0.000125078173859	16	271	351	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1800-1810	1800s	1	7995	0.000125078173859	7995	0.000125078173859	16	2957	12	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:53c7162c711a8fa5de039848cfd4684246055c1027de5ece5230ed57a76ccf7f	Catalogue	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	1	7995	0.000125078173859	7995	0.000125078173859	16	2957	646	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	Photomontage	theme	CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	Modern typography and layout	decade	SPT-PERIOD-1930-1940	1930s	3	7995	0.000375234521576	7995	0.000375234521576	3	3928	265	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:99930bf1af62c91911b6b94ec15c10e441abcb4d5025d5ce6323e91e4d65b692	Lithographic print	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	decade	SPT-PERIOD-1860-1870	1860s	1	7995	0.000125078173859	7995	0.000125078173859	57	403	79	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:99930bf1af62c91911b6b94ec15c10e441abcb4d5025d5ce6323e91e4d65b692	Lithographic print	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	decade	SPT-PERIOD-1870-1880	1870s	1	7995	0.000125078173859	7995	0.000125078173859	57	403	61	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__decade	medium	CTX:MEDIUM:99930bf1af62c91911b6b94ec15c10e441abcb4d5025d5ce6323e91e4d65b692	Lithographic print	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	decade	SPT-PERIOD-1880-1890	1880s	1	7995	0.000125078173859	7995	0.000125078173859	57	403	48	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
